,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.232681567527412,0,0.116795462057187,0,0,0,0,0.253900264852173,0.0582963658273894,0,0.160880861299343,0,0,0,0,0,0.107291408599486,0,0,0.014880282154113,0,-0.066436699591726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036673580026781,0,0,0,0,0,0,0,0,0.0301753514111179,0,0,0,0,0
X601939.CH.EQUITY,0.458482174195226,0,0,0.0178426864627282,0,0,-0.0321398336143914,0,0,0,0.191772160368838,0,0.22817743034047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861624405390092,0,0,0,0,0,0,0,0,0,0.000184773503232998,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0
X601288.CH.EQUITY,0.424665960583687,0,0.0178317059490247,0,0.209070958601191,0,0,0,0,0,0,0,0.0163165165748801,0,0,0,0,0,0,0.0721472195751844,0.119493936320772,0.0417436753867904,0,0,0,0,0,0,0,0,0.0183255775317301,0,0,0,0,0,0,0,0,0,0.0307361001478714,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.255667288013567,0,0,0,0,0,0,0.277373120794553,0.269855498961704,0,0.0771657496444036,0.0571964482249445,0,0.0039872068991039,0,0,0,0,0,-0.0356493139065326,0,0.032006836847297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491746218633048,0,0,0,0,0,0,0,0.0420501614171929,0,0,0.019698997535546
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0
X5.HK.EQUITY,0,-0.164289380360894,0,-0.11234204080687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21878820928183,-0.793133386817377,0,0,-0.0083296825275431,0.491407252542344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422790085042415,0,0,0,0,0,0,0,0,-0.0878342764413046
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0759960900513185,6.93889390390723e-18,0,0,0,0,0.209401065646676,0,-6.93889390390723e-18,0.147718156342388,0.161162399440588,0,0,0,0.102178792065882,0,0,0,0.0470559040246939,0,0,0,0,0,0,0.0585369423532769,0,0,0,0,0,0,0.00562119615208847,0,0,0,0,0,0,-0.0456856675185439
X601658.CH.Equity,0,0,0,0.349139640095369,0,0,0,0.0706702317588295,0.0994604966461871,0,0,0,0,0,-0.340477573015736,0,0,0,0,0,0,0,0.0868421079572162,0,0,0,0,0,0,0.726198797681223,0,0,0,0,0,0,0,-0.0161155649280697,0,0,0,-0.122752886248922,0,0,0,0.475094052969471,0,0,0,-0.117747907169532,0
