,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.21347622806957,0,0,0,0,0,0,-0.0562816186765634,0.1659420497422,0,0,0,0,0,0,0,0,0,0,0,0,-0.209917511017896,0,0,0,0,-0.170264748825195,0,0,0,0,-0.237408037744,0,0,0.0560544889557268,0,0.734045996567813,0,0.330751070033191,0,0,0,0,0,0,-0.0182705168868412,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0472563901664297,0,0.169108227858024,0.0261529834409013,0,0.0473155371451748,0,0.237981582599547,0,0,0,0,0,0,0,0,0,0.116686454885672,0,-3.46944695195361e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.128787648346588,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410443960194236,-0.0866944123758602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302908341851178,0,0,0,0,0,0,0,0,0,0,0,0.0863915576347482,0,0,0,0,-0.238922657138769,-0.143358139692086,0,0,0.532477184430308,0,0,0,-0.0275896482951569,0.131102712981525,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.000127005997322679,0,-0.197391897264058,0.111985367384914,0.00654831583631755,0.371301528763427,0.128319573427996,0,0,0.145875290444183,0,0,0,0,0,-0.0751315590844324,0,0,0,0,0,0,0,0,0,-0.554003763988544,0,0,0,0,0,0,0,0,0,0,0.137198724038433,0,0,0,0,0.266464809787631,0,0,-0.114759012120899
X5.HK.EQUITY,-0.15488432309259,-0.104884839385303,0,0,0,-0.0463786555678557,0,0,0,0,0,0,0,0,0,0.3042653323402,0,0,0,0.294371018837092,0.0470901270883147,0,0,0,0.417773325278259,0,0,0,0,0,0,0,-0.0247993604840119,0,-3.46944695195361e-18,0,0,0,0,0,-0.172813156270412,0,0.18311488407461,0,0,0,-0.0188788656029275,0,0,0
X601988.CH.EQUITY,0.0733978398294341,0,0.106232026152599,0.397915367267189,0,0,0.05251233878295,0,0,0,0.175509380640057,0,0,0,0,0,0.125056227738493,0.138060648435642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931145720887452,0,0,0,0,0.0629852045277803,0.176825367163794,0,0,0,0,-0.0411978385421816
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0923828130513231,0.013942325599095,0,0,0,0,0,0.0248081406683258,0,0,0,0,0.144025478992526,0.222467077748734,0,0,0,0,0,0,0,0,0,0,0.0237230586756564,-0.00253538203965826,0,0,0.0207330923340622,0,0.304965028678171,0,0,0,0,0,0,0,-0.104686068133671,0,0,0,0,0,0,0.0778059370183527,0,0,0
X601628.CH.EQUITY,0,0.0323376129486831,0.00606440046616236,0.0454410694891402,0,0,0,0,0,0,0.0157588136173875,0,0,0.32661242796862,0,0,0,0,0,0,0,0,0.0763800308934732,0.00738710628538444,0,0,0,0,0,0,0,0,-0.046053696062397,0,0,0,0.0556440572185408,0.230341641198181,0,0,0,0,0,0,0,0.131480112195557,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.608272586890258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279069029255631,0,0,0,0,0.0522862241442917,0,0,0,0,0,0,0,-0.0361329214320556,0,0,0,0,0,-0.05590830263642,0,0,0,0,0.0428320187350432,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.230472852793646,0,0,0,0,0,0,0,0,0,0.549877972812242,0,0,0,0,0,-0.0919628692034223,0,0,0,0,0,0,0,-0.0213779843853015,0,0,0,0,0,0,0,0,0,0,0.177487348572732,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0131647403393994,0,0,0,0,0,0,0,0,0,0,0,0,0.02194447426369,0,0,0,0.0861288946956329,8.67361737988404e-19,0,0,0,0,0,0.177457911589584,0,0,0,0,0,0.104348121190875,0,-0.0350969081628284,0,0,0,0,0,0,0.0841500387762115,0,0.242133023077575,0,0,0,0,0.00494486541010393,0,0,0.143828449545727
X600000.CH.EQUITY,0.0132519131321577,0,0,0,0,0,0.544322581096227,0,0,0.0126113650744577,0,0,0,0,0,0,0,0,0,0,0,0.0144096177004827,0,0,0,0.34005194684123,0,0,0.125526298219394,-0.0297101766645997,0,0,0.0471035767119185,0,0,0,-0.147541230439549,0,0,0.0564851206345524,0,0,-0.365556972756029,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.258688663813806,0,0,0.426861846361682,0,0.0458732254749185,0,0.0546867240784239,0,0,0.200918682839098,0,0.210201759898037,-0.0221774232331416,-0.0606819075313576,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213580935576719,0,0,0,0,0.143606011102695,0,0,0,0,0,0,0,0,0.204976774720203,0,0.0204301455589474
X16.HK.EQUITY,0,0,0,0,0,0,0,0.147041790149882,0,0.00143251601320862,0,0,0,0,0,0,0,0,0,0,0.0345423252286681,0,0,0,0,0.173823827591913,0,0,0,0.154493454880917,0,0.180276855184202,0.0660494767592499,0,0.0546754231225664,0,0,0,0,0,0.331343711475335,0,0,0,0,0.0661386059095542,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.183554610575896,-0.0352519670699551,0,0,0,0,0,0,0,0.209453759232776,0,0,0,0,0,0,0,0,0,0.177909135153499,0,0,0.4668739186336,0,0,-0.261956161573735,0,-0.304566526372383,0.514128551780101,0,0,0,0,0,0,0,0,0,0.201251406378306,0,0,-0.144666699207586,0,0,0,-0.358528576598524
X11.HK.EQUITY,0.167938349090318,0,0,0,0.107750025770001,0.0791956605374109,0,0,0,0,0,-0.0140240023056558,0,0,0,0,0,0,0,0.179218078336264,0,0,0,0,0,0,0.000300985660461819,0,-4.33680868994202e-19,0.0908931516269294,0,0.132950514607063,0.213320003318733,-0.0539875272016392,0,0,0,0,0,0,0,0,-0.00545469678208199,0,0,0,0,0,-0.0761687969481223,0
