,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0142528565329675,0.267619485644518,0,0,0,0,0,0,0.343012637933973,-0.312879408089675,0,0,0,0,0,0,-0.257939417515131,0,-0.00544026484184383,0,0,0,0,0,0,0,0.85953701224488,0,0,0,-1.73472347597681e-18,-0.0179268624642102,0,0,0,0,0,-0.0165804211083074,0.0297448151692808
X601318.CH.EQUITY,0,0,0,0,0,0,0.046695907291234,0,0.20410169628736,0.0109122864221442,0,0,0,0,0.08394811769082,0,0,0,0.0865975742905994,0,0,0.0445509461185351,0,0,0,0,0,0,0,0,0,0,0,0,0.186698452262772,0,0,0.21159668387564,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.212143747289397,0,0,0,0,-1.73472347597681e-18,0,0,0,0.225089421898439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104112716497501,0,0,0,0,0,-0.00148424708127107,-0.158730700775654,-0.198929188263612,0,0,0,0.0986616066147958,0,0.516502106150573,0,0,0.0348619410169462,0,-0.00691370919099735,0.145961073267782,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.0340445294964368,0,0.0586156323152762,0.462091800100206,0,0,0,0,0.046298562977628,-0.321870033192224,0,0,-0.240179978751751,0,0,0,0,0,0,-0.0513013765232078,0,0,0,0,0,-0.251238035475866,0,0,0,0,0,0.118875656564372,0,0,0,0,0,0,0,0.402854394965443,0,0,-0.0943930930477408
X5.HK.EQUITY,0,0,0,0,0,0.126818170434583,0,0.132973941130937,0,0,0.0501988697608726,0.0305005385600563,0,0,0.253165802885182,0,0,0.151903517797038,0,0,0.0366217881116673,0,0,0,0,0,0,0,-0.0490297745909429,0,0,0,0,0,0,0,0,0.0341478683031013,0.0233294555379925,0,0,0,0,0,0,0,0,0,0.172152962604473,0
X601988.CH.EQUITY,-0.0589421488958575,0,0,-0.00346886612226032,0.399782488871094,0,0,0,0,0,0,0,0,0,0,0.0550604647010826,0,0,0,-0.178776018455316,0,0,0,0,0.35940074695582,0,0,0,0,-0.346063141233431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348719638777869,0.126097301158163,0,0,0,-0.0514705232934813
X600036.CH.EQUITY,0,0.197084874758034,0,0,0,0,0,-0.159875309605113,0,0.375186786765287,0,0.214889131304384,0,0,0,0,0.0690867521939741,0,0,0.329590272595503,0,0,0,0,0,0,0,0.0947495678649412,0,0,0,0,0,-0.0896697987189239,0,0,0,0,-0.0343160001295493,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.24278014751874,0,0,0,0,0,0,0,0,0,0,0,0,0.0174996620060051,0.0765839265023008,0,0,0,0,0,0,0.25382862268961,0,0,0,0,0.0854799670987664,0,0,0.0866396256220634,0,0,0,0,0,0,0,0,-0.0654988652463411,0,-0.113535121816461,0,0,0.0419196678100193,0,0
X601628.CH.EQUITY,0,0.118100693589112,0.0324338433344566,0.0575612337662821,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.179421816949536,0,0,-0.0687913772092118,0,0,0,0,0,0,0,0.0236235422017171,0,0,0,0,0,0,-0.0627541578572654,0,0,0.262242330728695,0.246834319099569,0,0,0,0,0,0.226202249127707,0,0,0.117356414618074,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.122978874764084,0.0560392406480902,0,0,0.661959643512913,0,0,0,0,0,0,0,0,0,-0.00802489908802049,0,0,0.24396863380879,0,0,0,0,0,0.265582181076416,0,0,0,0,0,0,0,0,0,0,0,-0.0925540466646188,0,0,0,0.0187316917165098,0,0,0,-0.456595313118095,0,0,0,0
