,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.430410357508142,0,0,0.305970417884032,0,0,0,0.225864601604059,0,0,0,-0.0143477369863963,0,0,-0.0830305177786491,0.12607602776371,0,0,0,0,-0.132508226013151,0,0,0,0,0,0,-0.0381770987467128,0,0,0,0,0,0.257268427496603,0,0,0,0,0,0,0,0,0,-0.0786472713978561,0,0,-0.280136662353437,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.135464837153106,0.0870001564501401,0.068122187299834,0,0.0955231625400142,0,0,0.119709396596294,0,0,0.232189210052369,0,0,-0.202141133541442,0,0,0.0651108475907191,0,0,0,0,0,0,0,0,0,0,0.00618571880713898,0,2.16840434497101e-19,0,0,0,0.344809122124805,-0.0449130792346859,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.140079534360907,0,0,0,0,0,0,0,0,0.0767609471448473,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.132705129733465,0,0,0,0,0.417365013492253,0,0,0,0,0,0,0,0.0609171561331569,0.0873623202747284,0,0,0,0.0153072721235354,0,0,0,0,0.00932555048734804,0,0,0,0,0,0
X601288.CH.EQUITY,0.0585703188651058,0.0453209249361353,1.73472347597681e-18,0,0,0.0908221465413671,0,0,0,0.0961725241308325,0,0,0,0,0,0,0,0,0,0,0.0933638750170716,0,0,0,0,0.0614935288150603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174472525753377,0,0,0,0.288483391552037,0,0,0,0.00794519169573828,0,0
X5.HK.EQUITY,0,-0.0947231510133082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164698319728286,0,0.0257735904622295,0.161379773987544,0,0,0,0.586704573885821,0,0,0,0,-0.100522579568991,-0.190785012880001,0,0,0,-0.00514082792236614,0,0,0,0,0,0,0,0,0.0526989157949463,0,0,0,0,0,-0.204274951677745,0,-0.141077643079928
X601988.CH.EQUITY,0.271766782883744,0,0,0.335846578214273,0,0,0,0,0,0,0.118334643333211,-0.0941943644126694,0,-0.0245775422282902,0,0,0,0,0,0,0,0.196239868830867,0,-0.0317590223960226,0.032746978769876,0,0.155962117242924,-0.026784174522973,0,0,0,0,0,0.0219638903516767,0,0,0,0.02352307118345,0,0.0330638648001547,0,0,0,0,0,0,0,0.0710350937683091,0,-0.0570180458855366
X600036.CH.EQUITY,-0.00301981089765465,0.364201280069159,0,0,0,0,0,0,0,0,0,0.171882319044556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844568020042101,0.0801226249258396,0,0.0203056097498231,-0.133180469561677,0,0,0,0,0.209133042949561,0,0,0,0,0,0,0,0,0,-0.184241035952443
X1299.HK.EQUITY,0,0.101616151851208,0,0,0,0,0,0,0,0,-0.048644928010321,0,0,0,-3.46944695195361e-18,0,0,0.287711013523305,0,0.252458123390619,0.209894576542304,-0.0163933486567191,0.0990766772133015,0,0,0,0,0.109901357624493,0,0,0,0,0,0,0,0,0,0,-0.200894351560916,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.19404044754429,0,0,0,0,0,0,0,0,0.0305650822654007,0,0,0,0,0,0.207021985893588,0,0,0,0.0449348549914854,0,0,0.141327577237761,0,0,0,0,-0.0356839631398376,0,0,0,0,0,0,0,0,0.165257640560858,0,0.145755951229412,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0411223673797682,0,0.07607614894099,0.102476965473706,0,0.226461866257156,0,0,0,0,0,0,0,0,0,0,0,0,0.0758124720466575,0,0,0.190415310449655,0,0,0.0583801100745077,0,0,0.0246038432281457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103201754421743,0,0.0225453192003284,0.0957680009684847,0,0.104665964230444,0,0,-0.0175807047736435
X601166.CH.EQUITY,0,0,0,0,0,0.299904756208646,0,0,0,0,0,0,0,0,0,0,0.420411890914601,0,0,0,0,0,0,-0.0190217622148332,0,0,0.222008183092538,0,0,0,0,0,-0.138049198854211,0.379475482184798,0.0990359100281457,0,0,0,0,0,0,-0.0158093774640782,-0.0912653879372809,-0.062135182782885,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0882820539694327,0,0,0,0,0.111995535547634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677081039458599,0.214120062629971,0,0,0,0,0,0,0,0,0,0,0,0.0956902303339613,0,0,0,0,0.236586478260775,0,0,0,0,0,0,0,0.164981909311359,0,0,0
