,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0915140022564832,0,0,0,0,0,0,-0.0429165702246765,0,0,0,0,0,0,0,0,0,0,-0.180155935414365,0,0.0365680705705675,0.681952525555699,0,0.546837940897121,0,0,-0.250769662772513,-0.116824198875746,0,0,0,0,-0.023551055847427,0,0,0,0,0,-0.0363727431677777,0,0,0,0,0,0,0,0,0,0.0784711639879334
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.21551093519502,0,0,0,-0.0728176764611242,0,0,0.100734759888584,0,0,0,0,0.0844408431425072,0,0,0.0125745090921531,0,0,0,0,0,0,0,8.67361737988404e-19,0.0153559855354076,0.156683943101339,0,0,0,0,0.24653238397185,0,0.06736934437348,0,0,0,0,0,0,0,0,0,0,0,0,0.0469483104820288
X601939.CH.EQUITY,0,0.0809535144583121,0,0.802717201347874,0,0,0,0,0,0.0444172308288194,0,0,0.0169166221538279,-0.00807641816378704,0,0,0,0.080261730530379,0,0,0,0,0,0,0.0252527807299345,0,0,0,0,0,0,0,0,0,0,0,0,0.0678267725754579,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.891825527828104,0,-0.046746094549609,0,-0.0655881879522602,0,0,0.00926871414815452,0,0,0,0,0,0.0170217885137846,0,0,0,0,0.0288153742886137,0,0,0.144847396806349,0.0678952099509614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145326687578001,0,0,0,0,0,0,0,0,0,0.0205906595954589
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.26283525837905,0,0.0864699907459189,0,0,0,0,0,0,0,0.321853425329385,0,0,0,0,-0.0725674615710145,0,0,0,0,0,0,0,0,0,0,0.132283487174464,0,0.104604360684383,0,0,0,0,0,0,0,0.139001197289583,0,0.186545586097547,0,0,0.0476809222971331
X600036.CH.EQUITY,0,0,0.07192742974827,0.257133459150424,0,0,0,0,0.0479894223952412,-0.00689222746313215,0,0,0,0,0,0,0.176057648358912,0,0,0.0201336233578427,0,0,0,0,0.0238490423452218,0,0,0.18755694873173,0,0.0312187094895846,0.128864675563445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04237851245281,0,0,0,0,0.0317384628903197,0
X1299.HK.EQUITY,0,0,0,0,0.0942924177605398,0,0,0,0,0.170937700520481,0,0,0,0,0,0,0,0,0,0,0,0,0.283374254519958,-0.0242525636475408,0,0,0.112774404768782,0,0,0,0,0,0.138705450184483,0,0,0,0.0753498476093784,0,0.0625332374500428,0,0,0,0.0766819881688692,0,0,0,0,0.118402676123982,0,0,0
X601988.CH.EQUITY,0,0,0,0.0868466270889031,-0.045120758917023,0,0,0,-0.0203625822590122,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0178468460918921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124246053951612,0,1.00250298427323,0,0
X5.HK.EQUITY,0,0,0,0,-0.0106443550236244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330982559498402,-0.167142299696087,0,0,0,0,0.0108318968568767,0.197801745788776,0.367307066868618,0,0,-0.128199255908795,0,0,0,0,0,0,0,0,0.0448725761236801,0,-0.0903777647737179,0,0,0.0866221325004254,0.156092126015134,0,0,-0.222652807233499,0,0.139699040590271,0.0472632313778249
X388.HK.EQUITY,0,0,0,0,0.235152790373656,0,0.0560562884071775,0,0.116558137756622,0,0,0,0,0,0,0.0954166463559118,0,-0.163565509948415,0,0,0.132652000778352,0,0.286850231505234,0,0,0,0,0.07635048180996,0.222967665005379,0,0,0,0.0583866390670711,0,0,0,0,0,0,0,-0.125977361321294,0,0,0,0,0,0,0,0,-0.296521283290815,0.129883411406629
