,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0443993651176221,0,0,0,-0.259069072423762,0.17403036952484,0.0614582343832267,0,0.0244842307433347,0,0,0,0,0,0.225685892000065,0,-0.0849012634296133,0,0,0,0,0,-0.0843458692519702,0,0,0,-0.318093868657143,0,0,0.862156196186913,0,0,-0.128108398713468,-0.0348518550026707,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0875883548567198,0,0.161869057786162,0,0,0,0,0.119884179372264,0,0,0,0,0,0.163616862083904,0.109632488938693,0.106882174057424,0,0,0,0,0,0,0,-0.0204487224038922,0,0,0,0.0534551354927596,0,0,0.143331756856449,0,0.192269094936089,0,0,0,0,0.0482894754067399,0,0,0,0,0,0
X601939.CH.EQUITY,0.317392698767282,-0.261402268974604,0,0,0,0,0,0,0,0,0.0222362884196253,0,0,0,0,0,0,0.0463218449999238,0,0,0,0,0,0,0,-0.0666898532561943,0,0,0,0.0339297572547768,0,0,0,-0.1418484778507,0,0,0.164347914871174,0,0.655602503147138,0.167650512441533,0,0,0,0,0,0.0417009481992089,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.512971516586392,0.264911508253315,0.355200198479122,0,0,0,0,0.398041611594205,-0.126598289092782,0.132816795670416,0,0,0,0,-0.154828236120319,0,0,0,0,0,0,0,0,0,0,-0.586012746580564,0,0,0,0,0,0,0,0,0,0,0,0.0407005898782965,0,0.189201109846031,0,0,-0.0725181681334222
X5.HK.EQUITY,-0.023749070239546,-0.338037918188021,0,0,0,0.105992861084638,0,0,0,0,0,0,0,0,0,0.116717029083768,0,0.211242548469563,0,0.288879832463355,0,0,0,0,0,0.0776588607659713,0,0.0133181415806064,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.224711543386792,0,0
X601988.CH.EQUITY,0,0,0,0,0.384779694051358,0,0,0.0427588772220488,0,0,0,0,0,0,0.177653539740083,0,0,0,0.208494248850981,0,0,-0.0798723844006885,0,0,0,0,0,0,0,-0.315164480122902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135937949384744,0,0.0198740855267078,0,0,0,0
X600036.CH.EQUITY,0,0.43432093365177,-0.0388380207932131,0,0,0.00196321197268197,0,0,-0.0357937056904527,0,0.511893480190437,0.178314212345607,0,0,0,0.122507569477117,0,0,0,-0.165939949019584,-0.0663322394426527,0.287432482345745,0,0,0,0,0.110789634944714,0,0,0,0,0,0,-0.227719082238204,0,0,0,0,0,0,0,0,-0.148653559945109,0,0,-0.0716430196093178,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.285024829385195,0,0,0,0,-0.0204804873777153,0,-0.087182634321512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156129990952699,0,0.0168567380015258,0.118076822809344,0,0,0.105720856923892,0,0,0,0,0,0,0,0.00630929202905238,0,0,0,-0.0921238462439504,0,0,0,-0.0265160028658048,0,0
X601628.CH.EQUITY,0,0.0868419800710226,0,0.023195029174353,0,0,0,0,0,0.0600215273115128,0,0,0,0.259600463090614,0,0,0,0,0.0245872936458288,-0.0892046776876985,0.079722220087146,0,0,0,0,0,0,0,0,0,-0.0699129253630952,0,0,0,0,0.298707663483593,0,0.125295238294625,0.0376014646142623,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X601166.CH.EQUITY,0.0659105322905299,0,0,0.214491242543201,0,0,0,0,0.261315508158895,0,0,0.195669962868444,-0.13601547300749,8.67361737988404e-19,0.0247735888455979,0,0,0,0,0,0.0451871600115922,0,0,0,0,0,0,0,0,0,0.284527353725785,0,0,0,0,0,0,0,0,0,-0.239920817988349,0,0,0,0,0,0,0,0,0.101052576311258
