,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.281986104168078,0.035465619983933,0,0,0,0.311583360340108,0,0,0,0.0794873638529766,0,0,0.0355649921881194,0,0,0,0,0,0,0,0,0.157620798784003,0,0,0.00926463024762132,0,0,0,0,0,0,0,0,0,0,0.120709941177999,0,0,0,0,0,0,0,0,0,0,0,-0.0274761389293024,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.422880839477631,0.222149767961306,0,0,0,0,0,0.23024871620193,0,0,0,0,0,0,0.0468786100118723,0,0.00253884055572412,0,0,-0.165909546151349,0,0,0,0,0.112994418946165,0,0,0,-0.0725277991741937,0.174452135360694,0,0,0.179979611852942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809097530590057
X600036.CH.EQUITY,0,0,0,0,0,0.239890173032883,0,0,0.0594873208375866,0,0,-0.0348684984780287,0.133992770559401,0,0.0351511676923835,0,0,0.263885628207807,0,0,0,0,0.0167864983063315,0,0.423081868652163,0,0,0,0,0.020574208617632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0171769264433093,0.477198740139992,0,-0.0822981854145486,0,0.0924069180214127,0,0,0,0,0,0.0742080000376293,0,0,0.0615228080773487,0,0.0818089780032101,0.0525919971951398,0,0,0,0,0,0.0854039266253488,0,0,0.0360387918316956,0,0,0,0,0,0,0,0,0,0,0,0,0.0473589579067811,0,0,0,0.00531313351297872,0
X1299.HK.EQUITY,0,0,-0.0349808349496675,0,0,0,0,-0.0397846345250347,0,0.134939785729181,0,0,0,0,0,0,0,0,0,0,0,0,0.105901386424226,0,0,0,0,0,0,0,0,0,0.0515169965927019,0,0,0,0,0.035000563553934,0.154500824370603,0,0.251810580417341,0.117692285456925,0.06946171809767,0,0,0,0,0,0,0.257129991373988,0
X601628.CH.EQUITY,0.0972072815192083,0,0,0,0,0.0227491664779366,0,0,0,0,0,0,0,0,-0.256392728347923,0,0,0,0,0.238953227441805,-0.0734140251066241,0,0,0,0.0283386905890836,0,-0.138995906546342,0,0,0,0,0,0,0,0.62375095658646,0,0,0.0332311425444996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271242043959649
X601988.CH.EQUITY,0,0,0.0582006619793293,0.0217949579167246,0.477953759990907,0,0,0,0,0.0168022078126564,0,0,0.0803213356250408,0,0,0,0.209740930269283,0,0,0,0,0,0,0,0,0,0.0359514748852344,0.0137369568547666,0.0615371264807945,0,0,0,0,0,0,0,0.00131915562900551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.241530152654443,0,0,0,0,0,0,0,-0.0198409425872038,0,0.0195378116559454,-0.0541577393770694,0,0,0,0,0,0,-0.189699932532493,0,0,0.12884394475502,0,0,0.0516576940222765,0.12540862377598,0,0,0,0,0,0.129133546086005,0,-0.0535209563735012,0,0,0,0,0,0,0.0976907515883501,0.175139402844143,0,0,0.105317662137053,0,0,0,0.0164670321758279,0
X388.HK.EQUITY,0,0,0,-0.247925212691366,0,0.171094313649353,-0.0246200021191021,0,0,0,0.0755118952900939,0,0,0,0.123190149232535,-0.0285993968168171,0,0,0.11525185135407,0.525559643948085,0,-0.0283492587597143,0,0,0,0,0,0.00868544143078185,0,0,0,0,-0.030168895082586,0,0,0,0,0,0,0.234401956751199,0,0,0,0,0,0,-0.370633376319283,0.0643352415859737,0,0.0539644615249113,0
