,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.236255665232422,-3.46944695195361e-18,0,0.0871185369319735,0,0.238980162700535,0,0,0,0,-1.38777878078145e-17,0.128007768721682,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0381468728288968,0,0,0,0.0939273912874695,0,0,0,0,0,0.0225425154695547,0,0,0,0,0,0,0,0.10642260205662,0,0,0,0
X601318.CH.EQUITY,0.166446872780453,0,0,0,0,0,0,0,0.282458611188976,0,0,0,0,0,0,0,0.233092443382422,0,0.0535051027117191,0,0,0,0.105190514924708,0,0,0,0,0,0.0320200629806614,0,-0.0925552913645381,0,0,0,0.102041510629589,0,0,0,0,0,0,0.0651822641449946,0.0194995786880649,0,0.0537047524139653,0,0,0,0.0430163898112266,0,0
X601939.CH.EQUITY,0,0,0,0.282517198981616,0,0.0747232030148406,0,0,0,0,0,0,0,0.416034199504931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055866887366753,0,0,0.0735813149201422,0,0,0.00942233127632856,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354607324744499,0,0.0265194374631655,0,0,0.487141758580469,0,0,0,0,0,0,0,0,0.030151348936413,0,0,0,0,0,0,0.0175790002918697,-0.0286213566556446,0,0,0,0,0,-0.000272040930272624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104898138268171,0,0,0,0.0035059421382141,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0668064313857566,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.61286962884994,0,0,0,0,0,0.403627943975941,0.0847818838427616,0,0,0.155494307826369,0,0,-0.0734654351106018,0,0,0,0,0.00386026398444771,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.375599429422561,3.46944695195361e-18,0.000219476389842714,0,0,0,0,0,0,0,0,0.0950706634814208,0,0,0,0,0,0,0.0251822359414982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159782954496088,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.297347593802901,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.27959783351541,0,0,0,0.31989436221558,0.0711616698120614,0,0,0,0.150851541851925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114470507163362,0,0,0,-0.0524120525579019,0,0,0,0,0,0,0,0,0.00108817676774351,0,0,0,0,0.0373217946860532,-0.00655689167363156
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37850744779849,0,0,0.0701667055854517,0.171052741080508,0.013332718338424,0,-2.77555756156289e-17,0,0,0,0,0,0.273548187815059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.254270637109395,0,0,0,0,0,0.274624058301679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166222521716636,0,0,0,-0.148737322096836,0,0,0,0,0.746902759172406,0,0,0,0,0,0.251787958699837,0,0,0,0
