,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.226530218418485,0,0,0,0,0,-0.187307588630711,0,0,0,0,0,0,0,0,0,0,0,0.457905460590613,0.458585083910835,-0.0251326999070394,0,0.112386117587122,0,0,0,0,0,-0.0836217167520371,0,-0.185940427549757,0,0,0,-0.616326801086309,0,0,-0.0697655456824859,0,0.0301656509117177,0,0,0.027797705657027,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0
X601939.CH.EQUITY,0.0567896775410633,0,0,0.103091184923342,0,0,0,0,0.0393331804041955,0,0,0.310618237551392,0.138724408265616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371725823600268,0,0,-0.0770377990207687,0,0,0,0,0,0,0.0748487656348418,0.450658830331022,0,0,0.0707607657153748
X601288.CH.EQUITY,0,0,0.244198719861657,0,0.388084453334205,0,0,0.0565175564503505,0,0,0.0278739529157836,0,0.13015949479625,0,0.0114668839569099,-0.0259084700699628,0,0,0.0883095135281474,0,0,0.0517142909351833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752054959746908,0,0,0,0
X601988.CH.EQUITY,0,0,0.0443583896309306,0.341500373741098,0,0,0,0,0,0.181971432989293,0,0,0,0,0,0.192842443850991,0.176575923335078,0,0.0325933560792173,0,0,0,0,0,0,0,0.0261322595317038,0,0,0,0,0,0,0,0,0,0,0,0,-0.508845988525252,0,0,0.0746649393781227,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00734878227219757,0.0911263510237111,0,0,0,0.0312453972310351,0.0622567396828347,0,0,0,0.10524888686527,0,0,0,0,0,0,0,0.127925282157941,0,0,0,0,0.00977768815350299,0,0,0,0,0,0,0,0,0.390273804781525,0,0,0,0,0,0,0,0,0,0,0,0.0782538907158719,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.299195912239618,0,0,0,0,-0.0757968178073738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754197577336403,0.207409388433471,0,0,0.148000426283457,0.0647108114692727,0,0,0,0.0056362518549298,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.162741564312199,0,0,0,0,0,0,0,0,0.0774495671304213,0,0,0,0,0.283461177563298,0,0,-0.0371359456090094,0,0,0,0,0,0,0.0968338919031385,0,0,-0.0519599307747231,0,0,0.00584972721235987,0,0,0,0,0.0520527925022919,0,0,0,0.444699215167708,0.130457717431232,0,0,0,-0.0301351398796826
X5.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0687454989169455,0,0.0122308394676512,0,0,0,0,-0.510753792974513,0.723591580633193,0,0,0.137839080506219,0.613195273040976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507287124480143,0,0,0,0,0,0.137357399391092,0
X601658.CH.Equity,0,0,0,0.0294827964602406,0.00542336864412467,0,0,0,0,0,0,0,0,0,0,0,0,0.254895158056603,0.120300104126626,0,-0.0850657287608969,0,-8.67361737988404e-19,0,0,0,-0.00596418282895899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270124285442174,0,0,0,-0.0321650370499668,0,0,0,0,0
X388.HK.EQUITY,0,0.294172728134087,0,0,0,0,0,0,0,0,0,0,0,-0.0099934842010073,0.21752791612466,0,0,0,-0.182621086705696,0,-8.67361737988404e-19,0,0.381733964700222,0,0,0,0,-0.129721632580541,0,0,0,-0.109341211708699,0,0,0,0,0.277577761700488,0,0,0,0,-0.0537474057794625,0,0,0,1.38777878078145e-17,0,0,0,0,-0.114000626471262
X601166.CH.EQUITY,0,0,0.144615468111578,0.0332865809492435,0,0.134860667689439,0,0,0,0.0271941569566937,0.00340895309983002,0,0,0,0.403371607920306,0.11474591183253,0,0,0,0,0,0,0,0.0243144041426226,0,0,0,0,0,0,0,0,0.0134895434233431,0,0,0,0,0,0,0,0.0971883577212888,0,0,0,0,0,-0.00717544386642739,0,0,0,0
X601328.CH.EQUITY,0,0,0.215284166742064,0.104338627452869,0,0,0,0.00579120216489911,0,0,0,0,0,0,0.125801532817278,0.0674425469454638,0,0,0,0,0,0,0,0.0842651203857485,0,0,0,0,0,0,0.123130568476424,0,0,0,0,0,0,0,0,0,0,0,0,0.0366620378266864,0,0,0,0,0,0.025848840621973,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00338863832947004,0,0,0,0,0,0,0,0,0.246400927416632,0,0,0,0,0,0,0,0.00282266933965308,0,0,0,0,0,0,0.386138635086344,0.047008579701445,0,0,0.00628740812226146,0,0,0,0,0.0442471413032789,0,0,0,0,0.0299047366999832,0,0,0,0.0278043870898404,-0.0546737807066437
X600000.CH.EQUITY,0,0,0,0.0451976275035083,0,0.0208204532019562,0,0.0256833484294007,0.055316196200403,0,0,0.603947738301316,0,0,0,0,0,0,0,0,0,0.0639459089793365,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.0194604288932503,0,0,0,0,0,0,0,0,0,0.0822840367903177,0,0,0,0,0.0455797393023203,0,0,0,0,0,0,0,0.0888649770513726,0,0.132214788880783,0,0,0,0.028777413920864,0,0,0,0,0,0.224738298588463,0,0,0,0,0,0.0267880776171384,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.207424335201865,0,0,0,0,0,0,0.446211738805852,0,0,0,0,0,0,0,0,0,0,0,0.119723874465894,0,0,0,0,0,0,0.211398859888651,-0.0220775744826154,0,0.203715574066595,0.00787975651177347,0.0587314097132676,0,-0.0190918807962422,0,0,0,0,0,0,0,0,0.00317955665857436,0,0
X601319.CH.EQUITY,0,0,0,0,0.035992307053593,0,0,0,0,0,-0.0282803305368623,0,0,0,0,0.0381079843998997,0,0,0,0.023723623432129,0,0,0,0,0,0,0,0,0,0,0,0.162197648335625,0,0,0,8.67361737988404e-19,0,0,0.35319917088623,0.164409717668535,0.0449044884505276,0,0.154831148628836,0,0,0,0,0,0,0,0.0112325634041412
X000001.CH.EQUITY,0,0.154937197574686,0,0,0.135178332275013,0.0895037725885458,0,0,0.0506474944919124,0,0,0,0,0,0,0,0,0,0,0.104187366925881,0,0,0,0.187172105931872,0,0,0,0,0,0,0,0,0,0.205802592134798,0,0,0,0,0,0.0454706203092506,0,0,0,0,0,0,0,0,0,0,-0.0977449185871081
X601601.CH.EQUITY,0,0.89709910533439,0,0,0,0,0,0,0,0,0.0133253277794894,0,0,0,0,0,0,0,0,0,0.180325446756454,0,0,0,0,0.0145924250639605,0,0,0,-0.0596867268334899,0,0,0,0,0,0,0,0,0,0.163896987614124,0,0,-0.344800105033678,0.249555083902947,0,0,-0.10838936655195,0,0,0,0.0219646820575843
X16.HK.EQUITY,0,0,0,0,0.0256921110067141,0,0,0.159744045623759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791914899592488,0,0,0,0,0,0,0,0.0418893743921635,0.137085897465706,0.0985832637146579,0,0,0,0,0.0924358270804723,0.00373599769199517,0,0,-0.268255007592647,0.482210833008888,0,0,0,0.20901933399547,0,0,0.000449507941821954,0,0.12197788267445
X600016.CH.EQUITY,0,0,0,0.0817712722628457,0.183328552936132,0,0,0,0.00840210224569317,0.00963316383561826,0,0,0.210189435900631,0,0.0177712309776995,0,0,0,0,0,0.203875821416985,0,0,0.0844332828041989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779972581515267,0,0,0,0.0417594483052767,0,0,0.00872389543369214
