,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.428668149568072,0,0.104510512159604,0.0905906334047593,0.0325152431614679,0.0390919563704734,0,0,0,0,0,0.0342982637798782,-0.0114546675417427,0,0,0,0.0584116546816887,0.0512922574881655,0,0,0,0,0,0,0.10757815929892,0,0,0,0,0,0.0264793942662453,0,0,0,0,0,0,0.00888580087955029,0,0,0,0,0,0,0,0,0,0,-0.0105787663197143
X601939.CH.EQUITY,0.181416576993777,0,3.46944695195361e-18,0.256722393551571,0,0.340966647855874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757082133754089,0,0,0,0,0,0.119018829928994,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0
X601288.CH.EQUITY,0.2173297776883,0.0754139484887804,0,0,-0.0155266326289721,0.0162511594226249,0,0,0,0.156018640303425,0,0,0,0,0,0,0,0.118913640232614,0,0,0,0,0,0,0.006475717032108,0.2708484404245,0,0.0731264590623158,0,0.0687935391158563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135838425426215,0,0.0409754934134724,0,0.250446828542173,0.0814026627525282,0,0,0,0.376769065573201,0,0,-0.189341649968287,0,0,0,0,0,0,0,0,0,0,0,0.101339219685936,0,0,0,5.55111512312578e-17,0,0,-0.267124335357509,0,0,0,0,0,0,0,-0.497564349488438,0,0,0,0,-0.322065791514293
X601988.CH.EQUITY,0.231927945881949,0,0,0,0,0,0,0,0.309097938628363,0,0,0,0.0217411260501021,0,0,0,0,0,0,0,0,0,0.358594227437904,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0721354447609823,0,0,0,0,0,0,0,0,0,0,-0.0233329143491949
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904322,0,0,0,0,0.0477073727737909,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739587,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.264924363410232,0,0,-0.158327815022547,0,-3.46944695195361e-18,0.116968346208615,0,0.0713008804829695,0,0,0,-0.130085519711226,0,0.26700511782612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532784605761651,0,0,0,0,0,0,0,0.0102580877145171,0,0,0,0.279814982459238,0
X601628.CH.EQUITY,0,0,0.147175183210174,0.0772224619387537,0,6.93889390390723e-18,0,0,0,0,0.0574417711537608,0,0,0,0,0,0.0728716563627278,0.0969117330443257,0,0,0,0,0,0,0,0.0762641272914714,0,0,0,0,0,0,0,0.0335524432916237,0,0.230307514362671,0,0,0,0,0,0,0.117085133846761,0,-0.0399352110473737,0.0884132185152347,0,0,0,0
X601328.CH.EQUITY,0,0,0.0665069102493566,0,0.000898406627553163,0,0.0468433027051949,0.00578681509936138,0,0,0,0.116053306177196,0,0,0,0,0,0,0,0,0.0128709525506223,0.200608635675959,0,0,0,0,0,0,0,0,0,0.150597822760804,0,0,0,0,0,0,0.170693215082785,0.267132243847364,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0
