,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.532770967493579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213576462414949,0,0,0,0,0,0,0,0,0,0.401243360561547,0,0,0.120914462658673,0,0,0,0,0,-0.148134404774129,0,0,0,0,0,0,0,0,0,0,0,0.0668107975720993,-0.102875326941713,0,-0.0242286290530889
X601939.CH.EQUITY,0.100982267778853,0,0,0.423531330950145,0,0,0,0,0,0,0,0,0,0.0827535555758295,-0.13714393854482,0,0,0,0,0,0,0,0,0,-0.0884532936338934,0.301531502752023,0,0,0,0,-0.0300340765907465,0,0,0,0,0,0,0,-0.00977079162008606,0,0,-0.0310125661345291,0,0,0,0,0,0.102704098247282,0,0.116699913740097,0
X601318.CH.EQUITY,0,0,0,0,0.25914689148239,0.0950051527015485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445421035505819,0,0,0,0.13569267706499,0,0,0,0,0,0,0,0,0,0,0.171536226734397,0,0,0,0,0.0844966369144713,0,0.019542846659673,0,0,0,0,0,0,0,0.021092741103086,-0.0263669637838997
X601288.CH.EQUITY,0,0.654543311442457,0,0,0,0,0,0,0,0,0,0,0.102154495351703,0,0,0,0,0,0,0,0.148526965489117,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0238441143061613,0,0,0.0268563807614021,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.148038061126591,0,0.362711488650457,0,0,0,0,0,0.253905296326841,0,0,0,0,0,0.220062699703332,0,0,0.063616464348552,0,0,0,0,0,0.166423982832657,0,0,0.0799905961626897,0,0,0,0,0,0,0,0,0,0,-0.579976784400905,0,0,0.0489478647119104,0,0,0,0,0,0.0134005962578259,0,0,0
X600036.CH.EQUITY,0,0.176849407308899,0,0,0,0,0,0,0.0325822563857355,0,0,0,0.041384784385179,0,0,0,0,0,0.110972838013705,0,0,0,0,0.24288447129516,0,0,0,0,0,0,0,0,0,0.362920114538389,0,0,0,0,0,0,0.0763849503876656,0,0,0,0,0,0.0928019127282272,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0
X601628.CH.EQUITY,0,0,0.136825922374664,0,0,0.170328041728094,0,0,0,0,0,-0.221441747915686,0,0,0,0,0.095532116370221,0,0,0,0,0.179471110999382,0,0.0185684887554277,0,0,0,0,0.0830912946118045,-0.0368775346555505,0,0,-0.0662054397302786,0,0.205034829288892,0,0,0,0,0,0.0873674486069354,0,0,-0.107748987216199,0,0,0,0.26890129979793,0,0,-0.0256024821317552
X601658.CH.Equity,0,0.148322202091071,0,0,0.00986572155056636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388296139638539,0,0,0,0,0.013190145001971,0,0,0,0,0,0,0,0,0,0,0,0.188604462742114,0,0.113027688302104,0,0,0,0,0,0,0,0,0,0,0,0
