,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.151858717253498,0,0,0,-0.0896957592991805,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.192576817972974,0,-0.0284659049924257,0,0,0,-0.39478618219162,0,0,0,0,0.823035031447404,0,-0.198053821998187,0,0.306122554203016,0,3.46944695195361e-18,0,-0.0397665962912699,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.214262135491746,0,0.165099642306456,0.0183648757882815,0,0,0,0,0,0.00643907653806056,0,0,0,0,0.0712748134419196,0,0,0,0.133018153554598,0,0,0,0.0019859700519044,0.0585880657124059,0,0.0382682924644463,0,0,0,0,0.25818045072025,0,0,0,0,0.0860179461537372,0,0,0.0488750524981009,0,0,-0.0595629295763402,0,0
X601939.CH.EQUITY,0.422388870403271,-0.085194115848162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287393695796947,0,0,0,0,0,0,0,0,0,0,0.00941007383730893,0.0756712385404019,0,0,0,-0.239650703256399,-0.138073756598736,0,0,0,0,0.539970890480897,0,-0.0249543921554767,0,0.119808670814992,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0138827955910949,-0.333607968898656,0.20983736715067,0,0.412844489193784,0,0,0,0.143398447000682,0.169075859868934,-0.0907326956743797,0,0,0,0,-0.0628166265247963,0,0,0,0,0,0,0,0,0,0,-0.695029459989838,0,0,0,0,0,0,0,0,0,0.234334717290205,0,0,0,0,0.0536284827402587,0.135940185633268,-0.101271240506793
X5.HK.EQUITY,-0.0678234579369917,0,0,0,0,0.00970833608486671,0,0,0,0,0,0,0,0,0,0.422588397259229,0,0,0.4948663086711,0,0,0.0449248932922323,0.0686126937150532,0,0,0,0,0,-0.13042697551386,0,0,-0.162307285794751,0,0,0,0,0,0,0,0,-0.147345590789046,0.204438115437237,0,0,0,0,0,0,-0.124836966972401,0
X601988.CH.EQUITY,-0.294958783723992,0,0,-0.0183656436577714,0.454216737269132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755643987736994,0,0,0.71208619718617,0,0,0,0,-0.577220937773338,0,0,0,0,0,0,0,0,0,0,0.185874791937479,0,0,0,0,0.104394115880579,0,0,0,0
X600036.CH.EQUITY,0,0.323176885440799,-0.0537761386516771,0,0,0,0,-0.00542794025061996,-0.0823839726945741,-4.33680868994202e-19,0,0.610688636170363,0,0,0,0,0,0,0,0,-0.0929144583860401,0.264779019083861,0,0,0,0,0,0.0750008293362113,0,0,0,0.173444114508207,0,-0.0861986285192645,0,0,0,0,0,0,0,0.113111694692841,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0260864372910552,0,0,0.139559032073798,0.0219015702404858,0,0,0.114042836438546,0,0,-0.0548210403700119,0,0.0480821354214621,0.244383775647974,0,0,0,0,0,0,0,0,0,0,0.123029407171684,0,0,0,0,0.17852864942012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.124420314530519,0.00848370803010366,0.0423055994501519,0,0,0,0,0,0,0.10758334226882,0,0,0.274277963760305,0,0,0,0,0,0,0.0540126023242388,-1.0842021724855e-19,0,0,0.0478437704277577,0,0,0,0,0,0,-0.0503469450554258,0,0,0,0.180040680288089,0.101834289040395,0,0,0,0,0,0,0,0,0.00102279993809372,0,0,0,0
X601328.CH.EQUITY,0,0.0360803386961999,0.0798969096865059,0.0613851797639926,0,0,0.574448446909751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283796480099251,0,0,0,0.212803789379024,0.148530247154896,0,0,0,0,0,0,0,0,0,0,0,-0.08863992876105,0,-0.0613372652139802,0,0,0,0.0212230306748456,-0.286012360904282,-0.00364432768482473,0,0,0
X601166.CH.EQUITY,0,0,0,0.239824185433133,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.537709686359763,0,0,0,0,-0.066854632964497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171883998683738,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X600000.CH.EQUITY,0.0412373396807944,0,0,0,0,0,0.507104892796745,0,0,0.0534204794966071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268035071960635,0,0,0.140340830182267,0,0,0.0283367098971519,0,0,0,-0.147594288726957,0,0,0,0,0,-0.329795348393256,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.072094031923755,0,0,0,0,0,0,0,-0.0508713658001054,0,0,0,0.374177652997396,0,0,0,0,0,0,0.0315053801272375,0,0,0,0,-0.0150317209102313,0,0,0,0,-0.0939337107472494,-0.021031255598254,0,0,0,0,0.326982304385686,0,0,0,0,-0.0880628563795925,0.186374366872513,0,0,0,-0.0198017379615108,0,0,0
