,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.215071942149515,0,0.10895068052662,0,0.0157524231807211,0,-0.0518052321363375,0,0,0,0.390260583063247,0.0434309298745918,0,0,-0.127192848112345,0,0,0,0,0,0,0,0,0,0,0,0,0.0706339754987818,0.0265078241805739,0,0,0,0,0,0.162184591158768,0,-0.0848831492759925,0,0,0,0,0.0762797182259812,0,0,0,0.0772510100989778,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.110960844510023,0,0,0,0.0013044402949525,-0.153343410553274,0,0.0898143716489741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220085139302881,0,0,0,0,0,-0.24187642002669,0,0.438368376167718,0.0364142667233035,0.120239732349907,0,0,0,0,0,0.177310170922124,0
X601939.CH.EQUITY,0.202589805659969,-0.0177037555393012,0,0.351029518382828,0,0.0569110366534642,0,-0.070093994674857,0,0,0,0,0,0,0.129388244643619,0,0,0,0,0,-0.0249589962609281,0.0233433563710479,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419475114727531,0,0,0,0.417487303392845,0,0,0,0.0402206462385049,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.37611819111479,0,0.159683256324954,0,0,0.187004520130918,0,0,0.0850683796674692,0,0,0,0,0,0,-0.0695442275111038,0.0571425063595397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.000585817698415246,0,0,0,0,0,0.125432604200838,0,0,0,0,0,0,0,0,0.21731616699605,0,0
X5.HK.EQUITY,0,-0.132467687780182,0,0.293046391723576,0,0,0,-0.216775076142088,0,0,0,0,0.156545228162348,0,0,0,0,0,0,0.551478302918145,0,0,0,0,0.283758712470156,0,0,-0.0347265823200359,0,0,0,0,0,0,0.0205247231161423,0,0,0,0,0.029980318780849,0,0,0,0,0,0,0.206496770636319,0,-0.0966507568180964,0,0
X601988.CH.EQUITY,0.223793650205503,0,0.0205879607672313,0.0707700631462133,0,0,0,0,0.0770599914248848,0,0.042692762978142,0.18212333708155,0,-0.404621606070998,0,0,0,0,0,0,0,0,0.0149344847746187,0.414552520639459,0,0,0,0.0731277241260469,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0308038365327796,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0856460356787244,0,0,0,0,0.0152163998671495,0,0.284202980400865,0.211512028548998,0,0,0.0346308248044129,0.079564848050795,0,0,0.00325619022475033,0,0,0,0,0,0,0,0.071083701265579,0,0,0.0419923020116419,0,0,0,0,0.0179938365430511,0,0,0,0,0,0,0,0,0.110696720635934,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0371264459537047,-6.93889390390723e-18,0,0,0,0.208942062518096,0,0,0,-0.158634172985629,0,-6.93889390390723e-18,0.307745585767845,0,0.244239624934136,0,0,0.0510797513251873,0,0,0,0,0.108449165845124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103483515184884,0,0,0,0
X601628.CH.EQUITY,0.208073020606882,0.261362735052992,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.053173315942496,0,0,0.032130215541788,0,0,0,0,0,0,0,0,0.083796899194039,0.0116506971645234,0,0,0,0.00903849109827973,0,0,-0.390368871474639,0,0,0,0,-3.46944695195361e-18,0,0.170173198990086,0,0,-0.00500279590926083,0.277897873519142,0,0,0,0
X601658.CH.Equity,0,-0.010641491587253,0,0,-0.0178311207891947,0,0,0,0,0,0,0,0,0,0,-0.00928679325854108,0,0,0,0,0,0,-0.0169608957669591,0,0,0,0,0,0,0,-0.00343847376437863,0,-0.0865282712159976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252659521154476,0,0,0,0
