,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0426543763836104,0.236181459936628,0,0,0,0,0,0,0,0,0,0,0,-0.0630890849155899,0,0,0,-0.0345389529269446,0,0,0,0,0,-0.279557961272587,0,0,0,0.123776993477365,0,0.57821725316948,-0.127964995127957,0.111955075442383,0,0,0,0,0,0,-0.0802325038952056,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0545464845420941,0,0.158386977030925,0.0219977895915694,0,0.00678677613096975,0,0.277189355638997,0,0,0,0,0,0,0,0,0,0,0.0939143291955433,0,0,0,0,0.0203398556504389,0,0,0,0,0,0,0,0,0,0,0,0,0.0757389359657038,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410846937257784,-0.14451754177231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2524412298308,0,0,0,0,0,0.0433817552292268,0,0,0,0,0.0672864715183508,0.0901945632728862,0,0,-3.46944695195361e-18,-0.263228343802376,-0.123749800100131,0,0,0,0.563244091372391,0,0,0,-0.0121394495533487,0.131095511165354,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.199725627590274,0.177620615008064,0.00955699856941376,0.381028582731771,0,0,0,0.139665207925722,0,0,0,0,0,-0.0765544976749916,0,0,0,0,0,0,0,0,0,-0.591688290356622,0,0,0,0,0,0,0,0,0,0,0.206985521701444,0,0.0194218431338864,0,0,0.237011507948921,0,0,-0.112776881644697
X5.HK.EQUITY,-0.204573431394385,0,0,0,0,0,0,0,0,0,0.02308260406139,0,0,0,0,0.288803674298378,0,0,0,0.288546023589615,0.016694524497621,0,0,0.454302491040228,0,0,0.0503769400122913,0,0,0,0,0,-0.169047797267089,0,0,0,0,0,0,0,-0.141254211251366,0,0.217772991145684,0,0,-0.0386129163213798,-0.0999373513316332,0,-0.0995835784268811,0
X601988.CH.EQUITY,0.0354117232359173,0,0.0935055588257964,0.328130171293103,0.00441319405853054,0,0.0455014215976991,0,0,0,0.183510146027207,0,0,0,0,0,0.11094325306968,0.110880337110444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132783066857246,0,0,0,0,0.14691548869939,0.1729604254174,0,0,0,0,-0.0307552340714001
X600036.CH.EQUITY,0,0.241420275753507,-0.0114114177764588,0,0,0,0,0,-0.10956591097303,0.0606535727313664,0,0,0.530902058844635,0,0,0,0,0.020119572299207,0,0,0.292389916116925,-0.107586867307757,0,0,0,0,0,0.0960021907555244,0,0,0,0,0.327287513918419,-0.154015588342276,0,0,0,0,0,0,0,0,0.108140091959553,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.06170373674792,0,0,0.181626097084378,0,0,0,0.0199495860034614,0,0,0,-0.0161507303996325,0.0198220062576053,0.156623996725025,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.182948291889862,0,0,0,0.0308575011646014,0,0.0954951395705803,0,0,0,0,0,0,0,-0.00587299671050046,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0204035613756833,0.0287569077785353,0.0683197185955257,0,0,0,0,0,0,0,0,0,0.326129009585075,0,0,0,0,0,0,0,0.08527799985594,0,0,0.0553493084320448,0,0,0,0,0,0,0,-0.0608187295647088,0,0,0,0.124073043503808,0.233027743152232,0,0,0,0,0,0,0,0.0556385222876795,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.610662729580594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284822991808935,0,0,0,0,0.0728072333796032,0,0,0,0,0,0,0,0,0,-0.0502746735334839,0,0,0,-0.0582534500249404,0,0,0,0,0.0499857513550778,0,0,0,-0.00385980381361687,0
