,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.436610791874942,-0.00825297352886488,0.142014439348973,0.0151615126605216,0,0,-0.0404090111708489,0,0,0,0,0,0,0,0.0297544183554919,0,0,-0.0593911978410107,0,0,0,0,0,0,0,0.0308795066062423,0,0,0.0665402438937574,0,0,0,0,0,0,0,0,0,0,0,0.00684927471202651,0.290383259078762,-0.0279552825728237,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0241366201574015,0,0,0,0,0,0.097138810519143,0,0,0,0.178558096626524,0,0,0,0,0.0346028405810996,0,0,0,0,0,0.123598937083836,0,0.0591922854148499,0,0,0.369487256299796,0,0.059205158575552,0,0,0,0,0,0,0,0,0,0,0.0471340862810333,0,0
X601939.CH.EQUITY,0,0,0,0.760731126463477,0,0,0,0,0,0.000681942344732511,0.0721994497671432,0,0,-0.0362292827935391,0,0.140728125068677,0,0,0,0.0935406605657549,0,0,0.0107835093703803,0,0,0,0,0,0.0416953149861202,0,0,0,0,0,0,0.0160677801070322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211962042638595,0,0.839108155990625,0,0,0,0,-0.0539185072299036,0,0,0,0,0,0.019032066031018,0,0,0.00165965483060575,0,0,0,0.0346135700665686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638372097081802,0,0,0,0,0,0,0,-0.14160884712269,0,0,0,0,0,0,0,-0.0312635296620083
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00159928881159308,0,0.0866162363925888,0,0,0.163040250553469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887767851560317,0,0,0,0,0,0,0,0,0,-0.00888029590113562,0,0,-6.93889390390723e-18,-0.136769111979301,-0.00412181856007971,0,0.899038434246832,0
X1299.HK.EQUITY,0,0,0,0,0.0882835280733089,0,0,0,0,0.271752003267336,0,0,0,0.0898819484419579,0,0,0,0,0,0,0,0.267451123149269,0,0,0,0,0,0.0516211314403551,0,-0.072661798894943,0.0846803094568701,0,0,0,0,0,0,0,0,0,0,0,0,0.146639456666089,0,0,0,0.0223853748222292,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.254610664562632,0,0,0,0,0,-0.106482710776919,0,0,0,0,0,0,0.314754616509697,0,0,0.0645940477743994,0.114148413497298,0,0,0,0,-0.107847778693093,0,0,0.072802038080485,0,0,0.115857214578389,0,0,0.302421456398125,0.168523525103184,0,0,0,0.0601509896984743,0,0
X388.HK.EQUITY,0,0.163530526934372,0,0,0.295444579006398,0,0,0.0318635357874657,0,0,0,0,0,0,0,0,0,0,0,0,0.0562257576455152,0.14225339602748,0,0,0.046483510608198,0,0,0,0,0,0,0,0,0,0,0,0,0.139025312552319,0.0432310211061204,0,0,0,-0.273749037210055,0,0,0.228365843268683,0,0.00279535625866373,0,0,0
X601658.CH.Equity,0,0.0542909595508195,0.0841820035507378,0.19228011220641,0,0,0,0,0,0,0,0,0,0,0,0.115967553303185,0,0.0124528358113172,0,0.00389473224306764,0,0,0,0,0,0,0.0613021582294436,0,0,0,0,0.183637681339104,0,0,0,0,0.0316209205808912,0,0,0.0700655852262233,-0.0255293837341974,0,0,0,0,0,0.00938806456070278,0,0,0,0
