,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172575157587675,0.200391207927829,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0444926018940581,0,0,-0.191126100082349,0,0,0,0,0,-0.291045048813993,0,0.0487611270454824,0,0.865871677136663,-0.151663225463587,0,-0.0998569254323668,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.136359266773388,0,0.19244052480045,0.0183888766929531,0,0,0,0.0299077730387743,0,0.0594021342850857,0,0,0.10939417963277,0,0,0.0770825109978697,0,0,0.0623424506174632,0,0,0,0,0,0,0,0,0,0,0,0,0.0515855950309189,0,0.306814576775713,0,0,0,0,0.101832349454653,0,0,0,0,0
X601939.CH.EQUITY,0.149273721977778,0,0,0,0.00400461197728315,0,0,0,0,0.253087448832871,0,0,0,0,0,0,0,0.122906979610375,0,0,0,0,0,0,0,0,0,0,0,0.0845979489955433,0,0,0,-0.148478411206787,-0.115477836712209,0,0,0.0703361856747292,0,0.427286732083041,0,0,0,0.0756983394213313,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.432941305991324,0.0911768504086018,0.027709639278746,0.455927371124729,0,0,0,0.367618446604392,0,0,0,0,0,0,0,0,0,-0.278084171347163,0,0,0,0,0,0,0,-0.652969919494945,0,0,0,0,0,0,0,0,0.375388540902009,0,0,0,0,0.183546251604077,0,0,-0.155880700320197
X5.HK.EQUITY,-0.0177380667322821,-0.105109995727427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422400127822,0,0.0332013031661512,0.538862992546432,0,0,0,0,0.0905664771698821,0,0,0,0,-0.187079336924339,-0.0524137406365302,-0.0754110393098559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701272017368,0,0,-0.164999752542881,0,0
X601988.CH.EQUITY,-0.467045922414667,0,0,-0.035813612662149,0.586391174392444,0,0,0,0,0,0,-0.0578822444811966,0,0,0,0,0,0,0,0.967125221522755,0,-0.0923471030489867,0,0,-0.0633231113548977,0,0,-0.141158910610531,0,-0.614805003597698,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0272207866861458,0,0,0,0.15783215105565,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0995632507498958,0.475247018526638,-0.0421725629288592,0,0,0,0,-0.104078143809055,-0.0024332753215601,0.492456384635572,0,0.135007563821096,0,0,0,0,0,0,0,0,0,-0.0934553294070206,0,0,0.285641034996271,0,0,0.0836443584166301,0,0,0.0879293999178678,0,0,-0.305216911787887,0,0,0,0,0,0,0,0.215051797877992,0,0,0.121297637545551,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.130598494211834,0.0115485399406134,0,0,0.132780835295545,0,0,-0.0824068198429998,0,0,0.14249863429624,0.0301526007862489,0,0,0.050810707123829,0,0,0,0,0,0,0.151347762129618,0,0,0,5.42101086242752e-20,0,0.146662651415019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568157409917001,0
X601628.CH.EQUITY,0,0.0900423891009477,0.0256925020030255,0.0407030304005028,0,0,0,0,0,0,0.08035436541708,0,0,0.369569937649031,0,0,0,-0.0486077843727514,0,0.0270867946608771,0,0.0661251294743794,0,0,0,0,0,0,0,0,-0.0708080339846719,0,0,0,0,0.2280997555699,0.108452067937435,0,0,0,0,0,0.0746881141412814,0,0,-0.0761133176468449,0,0,0,0
X601328.CH.EQUITY,0,0,0.0567621370516291,0.0418674142117066,0,0,0.593632782421276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132640361273476,0,0.22488536721563,0.245508679979443,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.078434833051167,-0.0218916709293003,0,0,0,-0.289109579841015,0.0460777904694455,0,0.00556630299949048,0,0,-0.0293796839658645,0
