,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.10935510515774,0,0,0,0,0,0,0,0,0,0,0,0.606554337931261,0.462368768708033,-0.083460072240864,0,0.0976642203679892,0,0,-0.00143371603535252,0,-0.113850648319295,0,0,-0.246662393382767,0,0,0,-0.434931568852529,0,0,0,0,0,0.0590597184647732,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0429801229823117,0,0,0.22300336950682,0.0642239084976717,0,0,0,0,0,0,0,0,0.294618975840904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465992451218905,0,0,0,0,0,0,0,0,0,0,0,0.417276309143987,0
X601288.CH.EQUITY,0,0,0.255862885286919,0,0.353386883283095,0.11100570075699,0,0.0368969390199637,0,0,0.00838972672638319,-0.0190172023753404,0,0.163874374612611,0,-1.73472347597681e-18,-0.0188448660094633,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0696739171872376,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,3.46944695195361e-18,0.239082532888724,0,0,0,0,0,0.455952082850236,0,0,0,0,0.172287222003496,0,0,0,0,0,0,0,0.224676018117667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438862996033437,0,0,0.0644676329694102,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350403055233152,0,0,0,0,-0.0770297403677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14617578615068,0,0,0.0941303839672674,0.0558940921874136,0.0890299297472405,0.0401460791436518,0,-0.0306992469404959,0.0814795302462975,0,0.131883418332743,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.187743415553044,0,0,0,0,0,0,0,0,0,0.0300663749670097,0,0,0,0,0.186125281944133,-0.0693908491283129,0,0,0.00823930152003771,0,0,0,0.122689959990656,0,0,0,0,0,0,0,0,0,0,0,0.13566508862519,0.14595245956049,0,0,0,0,0.465065040041885,0,0,0
X5.HK.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0787207802641059,0,0,0,0,0,0,-0.0127378275693641,-0.392695475840822,0.694869277849309,0,0,0,0,0.703067189401026,0,0,0,0,0,0,-0.169637657607201,0,0,0.0686921637578933,0,0,0.250507303015227,0.152921602177328,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.00989635818973637,0,0,0,0,0,0,0,0,0,0,0,0,0.212190641213871,0.0385759016100129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250018155129277,0,0,1.73472347597681e-18,0,-0.0132469349735125,0,0,0
