,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.443886010856019,0.0634565722634269,0,0,0,0,0,0,0,0,0,0.130835264369256,0,0.0899544865096296,0,0,0,-0.120397008183406,0,0.0104057475142185,0,0,0,0,0,0,0.0476263805150274,0,0,0,0,0,0,0,0.0413725932617844,0,0,0,0,0,0,0,0,0,0.121313530642751,0.137857083194695,0,0
X601318.CH.EQUITY,0,0,0.178622692276241,0,0.0291935037481594,0,0,0,0,0,0,0,0,0,0.3011765508814,0,0.0366720403695196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154899665767474,0,0,0,0,0,0.170416501377183,0,0,0,0,0,0,0,0.0833827043803876,0,0
X601939.CH.EQUITY,0.16325920106069,0,0,0,0,0,0,0,0,0,0.170602824033765,0,0,0.288592977246241,0,0,0,0,0.0431408399404471,0.177695484458917,0,0,-0.0326214439260425,0,0,0,0,0,0,0.0187553125474281,0,0,0,0,0,0.0878681417980753,0,0,0,0,0.0368217466111173,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0
X601288.CH.EQUITY,0.347023743163057,0,0.0192459555544507,0,0.502091703314762,0,0,0,0,0,0.0113143297284308,0,0,0,0,0,0.045330268056105,-0.026799812319361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0893689246045751,0,0
X601988.CH.EQUITY,0,0,0,0.115330976269622,0,0,0,0,0,0,0,0.475455761658068,0,0.0154336932333111,0,0,0,0,0,0,0,0,0,0.0388177554742714,0,0,0,0,0,0,0,0,0,0.0895113138603278,0,0,0,0,0,0,0.0892852234917817,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.50555866349124,0,0,0,0.0761869658483182,0,0,0,0.403959765754106,0,0.130571156648638,0,0,0.681018798663124,-0.619146185414032,0,0,0,0,0,0,0,0,0,0,-0.130029434014502,0,0,0,0,0.0727624762454188,0,0,0,0,0,0,0,-0.259235124409394
X600036.CH.EQUITY,0,0,0,0.0519158458976606,0,0,0,0.101327061735412,0,0,0,0,0,0,0.145135332089283,0,0,0,0.088814744971552,0,0,0,0.0529389825803562,0,0,0,0,0,0,0,0.185372096113284,0,0.199241365452645,0,0,0.0555087797143407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796978815045823,0,0,0,0,0.0946956880993133,0.168246978376303,0,0,0,0,0,0,0.0497315750567688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267161396972175,0,0
X601628.CH.EQUITY,0,0,0.264547846533386,0.0324273027911466,0.227216198411876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536338314682095,0,0,0,0.133126001553314,0,0,0,0,0,0,0.110722290909594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.224642862995246,0,0,0,0,0,0.0806851841126133,0,0,0,-0.111477275627948,0,0,0,0,0,0,0.450390322970453,0,0,0,0,0,0.147001426633311,0,0,-0.166240061522112,0,0,0.139595359778557,0,0,-0.0220233270668829,0,0.575291047429728,-0.20791087803843,0,0,0,0,0.513037419511724,0,-0.230576885552285,0,0
