,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.266088803965978,0.114360161674967,0,0.247974157516274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192881171515996,0,0,0,0,0.0131281544876297,0,0.0201696326627895,0,0.0989144464226073,0,0,0,0.0927407874918632,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X601318.CH.EQUITY,0,0,0,0.104977288070344,0,0,0,0,0.18172292879218,0,0,0,0.0338453657806781,0,0.212153757829448,0.0505823351808138,0.139850546146774,0,0,0,0.136071427975613,0,0.0206282267904175,0,0,0,0,0,0,0,0,0,0.0838268109860028,0,0,0,0.0503811047768617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.157771754520159,0,0,0,0,0,0,0.108946309637511,0,0,0.051005304604537,0,0,0,0,0,0.00681016136867248,0,0,0.0668894294910762,0.220386026247882,0,0.0599146952416183,0,0,0,0,0,0,0,0,0,0,-0.133118084352217,0.0510512339432938,0,0,-0.0709544121211313,0,0,0,0,0,0.234417946503527,0,-0.0408610990726678
X601939.CH.EQUITY,0.664553450798076,0.0152534600237239,0,0,0,0,0,0,0.204081718626712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969441170508422,0,-0.0616690026525398,0,0,0,0,0,0.146034994783098,0,0,0.0323617106840843,0,0,0,0,0,0,0,0,0,0.119982757088593,0,0
X601288.CH.EQUITY,0,0,0,0.0954808857368781,0,0,0.375344002650295,0,0,0,0,0,0.071512567267919,0,0,0,0,0,0,0,0,0,0,0,0.0214485602196917,0,0,0.0728340654877108,0,0,0,0.164513805750852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11209482453823,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.121808294685242,0.267699844049575,0,0,0,0.1472874548224,0,0,0,0,0,0.219005665647824,-0.194514425186807,0,0,0,0,0,0.0513005845215565,0,0,6.93889390390723e-18,0,0.0527752753029329,0,-1.0842021724855e-19,0,0,0,0,6.93889390390723e-18,0.172553501585015,0,0,0.0200347228763002,0,0,0,0,0.183804884273103,0,0,-0.0208238505791079
X601988.CH.EQUITY,0.257632542865576,0,0,0,0.357278510931357,0,0,0.065351615686507,-0.0187476485814763,0,0,0.0307143375149588,-0.118817726892479,0,0.00540832297573203,0,0,0,0.162136090277551,0,0,0,0,0,0,0,0,0,0,0,0,-0.174931071542199,0,0.07684664507335,0,0,0,0,-0.0974693025300739,0.0979113498726863,0,0,0,0,0,0,0,0,0,0.133471913322754,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137419069694782,0,0,0,0.216325599688379,0,0.0299788433207683,0,0,0.0369018311436501,0,0.0840045090031361,0,0,0,-0.0289083215743595,0,0,0,0.0834917536652623,0.309962323163768,0.00450876176914131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324726467810425
X5.HK.EQUITY,0,0.170267887857623,0,0.0816835948786412,0,0,0,0,0,-0.0774712285497039,0.069692917981578,0.0735196973035206,0,0,0,0,0,0,0,0,0,0,0,0.24288190350343,0,0,0.149454792803377,0,0,0,0,0,0,0,0,0,0,0,0.232339988336033,0,0,0,0,0,0.113480524572244,0,0,0,0,0,-0.0515837438203982
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0816518947281064,0,0,0,0,0,0.105585594586121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152612238206957,0,-0.281114048590377,0.294037736178443,-0.107292451371403,0,0.0687209489702414,0,0,0,0,0.0767368917751874,0,0.187667723762078,0,0.0253213395754328,0,0,0,-0.385218471569416
