,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.168502113225935,0,0.194425286027561,0,0.156816256728503,0,0,-0.0554619601875473,0,0,0,0,0,0,0,0,0.0753878575499186,0,0,0.138215080241677,0,0,0,0,0,0,0,0,0,0,0,0.0698088101294823,0,0,0,0,0.0316647799205103,0,0,0,0,0,0,0,0,0.174752385414895,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0499344051591689,0.00718868425454949,0,0,0,0.170256290896464,0,0,0,4.33680868994202e-19,0,0,0.525188378469797,0,0,0,0,0,0.0750649749354789,0,-0.101284703046537,0.0732763814167425,0,0.112161817133101,0,0,0,0,0,0,0.151435278312092,0,0,0.0239941038383336,0,0,0,0,0,0,0,0.0215847442469524,0,0
X601939.CH.EQUITY,0,0,0,0,0.132713248238575,0,0.286127818339417,0,0,0.064256361685026,0.0274686763449636,0,0,-0.122306864211667,0.0278291878285196,0,0,0,0,0,0.0765869159028375,0,0.46000781795773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195309467815606,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0135810346347106,0,0,0,0.111223339306804,0,0,0,0,0,-0.0349479525570492,0.280461552969942,0,0,0,0,0,0,0.0885392929071271,0,-0.186173848312092,0,0,0,0,0.0576934640782405,0,0,0.294549703195189,0.352771142916109,0,0,0,0,0,0,0,0,0,0,0.106318492406738,0,0,0,0,0.0283338212084329
X601288.CH.EQUITY,0.163101594910013,0.00129616213335708,0,0,0,0,0.0936825196524715,0,0,0.0439054820320054,0,0,1.73472347597681e-18,0,0,0.321797051098284,0,0,0,0,0.110259366214521,0,0.214973284627578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101131090480144,0,0,0,0,0,0,-0.0514663219466052,0,0.0269797574587043,0,0,-0.0481966007180302,0,0
X600036.CH.EQUITY,0.179177866152457,0.110236928829712,0,0.127032009888313,0,0,0.0264285600965032,0.0678638854934039,0,0,0,0,0.301272049686871,0,0,0,0,0,0,0,0,0,0,0,0.217457743588443,0,0,0,0.0487055314667969,0,0,0,0,0,0,0,0,0,0,0,0.0489915917025063,0,0,0,0,0,0,0,-0.0275014486816033,0,0
X601988.CH.EQUITY,0.126432041520271,0.212929258436425,0.0409342573221936,0,0.0712524956778298,0.256606406903682,0,0,0,0,0,0,0,0,-0.0148809655239145,0.181698509434066,0,0,0,0,0.179274584788372,0,0,0,0.0350960392094355,0,0,-0.00413979582668816,0,0,0.090958099331572,0,0,0,-0.0382139217643088,0,0,0,0,0,0,0,0,-0.149017365062281,0,0,0,0,0,0,0.0933835632469481
X1299.HK.EQUITY,0,0,0,0,-0.132572385610172,0,0,0,0,0.360298507666481,0,0,0,0,0,0,0,0.120081845873299,0,0,-0.0483668196575417,0,0,0,0.0477826962894921,0,0.346953695588996,0.127048486771771,0.0487339446253224,0,0,0,0,0,0,0,0,0.0227626497083873,0,0,0,0.051739021644384,0.0277498755200881,0,0,0,0,0,6.93889390390723e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.121748625089986,0,0,0,0,-0.0671221333796603,0,0,0,0,0,0,0,0,0.43352843146194,0.0842641675666128,0,0.0369012222324698,0,0,0.135637965790508,0,0,0,-0.00208630579501871,0,0,0,0,0,0.306912462452539,0,0.183701150931831,0,0,0,0,0,-1.38777878078145e-17,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09476786487757,0,0,0,0,0,0.48591748500019,-0.0734623818851683,0.0896395729960101,0,0.111879294409917,-0.0257372403678677,0,0,0.198450557275254,0,-3.46944695195361e-18,0.272152044105786,0,0,0,0,0,0,0.202241239018957,0,0,-0.194156822084821,0,0,0,0,0,-0.14324707360426
