,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.343176573249245,0,0.329098951204042,0,-2.77555756156289e-17,0,0,0,0,0.0394681396604745,0,0,0,0,0,0,0,0,0,0,0.0190318599116967,0,-0.055715899439248,0,0,0,0,0,0,0.0272830134712676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290518801915626,0,0.109360284326367,0,-0.126814959160433
X601939.CH.EQUITY,0.497696046711125,0,0,0.1270133313856,0,0,-0.121169516327348,0,0,0,0.00761106791470574,0,0.349795199636671,0,-0.0265839490931175,0,0,0,0,0,0,-0.12456255579931,0,0,-0.00261015918943567,0,0,0,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0.12705806708439,0,0,0.0134708708508136
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0
X601288.CH.EQUITY,0.500919026223183,0,0,0,0.198596637570081,0,0,0,0,0,0,0,0.074559084923639,0,0,0,0,0,0,0.0127730593401105,0.116975703848174,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502261484163818,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,6.93889390390723e-18,0,0.505461292065417,0,0,0,0,0,0.216121479379554,0,0,0,0,0,0.327544251751309,0,0.0760457812064343,0,0,0.0173877572524103,0,0,0,0,0,0.0215466602713874,0,0,0,0,0,0,0,0,0,-0.567355833959334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0
X1299.HK.EQUITY,0.0764877345073108,0,0,0,0,0,0,0,0.135196996617895,0,0,0,0.101687093470667,0,0,0,0,0,0,0,0,0,0.0102390273004819,0,0,0,0,0.226861401886661,0,0,0,0,0,0,0,0.176029754658177,0,0,0,0,0,0,0.0714902993294873,0,0,0,0.107194855786455,0,0,0,0
X5.HK.EQUITY,0,-0.0543462293462013,0,-0.124687635369923,0,0,0,0,0,0,0,0,0,0,-0.00835969860195428,0,0,0,0,0,0,0,-0.593871248632855,1.03799788866954,0,0,0,0,0.491187613264282,0,0,0,0,0,0,0,0,0,0.421928016869037,0,0,0,0,-0.103966895240482,0,0,0,0,0,0,-0.0731185392303806
X601628.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0,-0.00379716903518207,0,0,0,0,0,0,0,0,0,0,0.0991887608454656,0,0,0.0288967964798616,0.0801111094584653,0,0,0.066289432949595,0,0,0.270937752889407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151326650915015,0,0,4.33680868994202e-19,0,0.170660868529698,0.014063587495405,0,-0.0510789857386491
X601658.CH.Equity,0,0,0,0.0690399170610754,0.0713150714368517,0,0,0,0,0,0,0,0.254136753771442,-0.0390119443816658,0,0,0,0,0,0,0.0156526621458357,0,0,0,0,0,0.21073154882592,0.121750806054596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361964920700947,0,0,0
X601328.CH.EQUITY,0.12274183192076,0,0,0.299498269032778,0,0,0,-0.0956670916293279,0,0,0,0,0,0.160260502975278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292431672992428,0,0,0,0.169059524669956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688732406748934,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.431296981980631,0,0,0,0,0.0355141283786964,0,0.00710548407560428,0,0,0,0,0.0297075421707117,0,0,0,0,0,0,0,0,0,0,0,0,0.220587372852314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402882467003724,0.037241623619177,0.105437692623319,0.0471806135705592,0,0
X600000.CH.EQUITY,0.193659441028922,0.103991623825384,0,0,0.0941799059566205,0,0.0128524067688538,0,0.0277637550602143,0,0,0,0,0,0,0,0.0448292949410743,0.0858963841599459,0,0.0210988419380542,0,0.105015995187791,0,0,0,0,0,0.0735729525440589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680052986408353,0,0,0,0,0,0,0,0
