,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0135010545969322,0,0,0,-0.0500190798838308,0.071824102048619,0,0,0,0,0,0,0,0.354600176471449,0,-0.198119429837295,0,0,0,0,0,-0.175460977906622,0,0,0,0,0,0,0.152181351922494,0,0,0,0,0.657567291914272,0,0,1.73472347597681e-18,0,0,0,0,-0.00660431181442069,0.0579382772093986
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.155623640793852,-8.67361737988404e-19,0,0,0,0,0,0,0.0863594459683725,0,0.0762792460658936,0.0582165609061279,0,0,0,0,0,0.106556351680089,0,0.0483296073854525,0,0,0,0,0,0,0,0.179787475779563,0,0,0,0,0.219483742882043,0.00960266357712424,0,0,0.0315594980647879,0,0,0,0,0
X601939.CH.EQUITY,0.470191759222028,-0.0879193020239949,0,0,-0.0936582348234409,0,0,0,0,0.000563371652080856,0,0,0,-0.0110433631923925,0,0,0,-3.46944695195361e-18,0,0,0,0,0.19743255726771,0,0,-0.0208990963321428,-0.29546105275673,0,0,0,0,0,-0.0151566374627391,0,-0.122990804831595,0,0,0,0,0.72119834808783,0,0,0,0,-0.0622998173929664,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.12732460407163,0,0,-0.0407597038674318,0.0766773678562631,0,0.3548483228846,0,0,0.326922197725309,-0.0662836890844936,0,0,0,0,0,-0.10737125945332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315482628163355,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.130352126173819,0,0.374634839296349,0,0,0,0,-0.0407438726784446,0.32295775523243,0,0,0,0.0716785454707001,0,0,0,0,0.0906388251016545,0,0,0,0.022614357740291,-0.233741879576913,0,0,0,0.0785548535225716,0.111360006907126,0,0,0,0,0.014806675145965,0,0,0,0,0,0,0,-0.224438955514871,0,0,0.128210891826536,0
X601988.CH.EQUITY,0,0,0,0,0.345773000545567,0,0,0,0,0,0,0,0,0.10763198614309,0,0,0,0.171448279285964,0,0,-0.0576216967306461,0,0,0,0.175484359506375,0.0187746206078042,0,0,0,0,0,-0.337750511439501,0,0,0,0,0,0,0,0,0,0,0,0,0.013969797731351,0,0,0,0,0
X600036.CH.EQUITY,0,0.319030606037094,0,0,0,0,0,-0.0243767281250126,0,0.414628281410527,0,3.46944695195361e-18,0,0,0.044821603528423,0,0,0,0,0,0.304743108639653,0,0,0,0,0,0,0,0.141972344921258,0,0,0,0,-0.125865289607461,0,0,-0.182573102439873,0,6.93889390390723e-18,0,-0.0223312346056598,0,0,0.202172450676722,0,-0.0421827679758459,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331482101259953,0,0,0,0,0,0,0,0,0,0,0,0,0.0686054415263298,0,0,0,0,0,0,0,0,0.196431846893791,0.065093627626087,0,0.0384328440422673,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184861579726301,-0.100513963330928,0,0.149836075559295,0,0,0
X601628.CH.EQUITY,0,0.287719738804265,0.00755678090038019,0.0453322759341831,-0.108941806560619,0,0,0,0,0,0,0,0,0,0,0,0.241107876450138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131497388228033,0.0771884126130705,0,0,0,0,0,0.164068837032813,0,0.0859918881735811,0.0931355296410091,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.725042344432643,0,0,0,0,0,0,0,0,0.115727586879203,0,0,0,0,0.131789510453577,0,0,0,0,0,0.103216472014995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286161029793073,0,0.0262791119274358,0,-0.203812992265395,0,-0.0574616465976596,0,0
