,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.135066476603538,0,0.0165985998392805,0,0,0,0,0,0,0.275759731481528,0.244722844475808,0,0,0,-0.0878574746442484,0,0,0,0,0,0,0.0202227628782314,0,0,0,0,0,0,0,0,0.0222741447501357,0,0.261121988181383,0,0,0,0,0.0409230745705311,0,0,0.0551777029041994,0,0,0,0.0199038150394814,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.261780472192431,0,0,0.139940885148839,0,0,0,0.0412645032678885,0,0,-0.0311536693065694,-0.130488350261378,0,0,0,0,0,0,0,0,0,0,0,0.187139951957982,0,0,0,0,0,0,-0.312392510181157,0,0.309611827868724,0.0558452477026945,0.267612123900993,0,0,0,0.0217093795517623,0.0823306754957247,0,0
X601939.CH.EQUITY,0.492559567244605,0,0,0,0,0.182859617401896,0,0,0,0,0,0,0,0.0691602757579912,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372934165828064,-0.113399003606592,0,0,0.0443474724312244,0,0,-0.0482338720039376,0,0,0,0
X601288.CH.EQUITY,0.612825241665792,0.0831534628578618,0.114521910018859,0,0.0467456590144938,0.0199097439492023,0,0,0,0,0,0,0,0,0.00619079295728623,0,0,0,0,0,0,0,-0.0388373494188615,0,0,0,0,0,0,0,0,0,0.117974604022765,0,0.0353687427426498,0,0,0.0529863384515999,0.180799187644969,0,0,0.0314347675579942,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0141178232550447,-0.0440010490372535,0.115467526616528,0.0382589841992115,0,0.069865901015654,0,-0.131280385632409,0,0,0.0515352304863729,0.284564974455875,0,0,0,0,0,0.709271922846461,0,0,0,0,0,0,0,0,-0.167123454778048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933698487217009,0,0,0,0
X601988.CH.EQUITY,0.133283423785879,-1.73472347597681e-18,0.203864204241373,0.066372412421018,0,0,0,0,0.0773621721358578,0.10523174227135,0.103718574804661,0,-0.277164711166299,0,0,0,0,0,-0.0164768113244206,0,0,0.21178508901305,0,0,0,0,0.16323141416271,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0101002347358104,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0503464245860954,0,0,0,0,0,0.0433813701887751,0,0,0,0,0,0.247922870255677,0,0.142391657355217,0,0,0,0,0,0,0,0.172508056348553,0,0,0,0,0,0,0,0.143400206457285,0,0,0,0.0342567141793479,0.0846929351138146,0,0,0,0.0185213813463337,0,0,0,0,0,0.0307482414936248,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.183429447103742,0,0,0.0346692507992908,0,-0.0996737979156368,0,-0.0498613782991997,0,0,0.272195129821791,0.262995503741517,0,0,0,0,0.121473456032104,0,0,0,0.137265305987972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178519830134998,0
X601628.CH.EQUITY,0.366322778574471,0.294269073113782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103318903810151,0.0370372514729399,0,0,0,0,0,0,0,0,0,-0.0574067828407116,0,0,0,0.0527253445299381,-0.156437062150981,0,0,0,0,0,0,0,0,0,0,-0.0503756993058685,0.175005452990028,0,-0.184928464030164,0.0370199263016452,0
X601166.CH.EQUITY,0.204369420745888,0,0,0,0,0.0107534541294395,0.433415134282038,0,0,0,0,0,0,0,0,0.429286421024227,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0339881408324841,3.46944695195361e-18,0,0,0,6.93889390390723e-18,0.00241598724397213,0,0,0,0,0,0,0,0.058289785034519,0,0,0,0,0,0,0,0,0
