,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0152532236715804,0.564751697339028,0,0,0,0,0,0,0,0.144756061769646,-0.0158267953034554,0.0914930101817391,0,0,0,0,0,0.019635309482028,0,0,0,0,0,0.0536871789046858,0,0,0,0,0,0,0,-0.00911988882020139,0,0,0,0,0,0.101490273490055,0,0,0,0,0,0.00656265758783404,0,-0.0613865756083139,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0
X601939.CH.EQUITY,0.161598484170121,0,0,0.616068833136451,0,0.0156094183964171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129538743548295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817919269789179
X601288.CH.EQUITY,0.0484000194339535,0.0433551923871565,0.194682689494757,0,0,0,0,0,0,0.123298922853463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168170504642196,0,0,0.207799665365447,0.116496171658023,0,0,0.0106515627339393,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0595907476277257,0,0,0,0,0,0.31210123446037,0,0,0,0,0,0.0993501557818801,0,0.406790235145429,0,0,0,0,0,0,0,0,0,0,0,0,0.365802123951887,0,0,0,0,0.155503150437907,0,0,0,0,0,0,0,0,0,0,0,-0.27683015269459,-0.0939654924614746,-0.184006300057935,0.0202926013461615,0
X601988.CH.EQUITY,0.0760821057687646,0,0,0,0.0265812631709923,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.627906740469021,0,0,0,0,0,0,0.107012078828303,0.0202199646825752,0,0,0,0,0,0,0,0,0.0445484721749059,0,0,0,0,0.0493941638838023,0,0,0,1.0842021724855e-19,0,-0.0991826586021341
X600036.CH.EQUITY,0,0,0,0,-0.024337186314349,0,0,0,0.0321254120626076,0,0,0,0,0,0,0,-0.0211299028158995,0,0.0373465900292984,0,0,0,0,0,0.754032207575579,-0.00618372655788731,0,0.0328039466957471,0.103084427937343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654465911334567,0,0.0719968241903967,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.226342335802516,0,0,0,0,0,0,0,0.202472998755359,0,0,0,0,0.063166185135748,0,0,0.0591607008289931,0,0,0,0,0,0,0,-0.0445873493138708,0.0828387794167926,0,0.300598178842661,0,0.20017822246368,0,0,0,0,0,0,0,0,0,0,-0.0808177873500662,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171230682118555,0,0,0,0.115789309792514,0,0,0,0,0,0,0.260405506642589,0,0,0,0,0,0,0,0,0.228193633644787,0,0,0,0,0.0670039909533962,0,0,0,0.00600253190054109,0,-0.00595695122476835,0,0,0,0,0.202636105369852,0,0,0,0,0,0.00228304408392983,0,0,0,0.0288005540132203,0
