,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.521305427145524,0,0,0,0.122279132330009,0,0,0.0509896806331222,0.0496809013189543,0,0,0.169703510642886,0,0,0,0.0361575340716595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253418427141755,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.138634403060837,0.271478163761634,0,0,0,0.0338878158062956,0,0,0,0,0.315411264194568,0.0930382603908345,0,0.0647108559674942,0,0,0,0,0.0462316376191538,0,0,0,-0.0474802338647295,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0677964509404708,0,0.000619680106312668,0,0,0,0,0.00177655256374375,0,0,0
X601939.CH.EQUITY,0.515431510781688,0,0,0.184426481840389,0.161292211712812,0.0365556024046318,0,0,0,0,0,0,0,-0.0183437433758379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138131436669367,0.183379821356629,-0.215662752575802,0,0,0,0,0.00982678161388413,0,0,0,0,0,0,0,0,0,0,0,0.0487635805028405,0,0,-0.0409155381972503
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.217168319547395,0.103830069730489,0,0.853521060470277,0,0,0,0.0685439287486229,0,0,0,0,-0.139254428212082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581100016118119,0.0238103144782446,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-8.67361737988404e-19,0,0,0,0.286604802472179,0,0.0870454153416813,0,0,0,0.0761137079048783,0,0,0,0,0,0,0.166463881998717,-0.199467279774849,0,0,0,0,0,0.0397980274690176,0,0,-0.0248050056369144,0,0,0.0193573536621072,0,0,0.201132154195385,0,0,0,0,0.387262825908705,0,0,0,0,0,0,0.19567234842054,-0.141023314839249,0,0
X601988.CH.EQUITY,0,0,0,0,0.374623917626774,0,0,0,0.134849696853059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105106781642069,0,0,0,0,-0.240807820180507,0,0.0573328079209119,0.0607478849097845,0,0,0,0,0,0,0,0,0.069353721003613,0,0,0,0,-0.00534755218209108,0,0,-0.146822431141018
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.102938574462724,-0.0483297694079627,-0.0362889709180783,-0.0137015150380584,0.0984307888768751,0,-0.107001738809348,0,0,0,0,0,0.516779442271636,-0.0425095318794678,0,0.0851265729988526,0,0,0.138091422315005,0,0,0,0,0,0.0284761602371075,0,0,0,0,0.0266769713598793,0,0.242977983897261,0,0,0.097078177079656,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234144020980567,0,0,0,0,0,0,0,0,0,0,0,0.141188775812851,0,0,0,0.0331010858877234,0,0,0,0,0,0.0353124690609967,0,0.0335103493667672,0,0.0234598070102088,0.28515012923477,0,0,0.176983667330756,0,0,0,0,0,0,0,-0.0556618096960416,-0.225484718484834,0,0.0773245371063121,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0318313712460266,0,0,0,0,0,0,0,0,0.132113703724124,0,0,0,0,0.40929459913319,0,0,0,0,0,0,0.00351110084469924,0,0,0,0,0,0,0,0,0,0,0.0655537214047765,0.182435128498353,0,0,0,0.190271765030514,0,0.0782381705868085,0.0490339894165732,0,0,0,0,0,0
X601328.CH.EQUITY,0.0055770610786062,0,0.414415939604353,0,0,0,0,0,0,0,0,0.412340791760278,0,0,0,0,0,0,0,0,0,0.0544748250516646,0.0493492457886628,0,0,0,0,0,0,0,0,0,0,0.0136685916272925,0,0,0,0,0,0.0924969789633699,0,0,0,0.229807880666916,0,0,0.0626687236565304,0,0,0
