,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0594144444971404,0,0.13187876914285,0.170360737238418,0,0.34805373267351,0,0,0,0.00235690784275572,0,0.133309821657149,0,0,0,0,0,0,0,0,0,0.0110434892418947,0,0.00473666725988214,0,0,0.112230793012399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.13964337698636,0,0,0,0,0,0,0,0.314895214546125,0,0,0,0,0,0.0152248338005113,0.358824639204735,0,0,0,0.00995168094233586,0,0,0,0,8.67361737988404e-19,0.124808649317283,0.0239799312770207,0,0,0,-0.127729013071245,0,0,0.122128393953739,0,0,0.0661836988055844,0,0,0.011640015391222,-0.0457386403773683,0,0,0,0,0.004522347926684,0,0,0,0,0
X601939.CH.EQUITY,0.267985221890901,0,0,0,0,0,0,0,0,0,0,0,0,0.414928614105311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194538585388358,0,0.108784198978402,0,0,0.00680274710563285,0,0,0,0,-1.38777878078145e-17,0,0.00387781817029836,0,0
X601288.CH.EQUITY,0.343777837228211,0,0.0424136885249029,0,0,0.468784008820926,0,0,0,0,0,0,0,0,0.0357084449281375,0,0,0,0,-0.0109403307137637,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112850702698804,0,0
X5.HK.EQUITY,0,0,0,-0.0301599798075833,0,0,0,0.164595381520916,0,0.155920659067303,0,0,0.37043729659794,0,0,0,0,0,0,0,0,0.0485919156345977,0.689625461386554,0,0,0,0.020186376414108,0,0,0,0,0,0,0.0965676701949297,0,0,0,0,0,0,-0.294770462318605,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.134470941337261,0.0557054197222849,0,0,0,0,0,0,0.113659521525872,0,0.070476678323372,0,0,0.115557149004098,0,0,0,0,0.0683984251777308,0,0.15839106005135,0,0,0.115045505097391,0,0,0,0,0,0.0231211857588363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111005483548493,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.197053032225869,0,0,0.229187169618895,1.38777878078145e-17,0,0,0,0.17708507180078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149006549287833,0,0.00530075179158916,0.152876065621842,0,0,0.0961322658963247,0,0,0,0,-3.46944695195361e-18,0,0,0.0374014412283254,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.146692110398413,0,0,0,0,0,0,0,0.358918478891727,0.0238548656764743,0,0,0,0,0.180211549862678,0.266888552724333,0,0,0,0,0,0,0.268720878907593,0,0,0,0,0,0,0,0.00967635495493206,0,0,0,0,0,0,0,0,0,0,0,0.0744776083763393,0,0
X601628.CH.EQUITY,0.306115250744378,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,-0.0171384961375717,0,0,0,0,0.0823781517715766,0,0,0,0.0730168954014885,0,0.267095191930024,0,0,0,0,0.177793416373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.144903551175288,0,0,0,0,0,0.202762830286165,0,-0.0846258727593447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204721691698255,0,0,0,0,0,0,0,0,0.677130999842818,0,0,0,0,0,0.520803733720671,-0.13839064345695,0,0
