,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0210436229914415,0,0,0.178661033872586,0,0,0,0,0,0,0,0,-0.0106179457691245,0,0,0,0,0,0,0,0.0418757959226194,0,0,0.113396245275919,0,0,0,0,0,0,0,-0.165161447785243,0,0.0639789958814128,0,0,0.224539274037351,0,0.0389017858492011,0,0,0.0877111850554003,0,-0.120833233714762,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.108190298946582,0,0.100629587532965,0,0,0.34320936002264,0,-0.032054588437709,0,0,0,0,0,0,0,0,0,0,0,-0.00352252998047635,0,0,0,0,0,0,0,-0.0694138704872481,0.334228291731683,0,0.164867881510202,0.00527317318114044,0,0,0,0,-0.0769847603390254,0,0
X601939.CH.EQUITY,0.241337608773168,0,0,0,0.017240574012646,0,0,0,0,0,0,0,0,0.179892899347648,0,0,0,0,0,0.184775308070646,0.0698683072032171,0,0,0,0,0,0,0,0,0,0,0,0,0.0676712754942409,0,0,0,0,0.0645622022631712,0,0,0.124412927631096,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.350270951294003,0.00152294967169648,0.094710468451259,0,0,0,0,0,0.131139781903346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130054429991564,-0.0511532493712192,0,0,0,0.117160697683477,0,0,0.232238188962586,0,0,0,0,0,0.127851017572013,0,0
X5.HK.EQUITY,0,-0.200695619297438,0,0.412227356397151,0,0,0,-0.101870202017927,0,0,0,0,0,0,0,0.00556280406051845,0,0.061922185285785,0,0.11739676788843,0,0.484544614068823,0,-0.23694249156232,0,0,0,0,0,0,0,0,0,0,-0.0330726742573072,0,0,0,0.0369613881481666,0,0,0,0.131726713050904,0,0,0,0,-0.221612484298696,0,-0.162951754403327
X601988.CH.EQUITY,0,0,0.055770177724266,0,0,0,0,0,0.174432947266324,0.149071227497426,0.109051689151843,0,0,0,0,0,0,0,0,0,0,0,0.580377163807468,-0.0847610566281623,0,0,0,0,0,0,0,-0.0310961883511942,-0.00787776739137679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557153121540925
X600036.CH.EQUITY,-0.100094617197108,0.334873451210585,0,0,0,0,0,0,0,0,0,0,0,0.262275252380614,0,0,0,0,0.0762872653800671,0,0.0369294381441252,0.237917357604003,0,0,0,0,-0.0427012847922695,0,0,-0.00932851268230953,0,0,0.230543171619023,0,0,0,0.0253965289464008,0,0,0.0312208674372606,0.0631013886766003,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.150244082984497,0,0,0,0,0,0,0,-0.0356609073522177,0,0,0,-0.0799178017568307,0.205749648266248,0,0,0.125370544037686,0.234314847617318,0,0.188177964348682,-3.46944695195361e-18,-0.0701354155493301,0.171039168926894,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.170760149984494,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.275678341974188,0,0,0,0,0.139095114916619,0,0,0,0,0,0,0,0,0,0,-0.0236330846200265,0.11914179318498,0,0,0,0,0,0.029629867929802,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0448890971537547,0,0,0.103091343911993,0,0,0,0,0,0,0,0,0,0,0.244932705153979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475833296075358,0.225566993584342,0,0,0,0,0,0.17110608803356,0,-0.106911288040314,-0.0319125672388554,0,0,0,0,0,-0.071745300170502,0
X601328.CH.EQUITY,0.134328679784571,0,0,0,0.107639916063331,0.420353209050788,0,0,0,0,0,0.116049781844697,0.0969282936286305,0,0,0,0,0,0,0,0,0,0.0106945878728377,0,0,0.00495117744329549,0,0.0146711505941267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921597542747278,0,0,0.01846573293943,0,0,0,0.119977582954269,0
