,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.218541028301384,-6.93889390390723e-18,0,0,0,0,0,0.0733268453600598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938081727220956,0,0,0,0,0,0,0.201412748356464,0,0,0,0,0.0337609607735562,0,0.0910602957183035,0,0.0259470380424361,0,-0.151441394373356,0,0.1347424310834,0,0,0,0.0284689582046713,0,0,0.0208656185658454
X002142.CH.EQUITY,0.159607351942843,0,0,0,0,0,0.144461633629346,0,0.0640624160397835,0,0,0,0,0.291648837211839,0,0,0,-0.0474557118516221,0,0,0,0,0,0,0,0,0,0,0,0.112603258209612,0,0,0,0,0,0.117046723247556,0,0.127621385212837,0.020482828441787,0,-0.125015182417823,0,0,0,0,0,0,0,0,-0.0819065180377295
X600000.CH.EQUITY,0,0,0,0,0,0.425213795211685,0,0,0,0.0119956330784077,0,0,0,0,0.282521506174475,0,0,0,0,0,0.00816889449308851,0,0,0,0,0.107369977469678,0,0,0,0,0,-0.13030735239378,0.312645637645279,0,0,0,0,0,0,0.0281593234818385,0.212885880581017,0,0,0,-0.120937408651139,0,0,0,0,-0.189880324210912
X600015.CH.EQUITY,0.047986749959116,0,0.177470560138336,0,0.0589158307476777,0,0,0.479305670196412,0,0,0,0.0185174594091994,0,0,0.115616766633904,0,0,0,0,0,0,0,0,0,0.0336892492996784,0,0,0,0.0876234120379273,0,0,0,0,0,0,0,0,0.0194700252795259,0,0.066460757624817,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0386362111285215,0,0,0,0,0,0,0,0,0,0,0,0.387854273686342,0,0,0,0,0,0,0,0,0,0,0,0.19156108318559,0,0,0,0,0,0,0,0,0,0,0.0145770797904058,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0625121651881652,0,0,0,0,0,0,0,0.349981905702254,0,0,0,0,0,0,0,0,0,-0.184445024852874,0,0,0,0,0,0,0,0.150483664704977,0.558442690637683,0,0,0,-0.0704246914832233,0,0,0.164189911900154,0,0,0.0898499979604514,0.0502452336835169,0,0.000570704754748857,0,0,0,0,0,0,-0.228759452235059
X601166.CH.EQUITY,0,0.133330149869346,0,0,0,0,0,0,0,0.260260895569433,0,0,-0.0405632577730572,0,0.107718773536982,0,0,-0.0381129807918297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476321552933308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776234509668744
X601169.CH.EQUITY,0,0,0,0.79541989342122,0,0,0.055028061132632,0,0,0,0,0,0.0506514117628994,0,0,0.140104675444679,0,0,0,0,-0.211155309194498,0,0,0,0,0.01499532372688,0,0,0,0,0,0,-0.276268207960518,-0.0208582145009522,0,0,0,-0.0655776399145827,0.592892184645192,-0.220990576010389,0,-0.11877551666189,0,0,0,0,0.131865479148511,-0.0727201331957579,0.1059561185585,0
X601229.CH.EQUITY,0.041678811472106,0.185746478953773,0.00129158022434523,0,0,0,0,0,0,0,-0.0120568246297386,0.456165784368798,-0.103854818166665,0,0,0.149240496383335,0,0,0,0,0,0.0544808945214261,0,0,0,0.0840574143902991,0,0,0,0,0,0,0.206449905043689,0,0,0.161846166829107,0,0,0,0,-0.218490600608504,0,0,0,0,0,0,0,-0.0129930097721245,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.403524412087215,0,0,0,0,0,0.000328196196309291,0,0.0650860644539891,0,0,0,0,0.0746653457908373,0,0.0210188171080965,0,0,0,0,0,-0.486495994762444,0,0,0.423303274620452,0,0,0,-0.182417383405343,0,0,0,0,0,0,0,0,0.128979586286252,0,-0.0488963664519549,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.523559964265509,0,0,0,0,0,0,0,0.0715136190612387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351941323040875,0,0,0,0,0,0,0,0,0,0.0323336641098511,0.323135798471649,0,0,-0.14306455436545
X601398.CH.EQUITY,0,0,0,0,0,-0.0783109985236985,0,0,0.769822569299956,0,0,0,0,0,0,-0.310020288331871,0,0,0,0.267432997857977,0,0,0,0,0,0,0,0,0,0,0.203138190153179,0.0836542479930006,0,0,0,-0.0134474515675512,0,0,-0.33810637349473,0,0,0,0,0,-0.185232912308253,0,0.0348877889087006,0,0,0
X601818.CH.EQUITY,0,0,0,0.072433044918383,0,0.37382439688323,0,0,0,0,0,0,0,0,0.267828208844965,0,0,0,0,0,0,0,0,0,-0.071518407267671,0.118185887814967,0,0,0,0,0,0,0,0,0,0,-0.064491702544529,0,0,0,0,0,0,0,0.0999497865210351,0,0,0,0,3.46944695195361e-18
