,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.167532233857126,0,0,0,0.182640667988611,0,0,0.0258947420996035,0,0,0,0.261085702002263,0,1.38777878078145e-17,0.156596704570131,0,0,0,0,0,0,0,0,0,0.0365012717556426,0,0.062096989515466,0,0.0536692519180615,0,0.117574825546308,0,0,0,0,0,0,0,0.0119327313861486,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.420137031163706,0,0,0,0,0,0,0.043092758268271,0,0,0,0,0,0,0,-0.0874192695128257,-0.0297068691380885,0,0,0,0,0,0,0,0,0.464200539489718,0,0.223864653232629,0,0,0,-0.0623970977096244,0,0,-0.322994179369859,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.0616129831403663
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.373613777643131,0,0,0.418898208231719,0,0,0,0,0,0,0,0,0,0.0298687039623275,0.0854901306150554,0.0975989916835714,0,0,0,0,0,0,0,0,0,0,0,0.0286668104554794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.324289273812425,0,0,0,0,0.147257371108576,0,0,0,0,0.0319677701449297,0,0.132654452001331,0.20166698869339,0,0,0,0,0,0,0,0,0,0,0,0.0430730548934457,0,0,0,0,0,0,0,0,0,0,0,0.0571670065597633,0.00469890469924843,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0381270716578775,0,0,0,0.659178751439412,0,0,0.00415366275531695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203134815266234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752572216738763,0,0,0,0
X600036.CH.EQUITY,0.225776257749455,0,0,0,0,0,0.388216135000923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996915466093579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070626529730678,0,0,0,0.0525651503102187,0,0,0,0
X601166.CH.EQUITY,0.222046863656456,0,0,0.127118558322853,0,0.239798226723352,0,0.0392255634849513,0,0,0,0,0.246362204411,0,0,0,0,0,0,0.0433413699560033,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722573145080598,0,0,0
X601169.CH.EQUITY,0,0,0.239918702890744,0.0550175396039196,0,0,0.0573531796620089,0,0,0,0.0627126023551551,0.22218379077765,0,0,0,0,0,0,0,0,0,0,0.0408734438895465,0,0.131470975093255,0,0,0.014154153478355,0,0,0,0,0.182191880018257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.337262280367422,0,0,0.0460417882405722,0,0,0.130640098872328,0,0,0,-0.0906075594151391,0,0,0,0,0.0887930164095406,0,0.0217256707381286,0,0,0,0,0,0,0,0,0,0,0,0.192861248586954,0,0,0,0,0,0.204031188576731,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.308679510875162,0,0.140524117154847,0.408226299883255,0,0,0.00810766926382774,0,0,0.00922550516517967,0.0333548208963107,0,0,0,0,0,0,0,0.0309685768101177,0,0,0,0,0,0,0.0560821515085521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029885800362395
X601328.CH.EQUITY,0,0,0.640209594942403,0,0,0,0,0,0.235386177645802,0,0,0,0,0,0,0.0361781204896667,0,0,0.0363675990315975,0,0,0,0.0282108793959045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.374072209015539,0,0,0,0,0,0,0.022180411397681,0,0,0,0,0.0631802229022826,0,0,0,0.015841958798756,0.0912955751039048,0,0,0,0.359593719500232,0,0,0,0.00846073199379392,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
