,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X600048.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.00233083019244998,0,0,0.233565305911268,0,0,0,0,0,0,0.0289867063359931,0,0.149730645864093,0,0,0,0.0715796418729923,0.0876554542310653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0780730886925123,0.0729286564786858,0,0,0,0,0,0
X002142.CH.EQUITY,0.183422378168384,0,0,0,0,0.26438745652714,0,0,0.038175755797125,0,0,0,-0.0401713037479663,0,0,-0.0756291038763783,0,0,0,-0.0150957568681296,0,0,0.508598213769671,0,-0.0691988482915219,0,0,0.108390409233181,0,-0.116553822872456,0,0,0,0,-0.0521916218508169,0,0,0,0,0,0,0,0,0,0,0,-0.00752222267283298,0,0,0.0222866677753186,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0410241924834785,0,0.00846509216664328,0,0.0124358295993431,0,0,0,0,0.143386159698356,0,0,0,0.508648305840586,0,0,0,0,0,0,0,0,0,0.180235892458104,0.11721588758016,0,0,0,0,0,0,0.0546152798470213,0,-8.67361737988404e-19,-0.0224505225299382,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.167661766246224,0,0.0100254317888361,0,0,0,0,0,0,0,0,0.135432671413733,0.193720150860525,0,0,0.196710183079005,0,0,0,0,0,0,0,0,0,0,0.00488940410267015,0,0,0,0.0159071509372002,0,0.160911962623738,0,0,0,0.0944870529714339,0,0,0,0,0,0,0,0,0.0337249501716546,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415449148771566,0,0.0971931639422421,0,0,0,0.0273398116213493,0.396647035162551,0,0,0,-0.0158278714972992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793452640530174,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.182399523385477,0,0,0,0,0,0,0,0,0,0,0.247166913767567,0.180895341238106,0,0,0,0.103062252406963,-0.0279452355399985,0,0,0,0.165008676584948,0,0,0,0,0,0,0,0,0,0,0,0,0.184342050272564,0,0,0,0,0,0,0,0,0.0226480006669629,0.0723792114641886
X600919.CH.EQUITY,0,0.0914789802740393,0,0,0,0.044466487075828,0,0,0.113099212573648,0,0.201337217112147,0,0,0,0,0,0,0.0428473571774175,0.0270962289283973,0,0,0,0.389652851411573,0,0,0,0,0,0,0,0,0,0,0,0.0396109147237848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,-0.0268039301132292,0,0,0,0,0,0,0,0.423327837512159,0,0,0,0.0639855210883234,0,0,0,0,0.116437477935653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244593609308384,0,0,0,0.105807015844809,0,0.0710788254876391,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0535648087012204,0,0,0.00939003120878186,0,0.144528724540024,0.137972656441829,0,0.376467421381599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151287871023425,-0.172889849311753,0,0,0,0,0,0,0,0.150399407936876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863861286613026
X601166.CH.EQUITY,0.189154433159086,0,0.0970433496576098,0.000314243714759614,0,0,0,0,0.309529068631722,0,0.254742205497232,0,0,0,0,0,0.0188769320441823,0.0724542201556628,0,0,0,0,-6.93889390390723e-18,0,0,-0.0808183345586052,0,0,-0.104208178594309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.101346554959741
