,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.229917587923805,0,0,0,0.078121010113262,0,0,0,0,0,0,0,0,0,0,0,0,0.219080888092316,0,0,0,0,0.0161765689178368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321196117312512,-2.16840434497101e-19,0,0.0558498904152649,0,0,0.00414163728055403,0,0
X002142.CH.EQUITY,0.0919211709697189,0,0,0,0,0.24454276513225,0,0.12448988645984,0,0,0,0,0.133812813564538,0,0,0,0,0.0287208295264697,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0440842384010621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234345258574911,0.0780758092106198,0,0,0,0.0531488745296652,0,0
X600000.CH.EQUITY,0,0,0,0.260925295991551,0.0275900103493525,0.0985166687814947,0,0,0,0,0,0.0635005115001208,0.029720934209346,0.24466462417147,0,0,0.0308943201009943,0.0517996142518517,0.0420274815775087,0,0,0,0,0,0,0,0.0598064297971367,0.123024483252612,0,0,0,0,0,0,0,0,0,0.0947202982968554,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.285728560365373,0,0,0,0,0,0,0,0.315033716841377,0,0,0,0.186072220358538,0,0,0,0.0273528595303406,0.0526657333678843,0,0,-0.0889997833627318,-0.124898351639483,0.225686697829492,0,0.0153300441035068,0,0.0292540779245186,0,0,0,-0.0520317348800718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591764084092488,0
X600016.CH.EQUITY,0,0,0.023237269156655,0.169686487863011,0,0.0627836686192263,0,0,0,0,0,0,0,0,0.204649633201269,0,0,0.205442828620955,-3.46944695195361e-18,0,0.148514426462193,0,0,0.121862258257178,0,0,0,0,0.00366945909855958,0,0,0,0.0625095154584376,0,0,0,0,0,0.0425418481200051,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.186635226650661,0.306911577217125,0,0,0.0256570213904047,0,0,0,0,0.0503477738457235,0,0,0,0,0,0,0.0431956314191105,0.104665005474785,0,0,0,0,0,0,0,0,0.170296219889187,0,0,0,0.12859563218933,0.00897386182595182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.160746088768488,0,0,0,0.194645995241284,0,0,0,0,0.212822211207677,0.0654900221682114,0,0,0,0,0,0,0.0173829146904597,0,0,0,0,0,0,0,0,-0.0862013575504027,0,0,0,0,0,0,0,0,0,0.00326106631927972,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.130876506848392,0,0.164207066048105,0,0.248798682961466,0,0.0607060608623279,0,0,0,0,0,0,0,0,0.0242314660147173,0,0,0,0.0183417554603538,0,0.0512121453821106,0,0,0,0,0,0,0,0,0,0,0.00410473821922987,0,0,0,0,0,0,0,0,0,0,0.0701560227804635,0,0,0.0736225518337201,0,0.0365915641037197
X601009.CH.EQUITY,0,0,0,0,0,0,0.0482650425375085,0.0985149555543524,0,0,0,0,0,0.213272980502707,0,0.121494547600938,0,0,0,0,0,0,0,0,0.264035130788138,0,0,0,0.0679276247325207,0,0,0,0,0,0,0.0347254557397688,0.0203413948597972,0,0,0,0,0.20996706715912,0,0,0,0,0,0,0,0,0.0546443881095439
X601166.CH.EQUITY,0.021145437705281,0,0,0,0,0.107668142509195,0,0,0.0771110237952553,0,0,0,0,0.151825916525639,0,0,0,0,0,0.0793750041557669,0,0,0,0,0,0,0,0,0,0,0.079544137937756,0,0,0,0,0,0,0,0,0,0.119409892892584,0,0.137605050943447,0,0,0,0,0.0728313298965451,0.131231767976942,0,-0.0221002557116923
X601169.CH.EQUITY,0,0,0,0,0.188762487918967,0,0,0,0,0,0,0.151869821181116,0,0,0.11356975754856,0,0.148447723633657,0,0,0,0.00888197632813376,0,0,0,0.364308824113427,0,0,0,0,0,-0.0905859880555399,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0610098600478374
X601229.CH.EQUITY,0,0,0.227220585674443,0,-1.73472347597681e-18,0,0,0,0,0,0.223379877150065,0,0,0.156302579149772,0,0.0156933987351029,0,0,0,0,0,0,0,0.0295121201709934,0.122658664667335,0,0.0776901512164088,0,0,0,0,0,0,0.061011343472945,0,0,0.152267092885995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526095540281898
X601288.CH.EQUITY,-0.0151343676832001,0,0.231870010128733,0,0,-0.125852627208127,0,0,0,0,0,0,0,0,0,0,0,0,0.290183393017529,0,0,0,0.224961139679381,0,0,0,0,0,-0.12223551843951,0,0,0,0.184604224986525,0.0579378302369013,0,0,0,0,0,0.104280773659943,0,0.141780586456431,-0.0858978040306793,0,0,0,0,0,0,0,0.14643435342762
X601328.CH.EQUITY,0,0,0,-0.0489589167139625,0,0,0.153612572175227,0.0865731500643473,0,0,0,0.465003367968082,0.288804848289745,0,0,0,0.0470319679496433,0,0,0,0,0,0,0.058296877194268,0,0,0,0,0,0,0,0,0.0702229702019427,0.0404629058971867,0,0,0,-0.0454287722010157,0,0.0490813873226508,0,0,0,0,-0.265534850217509,0,0,-0.0204794167424066,0,0,0.0469643837969471
X601398.CH.EQUITY,-0.17638019451883,0.107238840888166,0,0,0.0666001841346362,0,0,0,0,0,0,0,0,0,0,0,0.154853460640893,0,0.366892271475963,0,0,0.370102923997689,0.0273165204639621,0,0.206498501437704,0,0.104226377022652,0,0,-0.0234180159773545,0,0,0,-0.0684871505042496,0,0,0,0.0452278250903485,0,0,0,0,0,0,0,0,0,0,-0.0740048951637315,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0.034196484253575,0,0,0,0,0,0,0,0,0,0,0,0.0422202807542012,0,0,0,0.253159949671135,0,0.32695709764618,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.204178552726505,0,0,0,0,0,0,0,0,0,0,-0.014588764430446,0,0,0
X601818.CH.EQUITY,0,0,0.152894811770032,0,0.434523719942998,0,0,0,0,0,0,0,0,0.113965554144284,0,0,0,0,0,0,0,0,0,0,0.220233679504246,0,-0.0227890662365912,0,0,0,0,0,0,0,0,0,0.00401785988921899,0,0,0.0226036152237561,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0,0.0887280355061939,0,0.0340107048174277,0,0,0,0,0,0,0.097624233279,0,0,0,0,0.104270509755115,0,0,0,0.0384325377996892,0,0,0,0,-0.047040926477311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21125518162074,0,0,0,0,0.088503288665734,0,0
X601939.CH.EQUITY,0,0,0,0.112080496251397,0,0,0,0,0,0,0,0,0.358528022058048,0,0.210557299401314,0,0.140693182049242,0.17036525042263,0,0.076915265661656,0,0,0.0369887170975038,0,0,0,-0.0650296813008679,-0.0773781851498792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00977906539158782,-0.0287353991024189,0,-3.46944695195361e-18,1.73472347597681e-18,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.0704819110103428,0,0,0,0.446989546202601,0,0,0,0,0,0.246427344444972,0,0.0943990153775862,0,0,-0.126720992553025,0,0,0.250685109792405,0,0,0,0,0,0,-0.168206734693971,0,0,0,0,0,0,0,0.161275978819262,0,0,0,-0.141684749496989,0,0,0,0.19118928310789,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.13600220790209,0,0,0,0,0.244501805661544,0,0,0,0.316772350947077,0,0,0,0,0,0,0,0,0.0539823676029777,0.00677462099272586,0,0,0.0767793268206551,0,0,0,0,0,0,0,0,0.194295340820838,0,0,0,0,0,0,0,0.0478575560236768,0
X601998.CH.EQUITY,0,0.212454075467704,0,0,0,0.0232275022525265,0,0,0,0.146594981904118,0,0,0,0,0.157673025194215,0,0,0,0,0,0,0,0,0.279753835585521,0,0.159310528729696,0,-0.0169187445206201,0,0,0,0,0,-0.0650053292720031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340199227567526,0.00948767102880149
X601658.CH.Equity,0.226293711644818,0.0904724376934762,0,0,0,0,0,0,0,0,0,0,0,0.202661823066026,0,0,0,0.0454544364420899,0.0725429937417605,0,0,0,0,0.0156676814002107,0,0,0,0,0,0,0,0,0,0.00528987299273774,0,0,0,0,0,0,0,0,0.0963885734158259,0,0,0,0.0318157170288016,0,0.0551899545980648,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0.202897615368557,0,0,0,0.20344619393143,0,0,0,0,0,0,0,-0.0726018165745057,0,0.456039895186311,0,0,0,0,0.0401207071490702,-0.296765731087351,0,-0.102129269327709,0,0,0,0,0,0,0,0,0.304447109911633,-0.0894572878569986,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.102289262618036
X601077.CH.Equity,0,0,0,0.0309094648910152,0,0,0,0,0.243991513112518,0,0.508075225060774,0.144480652118601,0,0,0.03202279473574,0,0,-0.112931763278441,0,0,0,0,-0.040098333764279,0,0,0,0,0.0591006744376706,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0106224387689395,0,0,0,0.0251592808726228,0,-0.0237691566007817,0,0,0.0845345916654731
