,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.124841877269262,0,0,0,0,0.189616114873743,0,0,0,0,0,0,0,0,0,0,-0.0456787533524568,0,0,0,0.0687810077639627,0,0,0,0,0,0.102480914919533,0,0,0,0.253315263082241,0,0,0,0,0,0,0.0764580051107178,0.110138286711238,0,0,0,0.115155224087872,0,0,0,0,0,0,-0.170424482009707
X002142.CH.EQUITY,0.285075614530454,0,0,0,0,0,0,0,0.367944420561753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083337403798016,0,0,0,0,0.0372152078378999,0,0,0,0,0,0.085846505383318,0.0315832695709409,0,0.0034124975162539,0
X600000.CH.EQUITY,0.0876497491207968,0,0,0,0.157931844244465,0,0,0,0,0.068822330982966,0,0.0459709372170043,0,0.137480251826193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087831898789219,0,0,0.0841813636952619,0,0,0,0,0.157761354162391,0,0,0,0,0,0,0,0,0.0107285215057848,0,0,0,0
X600015.CH.EQUITY,0,0.116465822588317,0,0,0,0,0.299002686547465,0.186155384621869,0,0,0,-1.38777878078145e-17,0,0.170974758654045,0,0,0,0,0,-0.00956339272774278,0,0,-0.0427240626376718,0,0,0,0,-0.0673431286888011,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.2795443027913,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0745714032853079,0.0769220971074237,0.122950184771068,0.133229516163569,0.315855961551329,0.0499629972702617,0,0,0.0445410059117966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444658502012578,0,0,0,0.176725947048548,0,0,0,0,0
X600036.CH.EQUITY,0,0.283070905008076,0,3.46944695195361e-18,0.00827848649210023,0,0.183957106656548,0,0,0,0,0,0,0.0700884624046292,0,0,0,0,0,0,0.0947488526742727,0,0,0,0,0.0509447445747224,0,0,0,0,0,0,0,0.0664251392955203,0.283823722957242,0,0,0.0210158055844634,0.00517912176253384,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.037651124135213,0,0,0.106957201112195,0.0296938123372693,0.376032600790595,0,0,0.0415550664842484,0,0.047743958066061,0,0.243004647337979,0,0,0,0,0,0,0,0.0789376430596586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143768245598208,0,0,0,0.0292303569170288,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.146079063977783,0,0.47107007972949,0.041208857288294,0,0.146517727281832,0,0,0,0,0,0,0,0,0,0.158790353733326,0,0,0,0.0202199138970912,-0.0588280963128006,0,0,0,0.163939489724483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0084234440553552,0,0,0,0,-0.012830882088581,-0.043868205335796
X601229.CH.EQUITY,0,0.0381236104746356,0,0,0,0,0,0,0,0,-0.0224348075375482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252697717756975,0,0,0.263067631925023,-3.46944695195361e-18,0,0.0454874907991774,0,0,0,0,0.174039990192411,0,0,0,0,6.93889390390723e-18,0,0.132417063269035,0,0,-0.035356482892251
X601288.CH.EQUITY,0,0,0.190639310308914,3.46944695195361e-18,0.0462037296947944,0,0,0,0,0,0.00184944711816329,0.297061649268125,0,0.095404816573434,0.176918929330521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123609305512892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.102972739391204,0,0,0,0,0,0.355057260228512,0,0.224323177071797,0.0801689194577949,0,0,0,0,0,0,0,0,0.0632035573190397,0,0,0.139028092155072,0,0,0,0,0,0.0315050432933789,0,0,0,0,0,0,0,0,0,0,0.0231291862852298,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,-0.0424267110020509,0.0324437115350713,0,0.05119300096263,0,0,0,-6.93889390390723e-18,0.0662196938056951,0,0,0.500698556011148,0,0,-0.06698204825829,0,0,0,0,0.0896097990592663,0,0,0,0,0,0,0,0,0,0.152355808848015,0,0,0.0180859215199471,0,0,0,0,0,0,0.0188244591523808,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.357103698190675,0,0,0.276119870820617,0.105608198500351,0,0,0.0343933088045091,0,0.017619881872825,0,0,0,0,0,0,0,0,0,0,0.0158582011023979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122743329326376,0,-0.0534487618786608,0,0,-0.0138086790874271,0,0,0,0
X601939.CH.EQUITY,0,0,0.015397520640594,0.0950098617811727,0,0,0,0,0,0.190039375106718,0.124802613671412,0.408675890245665,0,0,0,0.191318544435703,0,0,0,0,0,0,0,0,0,0,0,-0.00821982717721904,0,0,0,0,0,0,0,-0.0122588823045715,0,0,0,-0.113924151586573,0,0,0,0,0,0,0,0,0,0,-0.0235087596248465
X601988.CH.EQUITY,0.135525370537196,0,0,0,0,0,0,0,0,0.404159656705495,0,0,0,-1.38777878078145e-17,0,0,0.233406813302415,0,0,0,0,0,3.46944695195361e-18,0,0.235896937917371,0,0,0.0409379066250661,0,-4.33680868994202e-19,0,0,0.0127946875504228,0,0,0,0,0,0,0,-0.539326379287053,0,0.0383125404528732,0,0,0,0,0,0,0,-0.153356237526515
X601998.CH.EQUITY,0,0,0.174095613550263,0,0,0,0,0.296734290499036,0,0,0.0539957562821845,0,0.097166194173003,0.26876112555309,0.0847018853277338,0,0,0,0,0.0295736438340533,0.0972603509462912,0,0,0,0,0,0,0.0212310909874885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060769342119198,0,0,0,0,0,0,0,0,0
