,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.160827545722285,0,0,0,0,0,0,0.112536979029516,0,0,0,0,0,0,0,0,0,0,0.248619503078666,0,0,0,0,0,0,-0.00915275406491814,0,0,0,0,0,0,0,0,-0.0430217292444403,0,0.240422495093018,0,0.104747812315476,0,0,0,0,0,0,0,0,-0.225291802811473,0
X002142.CH.EQUITY,0.24921996384779,0,0,0,0,0,0.11424307019475,0,0,0,0,0.0306932832636621,0,0.0449193551818632,0.048210438316116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15142125142819,0,0,0,-0.0249426399011972,0,0,0,0.0035745076152889,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0973541245632545,0.0522049096741073,0,0,0.0455849611774056,0.269844693729499,0,0.0784631659576066,0,0,0.321387901748094,0,0.0954410780151995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520319400573076,0.0637247998955248,0,0,0,0,-0.0204966166284968,0.0227760707585467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078981850556477
X600015.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0,0.297639781420669,0.0419338232763125,0,0,0,0.297630786239161,0,0,0.0403918582720213,0,0,0.18918798863407,0,0,0,0,0,0,0,0,0,0,0,0.17848526901562,0,0,0,0.0241145861071098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0267852556898099,0.00969179694580807,0.344822935378546,0,0,0,0.0042591348558018,0.0415078056798129,0,0.303888242358654,0.12732817147568,0,0,0.0431731595774324,0,0,0,0,0,0.125927713756571,0,0,0,0,0,0,-0.0872251366613352,0,3.46944695195361e-18,0.0862763624180171,0,0,0,0,0,0,0,0.0738876390621738,0,0,0,0,0.110693338028724,0,0,0,0,0,-0.177142112640355
X600036.CH.EQUITY,0.149317691659626,0.243361917556969,0.0560423480186456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127199660867642,0,0,0,0,0,0.123201058195592,0,0,0,0,0.261451397560847,0,3.46944695195361e-18,0.0368213702577199,0,0,0,0,0,0,0,0,0,0,0,0.116596195925698,0,0,0.032335483262651,0,0,0.0349602138203248
X601166.CH.EQUITY,0,0.3245186346267,0,0,0,0,0,-0.191889878450155,0,0,0,0,0,0,0.3547213569042,0,0,0,0,0,0,0,0,0,0.109250991192277,0,0,0,0.0732381622459177,0.0485848431342516,0.287924701765698,0.0701770157680975,0.0932375980448658,0,0,0,0,0,0.0821621484733965,0,0,0,0,0,0,0.0136545956159657,-0.0944393859073576,0,0,0.329020157884109
X601169.CH.EQUITY,0,0,0.0479965366797128,0.415145916598348,0,0,0,0,0,0,0.308124121534646,0,0,0,0.048370792905334,0.0294024231876492,0,0,0.088380141578973,0.150241360408002,0,0,0,0,0,0,0,0,0,0,0.00760039919427601,0,0,0,0,0,-0.06372550607825,0,0,0,0,0,0,0.0521664837373827,0,0,0.155073410539081,0,0,0
X601229.CH.EQUITY,0,0,0,0.238264630748951,0,0,0,0,0,0.201300441663225,0,0,0,0.381744289920878,0,0,0,0,0,0,0,0.204547732708717,0,0,0.0847632842356322,0,0,0,0,0,0,0,0,0,0,-0.0954035210405064,0,0.0786388774780641,0.147533642494697,0,-0.0333396576319428,0,0,0,0,-0.17546513042027,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.157326702852317,0,0,0,0.0701382552830465,0.13334654778872,0,0,0.441075791347606,0,0.0437846023035876,0,0,0,0,0.0598549201687207,0,0,0,0.133625952167042,0,0.0703652254961365,0,0,0,0.0708270148402574,0,0.024290818796062,0,0,0,0,0,0,-0.0384186921320046,0,0,0,0,0.00721620591918199,0,0,0,0.0532694511297787,0,0,0
X601328.CH.EQUITY,0,0,0.363343455085835,0,0,0,0,0.017425428399159,0,0,0,0,0,0.0578661183232904,0.110518685236025,0.222509347174466,0,0,0,0,0,0.104731453430785,0,0.0188017446352852,0,0,0,0,0,0.100367214431552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328133834438846,0.137048770911765,0,0
X601398.CH.EQUITY,0,0.0619349799226078,0,0,0,0,0,0,5.42101086242752e-20,0.288359595747792,0.0520358077828502,0,0.122071116918998,0.307104509467174,0.0590259979282788,0,0,0,0,-0.117482124123485,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804636092687104,0,-0.03110890045919,0,0,0,0,0,-0.0178437302019516,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0957366278854561,0,0,0.233545775298888,0,0,0,0,0,0,0,0,0,0,0,0.129836397047577,0,0,0,0,0,0,0,0,0,0,-0.140415108833119,-0.102488507149417,0,0.210739132152808,0.0368146233860424,0,-0.105806959619389,-0.0496579977536911,0.0571044838495373,-0.107262243714664,0,0,0.172175975180883,0,0,0,0,0,0,0,0,0,0,-0.071472627188427
X601939.CH.EQUITY,0.148302849479855,0,0,0,0,0,0,0,0.30071224542515,0.0444969878510351,0,0.460124386446505,0,0,0,0.0322833853915727,0,0.012402549453614,0.101927936309756,0,0,0,0,0,0,0,0,0,0,-0.00209957736582531,0,0,0.0423037674448635,0,-0.136967107133912,0,0,0,0,0,0,0,0,0,0,0,0.135859560007503,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.536477489463288,-0.0948279298416679,0.199053253020617,0,0,0.112736265064223,0.175481257129648,0,-0.124681672866062,0.092801933791057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730893073661434,0,0,0,-0.145395683131621,0,-0.0336968344731244,0,0,0,0,0.0718669343539769,0,0.0223676884358762,0,0,3.46944695195361e-18,0
X601998.CH.EQUITY,0,0,0,0.133562305012179,0,0,0,0.0940602443524929,0,0,0.153737864087877,0.113076905276901,0.0338601587257108,0,0,0,0,0,0.0243690746593897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705259369737332,0,0.0720259235832523,0.0366297493255766,0,0,0.0513708496272574,0,0,0.156199335827715,0,0,0,0,0,0,0,0
