,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0289298816835198,0,0.309939881869884,0,0,0.0214724655539737,0.0108489860720053,0,0,0.483108429209557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106566376129159,0,0.14990892852196,0,0,0,0,0,0,0,-0.0872785982080019,0.110403551679978,-0.178582356392617,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.580421537233876,0,0.0758211334098285,0,0,0,0,0,0,0,0,0.0224538007118254,0,0,0,0,0,0,-0.0550039306096558,0,0,0,0,0,0,0,-0.214235693046614,0,0,0,0.0790209897073598,0,0,0,0,0,0.0811240484119639,0,0.197394218952804,0,0,0,-0.11850679020353
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.188068156758796,0,0,0,0,0,0,0,0,0,0,0,0.102885939600938,0,-0.170996788084194,0,0,0,0.0323340351662107,0,0,0,-0.140199558232746,0,0,0.0622968097940496,0,0.567286636774672,0,0,0,0.179175099007405,0,0,0,0,0,0,0.0451142728244601
X600000.CH.EQUITY,0.116420640543112,0,0,0,0,0,0.170167330391456,0,0.023896194267001,0,0,0,0.0966036248085225,0,-0.0297668304547303,0,0,0,0,0,0,0.42916641711077,0,0,0,-0.103658020868836,-0.0284640439732363,0,0,0.0341726548302658,0,-0.120602280126762,0,0,0,0,0,0,0,0.0391786491300663,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00957303532507538
X600015.CH.EQUITY,0.143471062483666,0,0.0751554382824865,0,0,0,0,0,0,0,0,0.119485286629167,0.139025254353806,0,0.0210907875123077,0,0,0,0.0779167297423465,0,0,0,0.206779095213216,0,0,0.025536155146094,0,0,0,0,0,0,0,0,-0.15281887884013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00486308710491479
X600016.CH.EQUITY,0.113282418853898,0,0,0.05862673196308,0.0446751265820746,0,0.208071408232665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101315331788046,0,0,0,0,0.725706889763345,0,0.368818847856198,-0.0693771434832025,0,0,0,0,0,0,0,0.113130324779978,0,0,0,0,0,-0.208643706773358,0,0.0512841171937947,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.186764824726306,0,0,0.00617203359067256,0,0,0.0413990703282928,0,0,0.110943609435909,0.00274076872897869,0,0,0,0.050109734922489,0,0.124007019562119,0.0446647750497969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216728724931512,0,0,0,0,0,0,0.0275871964524563,0,0,0.373276100338299,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0124834886098874,0,0.042738431866897,0,0.0355341731867543,0,0,0,0,0,0.0938208765377546,0,0.0897063443808216,0,0,0,0,0,0,0.356212180453694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174523683686917,0,0,0.0527709458881351,0.0617695496918447,0,0.00585459663804238,0,0,0,0,0,0
X600926.CH.EQUITY,0.095609723189612,0.437871601268019,0,0,-0.0321133088802093,0,0,0,0,0,0,0,0,0,0,0,0.343320616936358,0,0.0604989428512977,-0.0405941091973882,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,8.67361737988404e-19,-0.0228688219420891,0,0,0,0,0,0,0.117984049295721,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0216492937210245,0,0.149845400392314,0,0.0128693224714776,0,0,0,0,0,0,0.334801754285923,0.0924887555600477,0.0260180002229329,0,0,0,0,0,0.0650702794481305,0,0,0,0,0,0.0739090086998933,0,0,0,-0.0220272642427949,0,0,0,0.192225185764632,0,0,0,0,0,0,0
