,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.00547139018992099,0,0.35394053953901,0,0.182079279468668,0,0,0,0.0301361779047807,0,0,0,0,0,0,0,0,0,-0.340134627229782,0,0.121026135829104,0,0,0.291800875584054,0,0,0,0.205504479194766,-0.105672548337467,0,0,0,0,-0.11554481916513,0,0,0,0,0,0,0.079823334257976,-0.0532166598765517,0,0,0,0,-0.0700441419347342
X002142.CH.EQUITY,0.355388125291176,0,0,0,0.0319487830718649,0.129671477821432,0.286049116688029,-0.0481920738799098,0,0,-0.0327106872561024,0,0.0256138574894728,0,0,0.12706214464412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248211799249859,0,0,0,0,0,0,0,0,0,-0.0335553344892829,6.93889390390723e-18,0,-0.0359845318861165,0,0,0,0,-0.168044696339771
X600000.CH.EQUITY,0.135948639697847,0,0,0,0,0,0,0.262701450983686,0,0,0.0848628438341343,0,0.0746565936954888,0,0,0.223313593525445,0.0301606091775386,0,0.119817045557351,0,0,0,0,0,0,0,0,0,0.0656501651875193,0,-0.067223396759418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967299666194948,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.00937448593971597,0,0.139887538367811,0.41960672169827,0,0,0.22176648099979,0,0.0611588219830947,0.0572686799935118,0.0259773906962788,0,0,0,0.10381142153865,0,0,0,0,0,0,0,0,0,0,0,0,0.0982448803084074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0873259641683603,0,0,0.337459514397289,0,0.0191593874821749,0,0.161248188209536,0,0,0,0,0.0779938845365816,0,0,0.0493305680283708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117234233911162,0,0.111646438496614,0,0,0,0,-0.117843712555962,0,0,0,0,0,-0.0415317175888844,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.549061799906802,0,0,0,-0.0486486562212594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145059026883678,0,0,0,0,0,0,0,0,0,0,0,0,0.0746587539306498,0,0.0392304324879599,0,-0.0966726294916425,-0.0596857776261462,0,0,0,0,-0.0642993458035097,0
X601166.CH.EQUITY,0.247045456474534,0,0,0,0,0.270597480589019,0,0,0,0,0,0,0.237607456553805,0,0,0,0,0,0,0,0,0,0,0,0,0.0899607531984809,-0.0673529399930585,0,0,0,-0.0710663416811108,0,0,0,0,0,0,0.0072158333811961,0,3.46944695195361e-18,0.0326051901775707,0,0,0,-0.0597717979128856,0,0.0830725720635102,0,0.049701609222079,0,0
X601169.CH.EQUITY,0,0,0.0633883154466602,0.704500089892509,0.0733482533247967,0,0,0,0,0,0,0,0,0.146733568489114,0,-0.0719000229884115,-0.0319409757937536,0,0.0588308687506414,0.0564404047566576,0,0,0,0,0,0,0,-0.0915286178935568,0,0,0,0,0.16089875458487,0,0,0,0,-0.13293047620392,0,0,0,0,0,0,0,0,0,-0.100042519509235,0,0,0
X601229.CH.EQUITY,0,0,0,0.177255163368707,0,0,0,0,0,0,0,0,0,0,0,0,0.194058487730893,0.0243201491757489,0,0,0.100482700572285,0,0,0,0,0,0,0,0,0.0718084109600527,0,0,0,0,0.0543661912119643,0.0497515376921832,0,0,0,0,0.0570711313522239,0,0.0395205018000941,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0296817586786787,0.0642101012983997,0.0715721851780761,0,0,0.0214804861292645,0.0073864049645119,0,0,0,0,0,0.0587199891952738,0.157470669168221,0.482993705181745,0.0663136382584801,0,0,0,0,0,0,0,0,0,-0.0340812528602615,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.123234853346674,0,0
