,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.217219033319118,0,0,0,0.000527773178945841,0.104434672433067,0,0.160941054987822,0,0,0,0,0,0,0,0,0,0,0.264028056089837,0,0,0,0.256920687708011,0,0,-0.1693750577505,0,0,0,0,0,0,0.103238673670666,0,0,0,0.126715263722744,0,0.0291576320415736,0,0,0,0,0,0,0,0,-0.214342679736025,0
X002142.CH.EQUITY,0.187008104015637,0,0,0,0,0.0498274345332366,0,0,0,0,0,0,0,0,0.274699278508056,0,0,0,0,0.0659866685579643,0,0,0,-0.0112506186904822,0,0,0,0,0.099183743058695,0,0.051351045214546,0,0,0,0,-0.151548413905954,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600186602170886,-0.0586758127813444
X600000.CH.EQUITY,0.0875915593217604,0.0403845261548007,0,0,0,0.263837244087344,0,0.10243563542516,0,0,0.373682648351442,0,0.153568046559477,0,0,0,0,0,-1.73472347597681e-18,0.132050566334542,0,0,0,0.0478579255593538,0,0,0,-0.0923667688355342,0,0,0,-0.0938716556870672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174583905019111
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.312384634919566,0,0,0,0,0.300124317379149,0.00553936307640351,0,0,0,0,0.0343209976457025,0,0,0.0649263732037766,0.0186323887091397,0,0,0,0,0,0,0,0.153254972083751,0,0,0,0.0485396338028723,0,0,0,0,0,0,0,0,0,0,-0.0467639484586286,0,0,0,0
X600016.CH.EQUITY,0,-6.93889390390723e-18,0.225581222242722,0.0982215519329728,0,0,0,0,0,0,0.315827595006255,0,0,0,0,0,0,0,0,0,0.0707027162836558,0,0,0.0857291120442452,0.0824470537654411,0,0,0,1.73472347597681e-18,0,0.0344990990334679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421249945883912
X600036.CH.EQUITY,0.226734702543809,0.138030446440988,0.0656463185169272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088654888532108,0,0,0,0,0,0.0554164985270893,-0.0450480748949041,0,0,0,0.346243852395377,0,0,0.0279172457399605,0,0.0333771410221402,0,0.149946087912679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0393398528429537,0.0441059538412919,0,0,0,0.499670100186778,0,0,0,0,0,0.117395278010886,0.0835485788362528,0,0.0437511592269946,0,0,0,0,0,0,0,0,0,0.109042358942171,0,0,0,0,0,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.212263337579464,0.61415717078673,0,0,0,0,0,0,0,0,0,0,0.142351943929526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1359452356823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960775483111483,0,0,0
X601229.CH.EQUITY,0,0,-0.117676216699195,0.125213261229278,0,-0.17466012948964,0,0.191756600357276,0,0.429366369728159,0,0,0,0.13483560403375,0,0,0,0,0.23358617004399,-0.0232133384761257,0,0,0,0,0.252206858490703,0.00828887271072773,0,0,0,0,0,0.231349041679409,0,0,0,0,0,0,0.0216734235967099,0,0,0,0,0,0.0567953088081052,-0.309021127617615,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.18544436700018,0,0,0.508081519057917,0,0.133660055756897,0.0656765832296368,0,0,0,0.122285161057676,0,0,0,0.0780191715188566,0,0.0533956020102279,0,0,0,0.0158585086821996,0,0,0,0.034510902545925,0,0,0,0,0,0,0,0,0,0,0,0,0.075207648082678,0,0,0,0
