,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.110320718029572,0.117054223019385,0,0.120162909775629,0.128614946785212,0,0,0,0,0,0,0,0,0,0.10025898118048,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694517850807432,0,0.0758128223729329,0.0947804910974728,0,0,0,0.00989095544762289,0,0.0284494211619077,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.166536039678938,0.534212548804148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332672326357028,0,0.00811009480279648,0,0,0,0,0.0682964778702562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265808854156688,0,0,0,0,0,-0.215393582530419,0,0,-0.0335622838384825
X600000.CH.EQUITY,2.77555756156289e-17,0,0,0,0.0915386348755617,0,0,0.189104013329372,0,0,0.0221309041547528,0.172146103671432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259976049597781,0,0,0,0,-0.0355398237153535,0,0,0,0,0,0,0.0923648492667119,0,0,0.699702665737034,0,-0.111377298107516,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.139055865273309,0,0,0,0.215468467587014,0,0,0.140327215295676,0,0,0,0,0,0,0,0.0424126411856151,0,0,0,0.51631918399693,-0.456173409999479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327571939209005,0,0,0.0154839160217584,0,0,0,0,0,0,0,0,0.0321554971868567
X600036.CH.EQUITY,0,0.181146570027074,0.132520940443345,0,0,0,0.0258094964386806,0,0,0,0,0.39122351155159,0,0,0,0,0.182578517293602,0.0135432814884162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100414291251485,0,0,0,0,0,0,0,0,0.00571542810383731,0,0,0.0115392397364654,0
X601166.CH.EQUITY,0.0710854722019175,0,0.070215247997771,0.0606202346637839,0.015340248156792,0,0,0,0,0,0,0,0.542001516464988,0.0577806432713546,0.0676576940056014,0,0,0,0,0,0,0,0,0,0,0.0152684680656865,0,0,0,-0.0360260697515443,0.0194905622287598,0.0368588074996121,0,0,0,0,0,0,0,0.0389488385649659,0,0,0.0726221346751473,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0526318244309581,0,0,0,0,0,0.932323818904323,0,0,0,0,0,0,0,0.487494941325094,0,0,0,0,0,0,0,0,0,0,0.258116247986574,0,0,-0.0967817572949707,0,0,-0.015571070232093,0,-0.126732698283869,0,-0.0321734884904924,0,0,0,-0.296120593089119,-0.0936893875789619,0,0,0.117802780144003,-0.213230967384672,0,0,0
X601288.CH.EQUITY,0,0,0.0310286597970999,0,0,0,0,0,0.0167746801661888,0,0,0.857190400817714,0,0,0,0,0.0198021219829119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147203882061729,0,0,-0.0970319288469952,0,-0.0050254513874147,0,0.070099870449116,-0.168973472131921,0,-0.0496178382027304,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0337309911043335,0.235889381328145,-6.93889390390723e-18,0,0.251326053264337,0.21993470696798,0,0,0,0,0.0333234096940746,0,0,0,0.0335226666352909,0,0,0,0,0.0410901254937814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339048945944704,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.244770404575368,0,0,0,0,0,0,0,0,0,0,0,0.675736984923604,0,0,0,0,0,-0.0116806171914957,0,0,-0.112198167060233,0,0,-0.311983793475705,0,0,0,0,-0.0409770994941532,0,0,0,0,0,0,0,0,0,-0.0574382681609128,-0.199952266074253,0.00656197636828586,0,0,0,0,0,0.542299101532153,0,0
X601818.CH.EQUITY,0,0,0.0894920603767607,0,0,0,0,0.256463838943967,0.00982222108632548,0,0,5.55111512312578e-17,0.0661345721566788,0,0,0,0,0,0,0.144792500326738,0,0,0,0,0,0,0.0491749079958855,0,0,0.0448445393038615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0588956068640779,0.0395872916096016,0,0,0.0158506985983647,0,0,0.815027089235165,0,0,0.0351000422141792,0,0.021015964738658,0,0,0,-1.0842021724855e-19,0,0.0269938026404353,0,0,0,0,0,0,0,0,0,0,0.0590411272025507,0,0,0,0,0,0.010153011724624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-0.0445051422835546,-0.0318258276238718,0,0,0.886048822178563,0,0,0,0,0,0,0,0.336812023055727,0,0,0,0,0,0,0,0.283243187103715,0,-0.0538190147606088,0,-0.0949711548078068,0,0,0,-0.0688761298715688,0,-0.0395263680852376,-0.211120685042927,0,-0.0906828693458585,-0.0870532425080003,0,0,0.0687431456319734,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,-0.206796118503677,0,0.0347300078093112,0,0,0,0.245628845730498,0,0,0.416216595980618,0,0,0,0,0,0,0,0.435974195256704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119937694149517,0,-0.0740843591498861,0,0.00653997745409544,0.0778279545108366,0,0,0,0.00700381587162503,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.0661692641233229,0,0,0,0,0.237934847181439,0,0,0,0,0,0,0,0,0,0,-0.016992716417109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247923997560485,0,0,0,0,0,0,0,0,0,-0.118668818028569,0,0.482071295012433,-0.150914122998227,0,0,0,-0.132871531909077,0.124996547935007
X11.HK.EQUITY,0,0.135329116219826,0,0,0,0,0,0,0,-0.149599869317697,0,0,0,0,0,0,0.222252993359076,0.296194956249158,0.0225693788989508,0,0,0,0,0,0,0,0,0,0,0,-0.191327829883441,0,0,0,0,0.106967224326407,0.203690368827771,0,0,0,0,0,0,0.043930878289567,0,0.0535275061462888,0,0,0,0,0.0747387263337431
X2388.HK.EQUITY,0,0,0,0,0,0,0.0293647835635477,0.0408101357375352,0,0,0,0,0,0,0,0.288761459327328,0,0,0,0,0,0,0,0,0.0593790647849859,0,0,0,0,0,0,0,0,0,0,0,0.0193697721211616,0,0,0,0,0,0,0,0,0.152178710675261,0,0.0618704769442539,0,0.423263490201088,0
X5.HK.EQUITY,0,0,0,0,0,-0.407780566601045,0.159851923795122,0,0,0,0.0166368076330836,0,0,0,0,0.184539275470237,0.278959818681654,0,0,0,0,0,0,0,0,0,0,0,0,-0.209572293763568,0,0,0,0,0,0,0,0,0.0279454857553012,0.297226217884289,0,0,0.0666597072941201,0.0573726274071948,0,0,0,0.00797257566595217,0.193099566002064,0,0.0788351675203506
X2886.TT.EQUITY,0,0.309929953496062,0,0,0,0,0,0,0,0,0,0,0,-0.0374685685620411,0,0.0491508859148564,0,0,0,-0.181018700996297,0,0,0.0443645841515103,0,0,0,-0.195315080064754,0,0,0,0.0337955797226531,0,0,0,0,0,0,0.485715877517805,0.122274851302603,0,0.173939516036479,0,0,0,0,0,0.150637141675021,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00224557854443492,0,0.0519333910638465,0,0,0,0,0,0,0,0.104636350525348,0,0.0662719091096154,0,0.544883588966687,0,0,0,0,0.0412636224739519,0,0,0.0170454909432966,0.106984648571518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677319940938953,0
