,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.109164981210901,0.134762244274195,0,0,0.0136655616855473,0.117896695475543,0,0,0,0,0,0.012484917763946,0,0.020286458124199,0,0,0.0114989574240147,0,0.200637676981005,0,0,0,0,0,0,0,0.0489474204814817,0,0.0142047569393818,0.0370442078624993,0,0,0,0,0,0,0,0.0415203791929707,0.144019581055929,0,0,0,0,0.0284848328947834,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0478079469582982,0,0.030968515603459,0,0.362718972453618,0,0,0.0190288739849504,0,0,0,0.0163638324435442,0.235648777682965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504150641135526,0,0,0,0,0,0,0,0,0.162956065095839,0,0,0.0713998085300819,0,0,0.226346535621065,0,-0.0628947390665399,0
X600000.CH.EQUITY,0,0,0,0.0672447942987136,0,0,0,0,0,0,0,0.441456486017016,0,0.00242947158091862,0.219492256248946,0,0,0.0208836057459922,0,0,0,0,0,0,0,0,0,0,0,0,0.118866677552914,0,0,0,0,0,0,0,0,0,0,0,0,0.0334205463197273,0,0,0.00694073227894399,0,0.0599960802307718,0,0
X600015.CH.EQUITY,0,0,0.00325202333066374,0,0,0,0.079465099489952,0,0,0,0.283810285851791,0.261894289867617,0,0,0,0,0,0,0,0.0350755476960527,0,0,0,0,0.24180489025742,0,0.179302816990512,0.00943299959812729,0,0,0,-0.0502967715168618,0,0,0,0,0,0,0,0,0.0864407131281402,0,0,0.106635797499399,0,0,0,-0.130134731797092,0,0,0
X600016.CH.EQUITY,0.0259469251662096,0,0,0,0,0.0823772180567029,0,0,0,0,0,0,0,0.0524221498653951,0,0.292267542769422,0.0282540091464556,0,0,0,6.93889390390723e-18,0,0,0.257169254175014,0,0,0,0,0,0,0,0,0,0.101861419590789,0,0,0,0.0848706297580931,0,0.0830586360353898,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.492005083259106,0.0397135911804278,0,0,0,0,0,0,0,0,0,0,0,-0.00800087141427917,-0.083120782845503,0,0.19912126161998,0,0,0,0,0,0.287962719580233,0,0,0,0.051147150136254,0,0,0,0.160479535577073,0,0,0,0,0,0.0114453932612355,0,-0.0633696563043175,0,-0.111646778558873,0,0,0,0,0,0,0,0,0.0842286082002446,0
X600919.CH.EQUITY,0,0,0,0.0230946233568612,0,0,0,0.42361534253592,0.207420814843419,0,0,0,0,0.110380077924177,0.0163196494444875,0,0,0,0,0.148007435423677,0,0,0,0,0,0,0,0,0.124106800804953,0,0,0,-0.0524682144847787,0,0.0711332346396135,0,0,0,0,0,-0.0659495311455815,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.309670646784702,0,0,0,0,0.430181413511588,0,0,0,0,0,0,0.0735504116589583,0,0,0,0.210881881249304,0,0,0,0,0,0,0,0,0,0,0.117245571492448,0,-0.00465229314463657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971099158645729,-0.0663785583984604,-0.128820191927842,0,0,0,0.025368358141754
X601009.CH.EQUITY,0.362977436331722,0,0,0,-0.186473941427902,0,0.230882611032072,0,0,0,0,0,0,0,0,0,0,0,0.0768191065920183,0,0,0,0,0,0,0,-0.0473427336069331,0.0510628777750002,0.0342165989256666,0,0,0.237132422177969,0,0,0,0,0,0,0,0,0.372230074196138,0,0,0,0,-0.33991782988161,0,0,0,0,0.0819778723535307
X601166.CH.EQUITY,0.0014737408553891,0.288159034906068,0.20758022430433,0.0588618417814795,0,0,0,0,0.0307068858406668,0,0,0,0,0,0,0,0,0,0,0,0.128845139689125,0,0,0,0,0,0,0,0,0.0668085000981938,0,0,0,0,0.183337285116006,0,0,0,0,0,0,0.0303695026702459,0,0.0766307237016935,0,0,0,0.0569161128709597,0,0,0
