,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.179017683423057,-1.38777878078145e-17,0,0,0.0854608038019047,0.231108064694554,0,0,0,0,0,0,0,0.0353391641383963,0.2099638819923,0,0,0,0,0,0,0.095675694378685,0.00349002388337019,0,0,0,0,0,0.07859393307358,0.0319719094287577,0.096616156592981,0.012687030493846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.704787002499524,0,0,0,0,0,0,0,0,0,0,0.0587938792967197,0,0,0,-0.07876110636166,0,0,0,0,0,0,0,0,0,0.330209873225569,0,0,0,0,0,-0.167349165733888,0,0,-0.0456406833334804,0,0,0,0,0,0,0,-0.0357295141214862,0,0,0
X600000.CH.EQUITY,0.0467509217702665,0,0,0.173399492961873,0,0,0.133893855523683,0,0.0632430423879636,0,0.341066197741903,0,0,0,0,0,0,0,0,0,0.136973628160251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147550866959328,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.316350915401805,0,0.0107555925530268,0,0,0.249435029896226,0,0,0,0,0,0,0.101655373118815,0.227527341375667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330561596632837,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.144176895893137,-1.73472347597681e-18,0,0,0,0.257957892584483,0.10364921273325,0,0.0888190472336539,0,0.0552984812622685,0.0953767085659727,0.0651400394457174,0,0,0,0,0,0,0,0,0,0,0,0,0.0967693499161524,0,0,0,0,0,0,0,0,0,0.0220389545512249,0,0,0,0,0,0,0,0,0.0831866711163756,0,0,0,0
X600036.CH.EQUITY,0.166832843304878,0,0,0.0241657513831931,0,0,0.267543576601326,0,0,0,0,0,0.161331933983337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482798063058699,0,0,0,0,0,0,0,0,0.117636210041392,0,0,0,0.0358544196269164,0,0,0.150334972627419,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,-0.0215169283229746,0,0,0,0.373553831242678,0,0.00952381710815052,0,0,0,0,0.504593102187211,0.284626495742733,0,0,-0.0682675556406148,0,0,0,0,0,0.0623947004789276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182643553031932,0,0,0,0.0124566936613484,-0.0946339560493751,0,0,0,0.0788993268565999,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.392416620158292,0,1.0842021724855e-19,0,0,0,0,0.181473027435522,0,0.0390246887341665,0,0,0,0,0,0,0.0453173614969369,0,0.0821582366061178,0,0,0.0120888758772054,0,0,0,0,0,0,0,0.203893060241421,0.0558471801832661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.085885718349638,0.266079005266667,0,0,0,0,0,0,0.270104359544692,0,0,0,0.114543729858088,0,0,0.0239447133168742,0,0,0,0,0,0,0,0,0,0,0,0.12970848175483,0,0,0,0,0,0,0,0,0,0,0.100966466349139,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0262172338918007,0,0,0,0,0.249548512611745,0,0.178372805545581,0.448137866220468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048538819434176,0,0,0,0,0,0,0.0160389470283288,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517723842701156
