,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.525940722129189,0,0,0,0,-0.0254379657156892,0,0.0419883109116452,0.177552772063709,0,0.187619089938932,0,-0.0234936111264948,-0.0164843703702383,0.0474546574742149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697301915667513,0,0,0,0,0,0,0,0,0,0,0.0673382582295941,-0.0273342447950357,0.0394430271688812,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210649,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160615,0,0,0,0,0,0.0623225822696578,0,0,0.00108603778837392,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218740050057874,0,0,0.458832181211929,0.0424026641976765,0.0881287940815897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173653490985548,0,-0.0342077761562014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144123390133763,0,0,0.0195403220744045,0
X601288.CH.EQUITY,0,0,0.197917053204445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214569053616108,0,0,0.195394228021523,0,-0.000739975516879151,0,0.00738069502114809,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.215437614489548,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0811595882808796,0,0,0.232755938917584,0,0.169451342781027,0,0,0,0.31124033671472,0,0,0,0,0,0.112799380884227,0.00315781742451831,0,-0.221125464712212,0,0,0,0,0.273951905051932,0,0,-0.122157345696997,0,0.0209013934945908,-0.061041809623496,0,0,0.142729185620504,0,0,0,0,0,0,0,0,0,0,0,0.119742752860483,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.200901772044477,0,0,0.0965465542624811,0,0.241064470854484,0,0,0.103634006887299,0,0,0,0,0,0.086002437250524,0,0,0,0,0,0.172978627581027,0.0558307998143745,0,0,0,-0.0785810720723311,0,0,0,0,0,0,0,0,-0.0370457167529346,0,0,0,0.222178077958429,0,0,0,-0.00835112138719398,0,-6.93889390390723e-18,0.0499455257677637,0
X600036.CH.EQUITY,0,0.0409310377273143,0,0,0,0,0,0,0.00804793251320801,0,0,0,0,0,0,0,0,-0.0454232163911462,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021063,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.022523755316542,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.262022899325486,0,0,0,0,0,0,0,0.0505726818020233,0,0,0,0,0,0.0815130792648506,0,0,0,0,0,0,0,0.0692801850493598,0,0.136968993031004,0,0.0139528975960208,0.291548499004806,0,0,0.100717340687338,0,0,0,0,0,0,-0.0762701388443243,0,-0.0603023586975348,0,0.0542823711132344,0,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513296,0,0.0394612177284657,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261659,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328517,0,0,0.126307405846673,0.0634492795539157,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.232236405471881,0,0.070414853564371,0,0,0,-3.46944695195361e-18,0,0,0,0,0.340337323118305,0,0,0,0,0,0,0.00746482709890338,0,0,0,0.346937070191069,0,0,0,0,0,0,0,-0.0234209478853138,0,0,0.0571258540002703,0,-8.67361737988404e-19,0,0,0,0,3.46944695195361e-18,0.0481891350785411,0,0,0,-0.0338727665368603,0.103133215427031,0,0,0,-0.0409709892115922
