,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.373963515877998,0.0101396616615107,0.029262813636085,0,0,0,0,0,0,0.214835046527264,0,0,0,0,0,0,0,0,0,0,0.111048601732141,0,0,0,0.0808877966468955,0,0,0,0.0196541574429951,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256491372611708,0.00228543985677706,0,0,0,0,0,0.0439239054145693,0,-0.138083597168181
X601939.CH.EQUITY,0.532054444523201,0,0,0.127149150311032,0,0,0,0,0,0,0.14107088056783,0,0,0,-0.0456373588193489,0,0,0,0,0,0,0,0,0,0,0.162986007527366,0,0,0,0,-0.0516854221298588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290776639154437,0,-0.00188840502002325,0
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0.2059524258561,0,0,0,0,0,0,0,0.133867200040975,0,0.0161119581469333,0,0,0,0,0,0,0.154318583806683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480662921150057,0,0,0,0,0,0,0.190158076239106,0,0,0,0,0,0
X601288.CH.EQUITY,0.299376194272894,0.0884790992871972,0,0,0.179877276454232,0,0,0,0,0,0,0,0,0.192448876297784,0,0,0,0,0,0.0484075591619231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123793883042808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601988.CH.EQUITY,0,0,0.0461774179079949,0.459860337856143,0,0,0,0,0,0.23565300410682,0,0,0,0,0,0.273518436363552,0,0.0353527896322125,0,0,0,0,0,0,0.00249110984425597,0,0,0.109833156696843,0,0,0,0,0,0,0,0,0,-0.628451243328027,0,0,0,0,0,0,0,0,0,0,0,0.0568164395424677,0,0
X600036.CH.EQUITY,0,0.0665736956920599,0,0,0,0,0,0,0,0,0,0,0.199061657771672,0,0,0,0,0.00730486279396864,0,0,0,0.272913600812418,0,0,0,0,0,0,0,0,0,0.28231137189625,0,0,0,0,0,0,0,0,0.0710559544868626,0.0466232936467316,0,0.00563164562460093,0,0,0,0.0990781084471018,0,0,0,0
X1299.HK.EQUITY,0,0,0.00267883714813525,0,0,0,0,0,0,0,0.134402478079964,0,0,0.18361781089857,0,0,0.239538551153601,0,0,0,0,0,0.207859116996248,0,0,0,0,0,0.0749536377180884,0,0,0,0,0,0,0,0,0,0.140797501900216,0,0,0,0,0,0,0,0,0,0,0,0.0369681390101552,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38729114815879,0,0,-0.238440416025428,0,0,0,0,0,0.347564985712639,0,0,0.748399060666101,-0.0356044570550439,0,0,0.241006671500682,0,0,0,0,0,0.37594420699487,0,0,0,0,0,0,0,0,-0.235627561603433,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0562427441603523,0,0,0,0,0,0,0,0,0,-0.165149571069839,0,0,0,0,0.11309650471348,0,0,0,0,0.274253703690226,0,-4.33680868994202e-19,0,0,0,0,0.0549939067592527,0,0,0.012250586097096,0,0,0,0,0,0,0,0,0.281339364586768,0,0,0,0,0,0,0.0358461881341109,0,0,0.123719823537169,0
X601658.CH.Equity,0,0,0,0.133652595543143,0.165047279692482,0,0,0,0,0,0,0,0,0.118217912464246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496221895265199,0.114840947329797,0,0,0,0,0,0,0,0.256232567114927,0,0,0,0,0,0,0,0,0,0,0,0.376714185305876,0,0,0.0392596837050831
X601328.CH.EQUITY,0.229296795636316,0,0,0.344400291907218,0,0,0,0,0,0,0,0.0293060355230329,0,0,0,0.143656063121102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079641310583993,0.0255974143786151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105180337599881,0.065049450117565,0,0
X388.HK.EQUITY,0,0,0.294531280924311,0,0,0,0,0,0,0,0,0,0,0.0282105325476773,0,0,0.0323877479029331,0,0.0945608918390565,0,0,0,0.0179600008930452,0,0,0,0,0,0,0,0,0,0.0943214218182944,0,0,0,0,0,0,0,0,0,0,0,0,0.0546324200885611,0,0.0114648139393351,0,0,0,0
X601166.CH.EQUITY,8.67361737988404e-19,0,0,0,0,0.434976080900536,0,0,0,0,0.0524508333874973,0,0,0,0,0,0,0.0557608564196233,0,0,0,0,0,0,0,0,0,0,0,0.225394197700052,0,0,0,0,0,0,0,0,0,0,0,0,0.0101485971021075,0.0381621550971126,0,0,0.0106336676949376,0.0487955713649608,0.102179003895137,0,0,0
X600000.CH.EQUITY,0.198819272735426,0.0331457713043965,0,0.133996969149611,-6.93889390390723e-18,0,0.0142381819626941,0,0.16482524538574,0,0,0,0,0,0,0,0,0.0496157299264769,0,0.092857225260164,0.0922942345592387,0,0,0,0,0,0,0,0,0,0,0,0,0.0531084998878298,0,0,0,0,0,0,0,0,0.0529844260194254,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.00400572826402649,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0713656790583922,0.123025301234138,-8.67361737988404e-19,0,0,0,0,0,0,0.151353747036692,0,0,0.393988832209887,0,0,0,0.135875200017475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516081462462879,0,0,0,0,0,0,0.25713857001009,0,0,0,0,0,0,0.0440211116904003,0,0.298734097288869,0,0.207618103793207,0,0,0.0820517820874044,0.0731335288259595,0,0,0.0139765559532087,0,0,0,6.93889390390723e-18,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00798200546530212,0,0.271585265357631,0,0,0,0,0.0732111942119674,0,0,0,0,0,0,0,0.225677264242391,0,0,0,0,0.0384378234520479,0,0,0,0,0,0,0,0.0677044731333667,0,0.295589410687955,0,0,-0.0559645840561929,0.124420148699099,0,-0.107987242998298,0,0,0,0,0.0261475465165998,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.200541238783423,0,0,0.202515460797058,0,0,0,0,0,0,0,0.057445900239177,0.0546972607521236,0,0,0,0,0,0,0,0,0,0.147818527289368,0,0,-4.33680868994202e-19,0,0,0,0.179900300513904,0,0,0,0,0.00172975037800774,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.148579774330729,0,-0.0705480321015031
