,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.0777789103649301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13270511147688,0,0.557555436045726,0.0130558399743975,0.629901599039464,0,0,-0.245934415487928,0,0.186463559415545,0,-0.192126869974846,0,0,-0.0408949517702614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586732268661122,0
X601318.CH.EQUITY,0,0,0,0,0,0.270201848574182,0,0,0,-0.0847808987118747,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193725814520979,0,0.00979953991197512,0.0390629363588117,0,0,0,0.227438750949757,0,0.158723418861193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.833405757830215,0,0,0,0,0,0.0132682387566175,0.000572082353914521,0,-0.0492543955102337,0,0,0.0457217906864453,0,0.140732801698124,-1.73472347597681e-18,0,0,0.00892865756760662,0,0,0,0,0,0,0.0239519596326047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671740614072146,0,0.00895311213399584,0,0,0
X601288.CH.EQUITY,0,0,0.949526071585792,0,-0.0296879517305871,0,0,0,0,0,0,0,0,0,0,0,0.0338046365076248,0,0,0,0,0,0,-0.0295870598954918,0,0.0722998846882364,0,0,0,0,0,0,0.00505368590462719,0,0,0,0,0,0,-0.0230563990452801,-0.0608760518562092,0,0,0,0,0,-0.0135294006339361,0,0,0.0437634652562185,-0.0892918441602823,-0.0298481588902191
X601628.CH.EQUITY,0.0132704597992137,0,0,-3.46944695195361e-18,0,0,0,0,0,0.247155801607116,0,0.216760059720118,0,0,0,0,0,0,0,0.136464656030213,0,0,0,0,0,-0.121198276244682,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.433070503811511,0,0,0,0,0,0,0,0,0.305626747709294,0,0,0,0,0.0130111214016757
X600036.CH.EQUITY,0,0,0.131043961026819,0.197273805832356,0,0,0,0,0.0662328503662178,-0.0102271402545024,0,0,0,0,0,0.145410795005833,0,0.107982193466678,0,0.00816641191560553,0,0,0,0,0,0,0,0,0.150402964322755,0.139062947058115,0,0,0.0358754276667508,0,0,0,0,0,0,0,0,0,0,0,0.060151243621311,0,-0.0359977099925224,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00284898913608843,-0.136546252211034,0.0796483894031779,0,0.0512696400657504,0,0,0,-0.0218336504136861,0,-8.67361737988404e-19,0,0,-0.000936298953181993,0,0,0,-0.0438990260296657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108662580536653,0,0,0,0,0,0,0,1.05183317036585,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.11246412080449,0,0,0,0.00955090458324933,0.0854628547337906,0,0,0.074082209458017,0,0,0,0,0,-0.0426516899068881,0,0,0,0,0.168823457134577,-0.159898001807502,0,0.0448774527479356,0,0,0,0.278336424875166,0.209796340888537,0,0,0,0,0,0,0,0.0219967441005806,0,0.150446564245288,0,0,0,0,0.0998463798899168,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0181852508561127,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170965013001484,0,0,0,0,0.0510228568704252,0,0.216797389144585,0.507043206238576,-0.00766313874226848,0,0,0,0,0,0,0,0,0,-0.0772853699536539,0.0674126571624504,0,0,0,0,0.0181814806745734,0.0618262695112251,0,-0.17195740116837,0,0,0,0.137735222987108,0
X388.HK.EQUITY,0,0,0,0,0.262479791743306,0,0,0,0,0,0,0,0,0,0,0,0.0342784413688999,-0.210588641598331,0,0,0,0,0,0.411315725904688,0,0,0,0.153474674905624,0,0,0,0,0,0,-0.0134817816428789,0,0,0,0,0,0,0,0,-0.263884125743059,0,0.183757768349258,0,0,0,0,0,0.0471309893935725
X601658.CH.Equity,0,3.46944695195361e-18,0.000195079069860706,0.354886105101937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215177355655472,0,-0.0706738967629799,0,0,-0.171273913745154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00922669695234235,0,0,0.489723877061446,0,-0.0635394136604747,0,0,0,0,0,0.0258231928676722,0,0
X600030.CH.EQUITY,0,0,0,0,0.0400682003129827,0,0,-0.0664845061233877,0,0.0954125998023634,0,0,0.235726083371448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240769395808266,0,0.232153968847932,0,0,0,0.285452017587483,0,-0.0243056361985939,0.0868137490191309,0.0899781967133003,0,0,0.0708669455881566,0,0,3.46944695195361e-18,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0242664098412791,0.0347521508087689,0,0,0.694632502387257,0,0,0,0,0.04951262831699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393430133449687,0,0,0,0.107525796785389,0,0,0.0181273099502552,0,0,0,-0.0323677478441046,0
X601166.CH.EQUITY,0,0,0,0.00670751625774461,0,0.129615924112558,0.364766664925478,0,0,0,0.0564859028669237,0,0,0,0,0.0512530711972377,0,0,0,0,0,0.0747270181897591,0,0,0,0,0,0,0,0,0,0,0,0,0.01840003810302,0,0,0,0.0205420059885207,0,0,0,0,0,0,0,-0.0204810893162746,0,0.248359315634093,0.049185606904441,0,0
X601328.CH.EQUITY,0,0,0,0.0463471896634275,0,0.112188016355259,0.0205492501364522,0,0,0,0,0,0,0,0,0.0289674982953959,0,0,0,0,0,0.37320424664391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250140110739188,0,0,0,0,0,0,0
