,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.359258611516517,0,0.308150297990238,0,0,0,0,0,0.0475299832240441,0,0,1.38777878078145e-17,0,0.0512338776936943,0,0,0,0,0,-0.0444746929918123,0,0,0,0,0,0,0.0432704858432375,0,0,0,0,0,0,0,0,0,0,0,0,0.0897234965270849,0,0,0,0,0,0.0585052200814888,0,0,0,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0,0
X601939.CH.EQUITY,0,0,0,0.332395935725564,0,0.070722338441051,0,0,0,0,0,0,0.438370749601901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569168736203315,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.353917341188916,0,0.00622388434862182,0,0,0.497579792751028,0.00356855360092457,0,0,0,0,0.0104816067063874,0,0,0.0407445794933548,0,0,0,0,0,0,-0.0321822400142288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165021344416401,0,0,0,0,0.0955048205150046,0,0,0.00716790377087749,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.094338009718667,0,0,0,0,0,0,0,0,0,0.145891742851388,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.09215244490922,0.229802076737544,0,0,0.25318818906609,0,0,0.0914065921793044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506927458640551,0,0
X601988.CH.EQUITY,0.411070906412467,0,0.0593389677608607,0,0,0,0,0,0.0419032109053184,0,0,0.00821392501358957,0,0,0,0,0,0.0820205854092318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162669647739092,0,0,0,0.0267155751797565,0,0,0,0,0,0,0,0,0,0,0.207368289885609,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.335508984579164,-0.0199011755303489,0,0,0,0,3.46944695195361e-18,0,0,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0.0528182395275155,0,0,0,0.0767187599824066,0,0,0,0,0,0.0186617300800965,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707274616550749,0,0,0.407912451760595,0,0,0.150850634224333,0,0,0.0780978340513508,0,0,0,0,0,0,-0.0287532793702077,0.399843735040806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0216391165068163,0,0,0,-0.523561285796036,0.227147036904198,0,0.185882700700685,-0.273468652225039,0,0,0,0,0,0,0,0,1.0564644449312,0,0,0,0,0,0,0.189483537286481,0,0,0,-0.118144903703803,0,0.0394523842010979,0,0,0,-1.14410583884938,0.0181268706006446,0,0,0.915495769252326,0,-0.207666240403685,0,0,-0.00301349718768851,0,0
