,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.389309123123096,0.0622885502065788,0,0,0,0,0,0,0,0.188366894044931,0,0,0,0,0,0,0,0,0,0,0,0.0660011472431035,0,0,0.0492059287866907,0,0,0,0.058596854926286,0.0119552346732428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393807313035002,0.00485360624723784,-0.114988807705583
X601939.CH.EQUITY,0.455170281435408,0,0,0.0736911937236973,0,0,0,0,0,0,0,0,0,0.190086574919171,-0.131434143528714,0,0,0,0,0,0,0,0,0,0,0.272953025203282,0,0,0,0,-0.0493282752087347,0,0,0,0,0,-0.0232357136232629,0,0,0,0,0,0,0,0,0,0,0.163918923981649,-6.93889390390723e-18,0,-0.0542767543407513,0
X601318.CH.EQUITY,0,0,0,0,0.196097716818266,0.241084146899272,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146829793517214,0,0,0,0,0.0687578452425491,0,0.0254609687085,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29614403229262,0.0954387163197572,0,0,0.174291481386557,0,0,0,0,0,0,0,0,0.189646041658646,0,0,0,0,0,0.0454422767000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120910603420131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.211539016421509,0.0969589000914739,0.299871217241865,0,0,0,0,0,0.293904782224208,0,0,0,0,0.0785973578388249,0.154351791922324,0,0,0,0,0,0.0681336648507802,0,0,0,0,0,0.174362366382476,0,0,0,0,0,0,0,0,-0.661128460751823,0,0,0,0,0,0,0,0,0,0,0,0,0.0391613539416933,0,0
X600036.CH.EQUITY,0,0.0258935582684148,0,0,0,0,0,0,0.0530971627602098,0,0,0,0.146351592331869,0,0,0,0,0.051227036811803,0,0.0276754740123145,0,0,0.153369442234867,0,0,0,0,0,0,0,0,0.357224034023954,0,0,0,0,0,0,0,0,0.058044632000645,0,0.0407710554610075,0.187015963303442,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.194639743699945,0,0.11136842225354,0,0,0.121082176113811,0,0,0.203180098367734,0,0,0,0,0.224131117081031,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.180245289185386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403056457877902
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445256237212894,0,0,-0.0396931486828932,0,0,0,-0.382211601030398,0,0.612718687002676,0,0.0469919455718354,0.691209813806716,0,0,0.018226310898759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148817513032191,0,0.288577026191082,0,0,0,0
X601628.CH.EQUITY,0,0.0119668870921911,0,0,0,0,0,0,0,0,0,-0.180118387424327,0,0,0,0,0.214825960054768,0,0,0,0.0798810875917787,0,0.229570149332951,0,0,0,0,0,0.0409699200980757,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.228635362786443,-1.73472347597681e-18,0,0,0,0,0,0.100067488064297,0,0,0.0774057379916024,0
X601658.CH.Equity,0,0,0,0.0229300468619643,0.125240091041708,0,0,0,0,0,0,-0.126015732473919,0,0.207552658431201,0,0,0,0.225912163907316,0,0,0.0878237288857825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271074021525238,0.122906077523335,0,0,0,0,-0.0367601861217356,0,0,0,0,0,0,0,0,0,0
