,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.134271625454904,0,0.110998875558749,0,0.070309148008745,0,0,0.335511236319403,0.0501861583679633,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.123143684144695,0,-0.0723864365759523,0,0,0,0,0,0,0,0,0.196597149577302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.399079046306506,0,0,0,0.136791609442143,0,-0.123929731511348,0,0,0.048414069706285,0,0,0.393654267009709,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510990132956911,-0.00326440323140639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243397096389016,0,0,0,0,-3.46944695195361e-18,0,0,0.0816950451141863,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.235072127083548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200776981335754,0,0,0,0,0,0.153601411919959,0,0,0.0799683024346344,0,0,0.175380426918362,0.18552591483332,0,0,0,0,0
X601288.CH.EQUITY,0.34350835640886,0.0716064487771177,0,0,0.380787932941267,0,0,-0.0185850825700882,0,0,0.0803807614533673,0,0,0,0,0.107127446174043,0,0,0,0,0,0,0.000121600085017567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0405426404359091,0,0.322935186233558,0,0,0,0.014959620697771,0,0,0.223846731930947,0.0719748307763969,0,0.100454231063554,0,0,0,0,0,0.163531271284373,0,0,0,0,0,0,0.0492065204286377,-0.0287983635434308,0,0,0,0,0.00626694818708209,0,0,0,0,0,0,0,0.0719550048600604,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0395474082878935,0,0,0,0.0227313467163249,0,0,0,0,0.42723831117412,0,0,0,0,0,0,0,0,0,0.0210276903810257,0,0,0,0,0.116207663366464,0,0,0,0,0,0,0,0,0,0.0571355440116682,0,0,0,0.0479176984869497,0,0,0,0,0,0,0,0,0.248278649042403,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.021398540074823,0,0,0,0,0,0,0,0,0.0256019875025736,0.234738485171027,0,0.159679430915708,0,0,0,0.132297833519987,0,0,0,0.170665996709133,0,0,0.091451065207147,0,0,0,0,0,0,0,0,0,0,0,0.0804466432976912,0,0,0,0,0,0,0,0.196551030039168,0,0,0
X5.HK.EQUITY,0,-0.161990445166252,0,-0.108771828798836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289977188635627,0,1.24040708241247,0,-0.80146534543535,0,0,0,0.502684060482269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387028204915396,0,0,0,0,0,0,0,0,0,-0.107704590781228
X601628.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.342118677383003,0,0,0,0,0,0,0,0.00761997314778512,0.0541499296742117,0,0.0130821958137316,0,0.202248874210548,0,0,0,0.0659203115213062,0,0,0,0,0,0,0,0,0,-0.0507102813312452,0,0,0,0.155356004202354,0,0,0,0,0,0,0.0218705119581638,0.06297603331015,0
X601658.CH.Equity,0,0,0,0.354101660889516,0,0,0,0.0840480059365821,0,0,0,0,0,0,0,-0.200801030814519,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.0278154729987051,0,0.859506276787971,0,0,0,0,0,0,0,0,0,0,0,0,-0.295701554121727,0,0,0,0,0.136743958945662,0,0,0,0,0
