,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184784132090539,0,0,0,0,0.493758761862013,0,0,0,0,0,0,0,0,0,0,0,-0.147453240273598,0,0,0.495962122676602,0,0,0,0,0,0,0,0,0,0.0961524232321877,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0
X601939.CH.EQUITY,0,0,0,0.686931211413389,0,0.105915091721113,0,0,0,0.115559029186248,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.138923948416148,0,0,0,0,0,0,0,0.120779531115147,0,0,0,0,0,0,0,-0.0594322016266563,-0.0174712936259261,0,0,0,0,0,0,0,0,0,0,0.0847070803805988,0.0556252540905755,0
X601288.CH.EQUITY,0,0,0,0,-0.157412251669171,0,-0.227935673214626,0,0.114774818427279,0.033986922441271,0.822556270119044,0,-6.93889390390723e-18,0,-0.094058973102974,0,0,0,0,-0.239476107923189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131895250871883,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730565974629096,0,0,0,0.1514837371478,0.339271875060634,0,0,0,0.0300801030002683,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.181725386335873,0,0,0,0,0,0,0,0,0,0.128906035599039,0,0.28822006632707,0,0,0,0,0,0,-0.0939682199622369,0,0.0598650932471402,0,0
X601988.CH.EQUITY,0,0,0.0852667100317969,0,0.241032137856982,0,0,0,0.201675311172813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122466986460048,0,0.0719919672911222,0,0,0,0,0,0,0,0.130498863591264,0,0,0,0,0,0,0,0,0.131093725859248,0
X1299.HK.EQUITY,0,0,0,0,0.213362429648671,0,0,0,0,0,0,0,0,0,0,0,0.16956813678217,0,0,0,0,0,0,0,0,0.0385130053248256,0,0.0410034468760124,-0.0757837982179125,0.083577989254866,0.0726242006858011,0,0,0,0,0,0,0.518388477980196,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.505681250799077,0,0,0,0,0,0,0,0,0,0.13332623402559,0,0,0,0,0,0,0,0,0.0546093503929909,0,0,0,-0.0253059644366252,0,0,0,0,0,0,-0.0600807674801555,0.19366473558015,0,0.272271746655501,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.032015558132358,0,0.0244509296433449,0,0,0,0,0,0,0,0,0,0,-0.0836276916220355,0,0,0.238188338600909,0,0,0,0,0,0,0,0,0,0.0459505794071194,0,0,0,0,0,0,0.101437890005107,0.337952734081831,0.00126998411661482,0,0,0,0,0.220884869707763,0.099670826790039,0.0725458114708738,0,0,-0.0386995723331249,0,0,0,0
X601328.CH.EQUITY,0,0,0.0126655305731823,0,0,0,0,0.713146782312177,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.125550181657831,0,0,0,0,0,0,0.0382259630827837,0,0,0,0,0,0,0,0,0,-0.0163141962340948,0,0,0,0,0,0,0,0,0,-0.16934115112175,-2.16840434497101e-19,0,0.0439790136521538,0
