,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.528364622779583,0,0.0929495834138354,0.0261850955264927,0.080965991856592,0.0664887653493022,0,0,0,0,0,0,0,0.036101820207389,0,0,0.0221040702697098,0.0640812091097146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760840512511346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.405179918845518,0,0,0.0794427456074938,0.00251052703690798,0.100396280969797,0,0,0,0.0886742888508415,0.0845601669328977,0,0,0,0,0,0,0,0,0,0,0,0.0220651969728019,0,0,0.0451677868793194,0,0,0,0,0,0,0,0,0.00539208321458465,0,0,0.0409321254714429,0,0.0317583593239275,0.0663770268810603,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152632677581394,0,0,0.00355614085755265,0,0,0,0,0,0,0,0.134604266556436,0,0,0,0,0,0,0,0,0.0248047721662078,0,0,0,0,0,0.253992543508383,0,0,0,0,0,0,0.256824506184884,0,0,0,0.0864982307462765,0,0.0602046574036521,0,0,0,0,0
X601288.CH.EQUITY,0.373902175582479,0,0,0,0,0.0101612314080789,0,0,0,0.0957388385714747,0,0,0,0,0,0,0,0.235908889847039,0,0,0,0,0,0,0,0.0303337374653472,1.38777878078145e-17,0,0.124993908396493,0.0648509668201021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771573636167132,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449878198493686,0,0,0,0,-0.0666589005078855,0,0,0,0,0,0,0.229385240954798,0,0,0,0.27108494309005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156521624242115,0,-0.212661283748687,0,0,0,0,-0.233767779980064
X601988.CH.EQUITY,0,0,0,0.011193596783288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352455124553389,0,0.00331455805232905,0,0,0,0,0,0,0,0.0367483578010712,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.403945243098043,0,0,0,0,0.0700619713567388,0,0,0,0
X600036.CH.EQUITY,0,0,0.190420277593091,0,0,0,0,0,0.088820557073367,0,0.0485551559480073,0,0.215578529813717,-0.0440693191287842,0,0,-0.0469861511439731,0,0.0399284210520374,0,0,0,0,0,0.400141246094392,0,0,0,0,0.117542163968486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167676296184963,0,0,0,-0.0476397370790099,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101232166135333,0,-0.0650772838600032,0,0,0,0.238726316664761,0,0,0.0859479028686118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324121784967912,0,0,0,0
X601628.CH.EQUITY,0,0,0.0388773356901115,0,0.0682959186865858,0,0,0,0,0,0,0.0168882348530454,0.19817137809399,0,0,0,0.0250853612254698,0,0,-0.110350795876826,0,0,0,0,0,0,0.154646592010466,0,0,0,0,0.23628626990514,0,0,0,0,0,0,-0.0282076971500798,0,0.0927528246125466,0.17305070831838,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.101862664274501,0,0,0,0.0500415855201914,0.00820662632789892,0,0,0,0,0.0771958115373904,0,0,0,0,0,0,0.0236925403472728,0.208364157175074,0,0,0,0.00466489809809273,0,-1.73472347597681e-18,0,0,0,0.0884825959229682,0,0,0,0,0,0,0,0,0.169592935770646,0.2584624215519,0,0,0,0,0,0,0,0,0,0
