,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.103252735149726,-3.46944695195361e-18,0.0916717848147672,0,0,0,-0.0368384615798778,0,0,0,0.393201217562881,0,0,0,-0.0974581914127245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380382994170292,0,0,0,0.113786591209647,0,0,0,0.151602296990943,0,0,0,0,0.0684490594450015,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.101024813738628,0,0,0.167834114928906,0,0.0601192323753776,0,0,-0.0549047127582279,0.0136872245558075,0.21621355239696,0,0,0,-0.101810314665467,0,0,-0.0648925733479189,0,0,0,0,0,0,0,0,0,0,0,0.14819528224454,0,0,0,0,0.363543112656848,-0.276914073387554,0,0.304465896595245,0,0.208147080455447,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328031710796027,0,0,0.257963025144466,0,0.134060880220143,0,0,0,0,0,0,0,0,0.119047019876227,0,0,0,0,0,0,0,0.0773339827252072,0,0,-0.0652425668477337,0,0,0,0,0,-0.0251107371350078,0,0,0,0,0,0,-0.0996088138040874,0,0.367152219577452,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.23114315005326,0,0.255944387871586,0,0.143150400977547,0.326827234526278,0,0,0,-0.155165416113735,0,0,0,0,-0.0416142507211457,0,0,0,0.109341696882375,0,-0.00929645144526315,0,0,0,-0.181079402190341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341186527926209,0,0.11720825766961,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.039389107766144,0.229637072452644,0,0.166446631262814,0,-0.310998272656351,0,0,0,0,0.0808669519829015,0,0,0,0,0,-0.0433442334201246,0,0,0.420038370305907,0,0,0,0.416988152635527,0,0,0,0,0,0,0.0624929818176584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160699374768696,-0.111556094291548,0,0,0
X601988.CH.EQUITY,0.227091354503197,0.0888835283053461,0.281197606442029,0,0,0,0,0,0.153654149578461,0,0,0.219364296493691,0,-0.168597442653967,0,0,0,0,0,-0.0979111166036475,0,0,0,0,0.113963969175246,0,0.121136226928923,0,0,0,0,0,0,0.0609592510621157,0,0,0,0,0,0.0186994710931625,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0579162736918647,-0.0804849672293607,0,0.14187073835762,0,-0.0423606071205025,0.0272310260551012,0,0.352543853559519,0,0.226223517954344,0,0,0,0,0,0,0.0547197366871664,0,0,0,0,0,0,0,0,-0.00737744743529475,0.039589998406762,0,0,0.0535686842342118,0,0,0.0713216733590064,0,0,0,0.121304122767828,0,0,0,0,0,0,0.0597563228618699,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0412663787089158,0,0,0,0,0,0,-0.0813405371667782,0,0.174677675507135,0,0,0.301338211687222,0,0,0.154089042948198,0,0,0,0,0.124258919005566,0,0,0,0,0,0.00482823902493825,0,0,0,0,0,0.112759526121457,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.125973546911239,0.261432854462586,0,0,0.0706735377686639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399118387813332,0,-0.147832299224927,0,0,0,0,0.23301068340012,0,0,0.0396322749897715,-0.258300676853423,0,0,0,0,0,0,0,-0.040302798919737,0,0,0,0.0151392664764591,0,0,0,0,0.0821232593326913,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0654666236904712,0,0,0,0,0,0,0.0615225392262781,0,-0.014334089940526,-0.135714672678068,0,0,0.013998375574196,0,0,0,0.279010781101683,0,0,0,0,0,0,0.0276027046585329,0,0,0,8.67361737988404e-19,0,0.497132672501164,0,0,-0.26601491458945,0,0,0,0,0,0.0465176641213255,0,-0.0410927612677236,0,-0.280846523128457,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.427123228382688,0,0,0,0,0,0,0,0.0739996657018969,0,0,0,0,0,-0.00308583861317156,0,0,0,0.125991223978157,0,0,0,0.304831484423266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.506101561826926,0,0,0,0,0,0,0,0,0,0.197419623505039,-1.38777878078145e-17,0,0,0,0,0.0640695399518264,0,0,0,0,0.0646420020967702,0,0,0,0.000631249945520912,0,0,0.0998460084627674,0,0,0,0.0699810088619991,0,0,0,0,0,0.000406811577183242,0
