,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.135069255560673,0,0.0165998818604364,0,0,0,0,0,0,0.275768892526047,0.244719435444806,0,0,0,-0.0878595270476347,0,0,0,0,0,0,0.0202198652520666,0,0,0,0,0,0,0,0,0.0222707821845852,0,0.261117812281624,0,0,0,0,0.0409198772391561,0,0,0.0551811829197959,0,0,0,0.019903364283317,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.261780472192431,0,0,0.139940885148839,0,0,0,0.0412645032678885,0,0,-0.0311536693065694,-0.130488350261378,0,0,0,0,0,0,0,0,0,0,0,0.187139951957982,0,0,0,0,0,0,-0.312392510181157,0,0.309611827868724,0.0558452477026945,0.267612123900993,0,0,0,0.0217093795517623,0.0823306754957247,0,0,0
X601939.CH.EQUITY,0.492558482807446,0,0,-6.93889390390723e-18,0,0.182860411969096,0,0,0,0,0,0,0,0.0691734671605675,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372933451916878,-0.113394066732534,0,0,0.0443362404060662,0,0,-0.0482280720220618,0,0,0,0,0
X601288.CH.EQUITY,0.612822389365422,0.0831375336667907,0.114559413077729,0,0.0467272838050054,0.019905205686935,0,0,0,0,0,0,0,0,0.00618853538467376,0,0,0,0,0,0,0,-0.0388469482257299,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.11798725492798,0,0.0353766623782703,0,0,0.0529669535164646,0.180782675067641,0,0,0.0314601511666332,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0141195139020749,-0.0439994671725891,0.115472074887155,0.0382696844071505,0,0.0698611420456724,0,-0.131283394088875,0,0,0.0515282977534699,0.284554633320977,0,0,0,0,0,0.709274559040468,0,0,0,0,0,0,0,0,-0.16711948772646,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0933637947559298,0,0,0,0,0
X601988.CH.EQUITY,0.133258389701095,0,0.203797460825532,0.0664318439381666,0,0,0,0,0.0774103978889497,0.105177118308207,0.103791245561931,0,-0.277190236324855,0,0,0,0,0,-0.0165331182317443,0,0,0.211829660087449,0,0,0,0,0.163286372006488,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0100849952078696,0,-4.33680868994202e-19,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0668067553802954,0,0,0,0,0,0.225779217677597,0,0.15867743943564,0,0,0,0,0,0,0,0.105061496398742,0,0,0,0,0,0,0,0.14120772750831,0,0,0,0.0336159820381198,0.0957691771721065,0,0,0,0.0381764321460164,0,0,0,0,0,0.0406833540987355,0,0,0.0159180801322073,0
X1299.HK.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0.18343473246495,0,0,0.0346655722464083,0,-0.0996809448669457,0,-0.0498593776163794,0,0,0.272199957899151,0.262995097305992,0,0,0,0,0.121477560008801,0,0,0,0.137262714976539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178518869194891,0,0
X601628.CH.EQUITY,0.366322778574471,0.294269073113782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103318903810151,0.0370372514729399,0,0,0,0,0,0,0,0,0,-0.0574067828407116,0,0,0,0.0527253445299381,-0.156437062150981,0,0,0,0,0,0,0,0,0,0,-0.0503756993058685,0.175005452990028,0,-0.184928464030164,0.0370199263016452,0,0
X601166.CH.EQUITY,0.204369420745888,0,0,0,0,0.0107534541294395,0.433415134282038,0,0,0,0,0,0,0,0,0.429286421024227,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0339881408324841,3.46944695195361e-18,0,0,0,6.93889390390723e-18,0.00241598724397213,0,0,0,0,0,0,0,0.058289785034519,0,0,0,0,0,0,0,0,0,0
