,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.413339009379913,0.0763676329336324,0,0,0,0,0,0,0,0,0,0,0.0519753129678477,0,0,0.0763864861337459,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521601199125511,0,0,0,0,0,0,0,0,0,0.0786635601849766,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0,0
X601939.CH.EQUITY,0,0,0,0.682871160416369,0.0210883463022566,0.0514933687301545,0,0,0,0.20697514598727,0.059044635830064,0,0,0,0,0,0,0,0,0,0.0754467921292184,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.015900048249606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.274163274347493,0,0,0.772118722442988,0,0,0.0137996708333092,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147178507265282,0,0,0,0.109995553640004,0.0142860007158989,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,3.46944695195361e-18,0,0,0.154172933556881,0,0.30677092526766,0,0,-2.77555756156289e-17,0,0.0445014971127151,0,0,0,0,0,0,0.0211667734330561,0,0,0,0,0,0.0149535284910944,0,-0.14429620395778,0,0,0,0,0,0,0,0,0.112303897104278,0,0,0.291275389947951,0,0,0,0,0,0,-0.0588650646596794,0,0.0602280930209106,0,0
X601988.CH.EQUITY,0,0,0,0,0.309394014739892,0,0,0,0.253866270651743,0,0,0,0,0,0,0,0.0163794639327238,0,0,0,0,0,0,0,0.0499374188665025,0.0328158274930704,0,0,0,-0.152901058325276,0,0,0.0425555811597369,0,0,0,0,0,0,0,0,0.123872669976202,0,0,0,0,0,0,-0.0183289784086575,0,-0.163669858024119
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.439707332856503,0,0,0,0,0,0,0,0.191676040011758,0,-0.114878267350406,0,0,0,0,0.190691099052068,0,0,0,0,0,0.153312414162294,0,0,-0.0123348472038049,0,0,0,0,0,-0.173831014605712,0,0.146919137869092,0,0,0.139078167183215,0,0,-0.0291605112692264,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.236919018736322,0,0,0,0,0,0,0,0.0230160494899066,0,0,0,0.235390496701273,0,0,0,0,0,0,0,0,0.0599116646677928,0,0.110159091402928,-0.23315249010022,0,0.060635830170219,0,0.0628441681570028,0,0,0,0.365778961307528,0,0,0,0,0,0,-0.0271451615716938,0,0,0,0,-0.00977096301792766,0,0
X601628.CH.EQUITY,0,0.167061876230898,0,0.00497133469575213,-0.10736880091407,0,0,0,0,0,0,0.00754120716337519,0,0,0,0,0,0.184725610911336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206883661511612,0,0.344236857550032,0,0.0375239957523287,0.15797267130539,0,0.0810550576776529,0,0.0983295309878005,0,0,0,0,0,0
X601328.CH.EQUITY,6.93889390390723e-18,0,0.179045797569702,0,0,0,0.374854129957439,0,0,0,0,-0.00354962832759127,0.459799454283278,0,0,0,0,0,0,0,0.0481075947581064,0.18659555645549,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0389779628960755,-0.0920233256383088,0,0,0,0,0,0,0,-0.0433101987334591,0,0,0,-0.0970378088192003,0,0,0,0,0
