,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.297260737107151,0.282023857724808,0,0.015743483612531,0,-0.108570453842132,0,0,0.10184814223514,0,0,0,-0.0354501087621241,0,-0.0159444887775004,0.0653703481377058,0,0,0,0,0.11081297314193,0,0,0,0,0.121337707979034,-0.103171167663949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357603669608827,-0.0562316772863763,0,-0.0986527752496334,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.193435416759,0,0,0.298910490657755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06886537558765,0,0,0,0,0,0,-0.248745358709617,0.276186979005912,0,0,0.180879177624001,0,0,0,0,0.060392718866711,0,0,0
X601939.CH.EQUITY,0.436675262435118,0,0,0.0892538770364138,0.114494705612361,0,0,0,0,0,0,0,0.140308925702596,0,0,0,0,0,0,0,0.132082559987251,0,0.0114199458722128,0.0319475999681267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328095725818955,0,0,0,0,0.00722686094614457,0,-0.174739371856872,0,0,0,0,0
X601288.CH.EQUITY,0.413434955574131,0,0.189536206443573,0,0.151880149831798,0.0575210887893371,0,0.0379711169118399,0,0,0,0,0,0.010094910140047,0,0,0,0,0,0,0,0,0,0,0,0,0.0554213773018536,0,0,0,0,0,0,0.0620338437515511,0,0,0,0.089398691003811,0.142025513389867,0,0,0,0,0.0603708581623257,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.274830603411569,0,0.0780213876516895,0,0,0,0,-0.278442740786714,0,0.251865467271735,0,0,0,0,0,0,0.0933301702589691,0,0.0428157759243919,0,0,0,0.519496588953838,0,0,-0.0403395917403851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777820628791246,0,0,0,0,0,0,0,0,0,-0.313992803973014
X601988.CH.EQUITY,0.0224345581446783,0,0.140956988291878,0.257979764489208,0,0,0,0.0807380197678295,0,0.111222993022018,0.284858371041079,0,0,-0.336436240816537,0,0,0,0,0,0,0,0,0.0471933481733815,0,0,0,0,-0.045864410220797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103661608063481,0,0,0,0,0.119566505117672,0
X600036.CH.EQUITY,0,0.248542479254106,0,0,0,0,0,0,0,0,0,0,0.201920192482392,0,0,0,0.108773841430537,0,0,0,0,0,0,0.111494871904643,0,0,-0.0114127304305435,0,0,0,0,0.204745261919172,0,-0.0163765156503382,0,0,0,0,0,0,0.0992749095864602,0.0740629051517634,0,0,0,0,0.0798604682720727,0,0.13152129574384,0.0626519676022173,0
X601628.CH.EQUITY,0,0,0,0.0626352383780258,0,0,0,0,0,0.093951745483792,0,0,0,0,0.0250396938017286,0,0,0,0,0.201631132514114,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0342760447528159,0,0,0,0,0,0,0.156368337854449,0,1.59168661426692e-05,0,0,0,0,0,0,0.14786553145829,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638713112998324,0,0,0,0.199836170279408,0.0167780745612431,0,0,0.112077629271936,0.187535237384431,0,0,0,0,0,0,0.346729818842612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697495599171223,0,0,0.0199288849128627,0.0228431141420581,0
X601166.CH.EQUITY,0,0,0,0,0,0.144608962244795,0,6.93889390390723e-18,0,0,0,0,0,0,0.269753489389985,0,0,0,0,0,0,0,0,0,0,-0.00924943318256317,0.0390360275011229,0,0,0,0,0.512136088682953,0,0.178914928667906,-0.0699905446661985,0,0,0,0,0.191947319367728,0,0,-0.119093478835969,0,0,0,-0.0115892644266213,0,0,0,0
