,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.143956871765472,0,0.0166194917948418,0,0,0,0,0,0,0.283016058477878,0.24450662785935,0,0,0,-0.0962286138983661,0,0,0.0179025886053419,0,0,0,0,0,0,0,0,0,0,0,0,0.265302208206771,0.0253131461350412,0,0,0,0,0,0.0408334265174467,0,0,0.0614748874577641,0,0,0,0.0203396986976129,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0,0
X601939.CH.EQUITY,0.473987621073933,0,0,0,0,0.184215285042324,0,0,0,0,0,0,0,0.0612338152049627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37052626369118,-0.115385747943542,0,0,0.0490429531823062,0,0,-0.0446144411333198,0,0,0,0,0
X601288.CH.EQUITY,0.565652789740865,0,0.129999621520033,0,0.125541617007196,0.069758949420793,0,0,0.023836832505371,0,0,0,0,-0.0529766295632181,0,-0.0294211549724005,0,0,-0.0387250383488145,0,0,0,0,0,0,0,0.0583450774090676,0,0,0,0,0,0,0,0,0.0513459607037173,0,0.0269566609250973,0.211024006653473,0,0,0,0,0,0,0.0201309343626239,0,0,0,0,0
X5.HK.EQUITY,0,0,0.217200628816101,0.0729082463359625,0,0,0,-0.10835434532052,0,0,0.100014760077503,0.229467699427167,0,0,0,0,0,0.625001708178945,0,0,0,0,-0.148302099949548,0.0410365347794718,0,0,-0.159234526557444,0,0,0,0,0,0,0,0,0.0335492392546479,0,0,0,0,0,0,0,0,0,0.171690139019885,0,-0.0316148157788534,0,0,0
X601988.CH.EQUITY,0.0913581416595797,-1.73472347597681e-18,0.134237486959037,0.145868044649895,0,0,0,0,0.144031989099029,0.107983089119721,0.163059822884717,0,-0.325009517276505,0,0,0,0,0,0.000783027667072973,0,0,0.213894691918552,0,0,0,0,0.0698613408491306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247558930290487,0,0,0,0.0179980800124833,0,0
X600036.CH.EQUITY,0,0.111108278426365,0,0,0,0,0,0,0,0,0,0.157360528296148,0,0.101471747100611,0,0.248142204626826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197646514458765,0,0,0,0,0,0,0.0393343044610355,0.0358155882382661,0,0,0,0,0,0.106287663488223,0,0,0.0457510991352987,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.129125200559847,0,0,0,0,-0.0165979494997287,0,-0.032394103846136,0,0,0.225683781510823,0.259458738750631,0.197254527940585,0,0,0,0,0,0,0,0.0957935346839774,0,0,0.0238132831781299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.285044966101087,0.174550655503652,0,0,0,0,0,0,0,0.0029461057672177,0,0,0,0,0,0,0,-0.130367410394408,0,0,0.0490575721698933,0,0,0,0,0,0,0.101854132676036,0,0,0,0,0,0.00964410051314433,0,0,0,0,0,0,0,0,0,0,0,0.0910561885060058,0,-0.0471816761354644,0,0.31299379567337,0
X601166.CH.EQUITY,0.128708686504858,0,0,0,0,0.0988796171223129,0.313615496700394,0,0,0,0,0,0,0.0940975597524644,0,0.424604888451165,0,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0118628463129453,0,0,0,0,-6.93889390390723e-18,0.0065189130223754,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
