,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.103403331106684,0,0.178319791285712,3.46944695195361e-18,0,0,0,0,0,0,0.127210991647279,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168800989628197,0,0,0,0.14922160593329,0,0,0,0,0,0,0,0,0.162645153020214,0,0.130818152870744,0,0
X601318.CH.EQUITY,0,0,-0.135869433241446,0,0,0.0747587333649965,0,0,0.160572991166886,0,0,0,0.0953258042624427,-0.0286622861396079,0,0.288510242732876,0,0,0.00805239344717245,0,0,0,0.0512825959139173,0,0,0,0,0,0,0,-0.195354275414905,0,0,0,0.314938505940925,0,0,0,0.0294038667007779,0.236243309857927,-0.182822813512631,0,0.196982541944969,0,0.132063825203109,0,0,0,0,-0.0946618964702041,0,0
X601939.CH.EQUITY,0.521078826915162,0,0,0,0.00555416186495818,0,0,-0.0369514008914984,0,0,0,0.130884869403111,0,0,0.109138613961206,-0.043673013290635,0,0,0,0,0,0,0,0.0377597461056573,0,0.217157578151559,-0.127938898656739,0,0,0,0,0,0,0,0,0,0,0.10167362428444,0,0,0.305832746195244,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.390876098615802,0,0.145572959663794,0,0,0.367884863187125,0,0,0,0,0.067414049372826,0,-0.0223208038086809,0,0,0.0251647179572016,0.10296548491781,0,0,0,0.0270429071527462,0.0224623266337205,0,0,0,-0.0308160353257389,0,0,0,0.0565350038495265,0,0,0,0,-0.196592624378431,-0.0194653111853314,0,0,0,0,0.217438872140012,0,0,-0.133938682484703,0,-0.0773444486675486,0,0.060140490212005,0,0,0,0
X5.HK.EQUITY,0.0205736855083914,0,0.0180800825324806,0.18828790588265,0,0.0377156926257731,0,0,0,0,0,0,0.0356669196710435,0,0,0,0,0,0,0,0,0.42895593238731,0,0,0,0,0,0,0,0,0.392894499270538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805793574836978,-0.165118894871586,0,0,-0.059501745389293
X601988.CH.EQUITY,0.255420548710336,0.083528394754857,0.0899008052591955,0,0,0,0,0,0.192988247780487,0,0,0.273082593190719,0,-0.114172319471358,0,0,0,0,0,0,0,0.0118361252452862,0,0,0,0.0506400325985489,0,0,0,0,0,0,0,0.192721249375404,0,0,0,0,0,0,-0.0401488950496052,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0472868988680163,-0.0740483794233142,0,0.294366424686049,0,-0.0541482993450995,0.0374821714717116,0,0.304105516029714,0,0.203907817074374,0,0,0,0,0,0.0520878951711634,0,0,0,0,0,0,0,0,0.026279034713824,0,0.00915513596382028,0.0261818277530993,0,0.108291384340621,0,0,0.0543992004380575,0,0,0,0.0308599244926667,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0996725334228129,0,0,0,0.115780264242075,0,0,-0.10687702685024,0,0.0183026163835029,0.244240794660343,0,0,0,0,0.0391993561409581,0,0,0.0623777355459162,0.0505915635797069,0.0796614674909045,0,0,0,0,0,0.0250799934201796,0.220521967495943,0,0.0240029808308127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.141974725241611,0.217213177758322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130079343718029,-0.104517703262121,0,0,0,0,0.21721199173163,0,0,0,-0.119139509541815,0,0,0,0,0,0,0,-0.00664142989766415,0,0,0,0,0,0,0,0,0.129802595809782,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.223995438489887,-0.50103321188537,0,0,0,0,-0.167828543716705,0,0,0,0,0,0.685279017772768,0,0,0,0.154411500452993,0,0,0,0,0.0780072893934782,0,0,0,0,0,0,0,-0.663871440933436,0.061780189411819,0,0,0,0,0.603685170158206,0,-0.237334200635916,0,0,0,0
