,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142632990994421,0,0,0,-0.16647174973039,0.278572795723405,0,0,0.128952315423754,0,0,0,0.22716058355437,0,-0.0746240598364847,0,-0.12163778384319,0,0,0,-0.146116010578469,0,-0.244353387774649,0,0,0,-0.204552331483317,0,0,0.847670746052595,0,-0.0017374400154288,0,-0.120813154251493,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0698427713709161,0,0.179923800702475,0,0,0,0,0.128248972505048,0,0,0,0,0.128695669265296,0.0490760364700236,0.118085018594804,0,0,0,0,0,0,0,0,-0.0282461055065527,0,0.0402259677173886,0,0.0578557260044166,0.0948621158325314,0,0.242926806427537,0,0,0.015860082156022,0,0.0139351724986507,0,0,0,0,0,0,1.73472347597681e-18,0,0
X601939.CH.EQUITY,0.293508546009972,-0.068246644713816,0,0,0,0,0,0,0,0,0.169866268010449,0,0,0,0,0,0,0,0,0,0,0.0159588306871409,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.133947901637719,0,-0.235564159636418,0.202492149301068,0,0,0.571511454695134,0,0,0,0,0,0.0990353389057686,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.211298625543511,0.121897662752278,0.435040068838402,0,0,0,0,0,-0.0556645540485326,0.185951886416893,0,0,-0.137950910963869,0,0,0,0,0.1637784107046,0,0,0,0,0,0,0,-0.601630015177512,0,0,0,0,0,0,0,0,0,0,0,0.252427310232816,0,0,0,0,0,-0.0636897147939564
X5.HK.EQUITY,0,0,0,0,0,0.119494114828086,0,0.211289245011226,0,0,0,0,-0.0294640807585469,0,0.12788763443406,0.119354290477232,0,0.0997297189645895,0.00453231806246972,-0.085675628502045,0,0.0799897709291439,0,0,0,0,0,0,0,-0.0621023042258588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12521040937004,0,0,0,0.194935115207122,0,0,0
X601988.CH.EQUITY,-0.0575080500862782,0,0,-0.00884646981806893,0.514131193447898,0,0,0,0,0,0,0,0,0,0.169883817609449,0,0,0,0,-0.0954202018725558,-0.15203909641262,0,0.272099430559319,0,0,0,0,0,0,-0.323234063138507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089016392360534,0,0,0,0,0
X600036.CH.EQUITY,0,0.203824358143178,-0.0280520945936529,0,0,0,0,-0.135366944190151,0,0,0.403236760029239,0.195577991011903,0,0,0,0.148925094512795,0,0,0,0.397572777962758,0,0,0,0,0,0,0,0.123283417153259,-0.118633033168583,0,0,0,0,-0.0145649457539767,0,0,0,0,0,0,0,0,0,0,0,-0.0448132958094157,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267491289383228,0,0,0,0,-0.0323253655159884,0,-0.0932060688642206,0,0,0,0,0.00565952687967382,0,0,0,0,0,0,0,0,0.153858419435607,0.0350405173929142,0,0.122987744822657,0,0.106270470882923,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-0.106865418578633,0,0,0,0,0,-0.0109533165910897,0,0,0
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.078074773445264,0,0,0,0,0,0,0.0248183335740907,0,0,0,0,0,0,0,0,-0.0119017712304693,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0429102380069124,0,0,0.182960170107063,0,0,0.0103584900461331,0,0.117390461349282,0,0,0.062201049842829,0,0,0.0387778661108339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334875874755531,0,0,0.333489076103926,0,0,0,0,0,0,0,0,-0.198076503508901,0,0,0,0,0,0,0.0145680459799359,-0.130538148651262,1.38777878078145e-17,0.16328821728035
X601328.CH.EQUITY,0,0,0.0884438204745529,0.044952924482073,0,0,0.637685568810247,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0257776034500513,0,0.217239202610324,0,0,0,0,0,0.229048412443495,0,0,0,0,0,0,0,0,0,0,-0.0937886856956116,0,0,0,0,0,0.0203853321728588,0,0,-0.371728461273185,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.20120157504679,0,0,0,0.27095841305296,0,0,0.440220412399296,0.123083067588977,0,0,0,0,0,0,-0.0780022363957661,0,0,0,0.0572850883440237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226789215291629,0,0,-0.0548369855601801,-0.0345331390964425,0,0,0,0,0,-0.00142722730530613,0.30886297375914,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334135035554663,0,0,0,0,-0.120003170799652,0,0.10787093655673,0.157710907956153,0,0,0,-0.0798619988165736,0,0,0,0,-0.0234391064765992,0,0,0,0.30689312618075,0,0,0,0,0,0,0,0,0,0.0766148271848101,0,0,-0.115478424907496,0.0148374869519227,0,0
X601601.CH.EQUITY,0,0.0639461091080376,0,-0.0195446178192216,-0.0702167575771392,0,0,0,0.608973357288002,0,0,0,0.105214132724373,0,0,0,0,0,0,-0.00560992216922458,0,0.0293152023902929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
