,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.287908383072519,0.0220224223234865,0.0336664902353681,0,0,0.435622715245128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10167249550404,0,0.0426376861048214,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0794887034294389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0978797822076778,0.0699113665836649,0,0.17175940047294,0,0,0.164916021313337,0,0,0,0.0921583771988575,0,0.109632834139815,0,0,-6.93889390390723e-18,0,0,0.267147867685928,0,0,0,0,-0.0107061440464935,0,0,0.124579254539868,0,0.113992909013238,0,0.0196596018299742,0,0,0,0,0,0,0,0,0.031640806206175,-0.149536946012065,0,0,0,0,0.0638055816313354,0,0,0,0
X601939.CH.EQUITY,0.454750291865695,0.131295456992073,0,0,0,0,0,0.243599980769552,0,0,0,0,0,0,0,0,0.0117072598880311,0,0,0,0,-0.137378363562135,0,0,0,0,0,0,0.159866924171779,0,0,0,0.117934706253696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117296289396175,0.159909610318754,0
X600036.CH.EQUITY,0,0,0,0,0,0.208739937108145,0,0.100493503776805,0,0,0,-0.0690371397588605,0.177439755672609,0,0,0.0770257558068196,0,0,0,0,0,0,0,0,0.0655357392793779,0,0.0898147117627623,0,0.0608249660987713,0.041762382342334,0,0,0,0,0,0,0,0.00552991401163745,0,0,0,0,0,0,0,0,0,0,0,0.38329795477127,-0.0489804941819427,0
X601288.CH.EQUITY,0,0,0.0631567611341286,0,0,0,0.0237019254176961,0.475576248558074,0,0,-0.0552850947585771,0.0695560559314709,0,0,0.072652991905121,0,0,0,0,0,0,0,0.0697829836509394,0,0.00767639915012498,0,0,0,0.092302320816666,0,0,0,0.0213984853534914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281725739704434,0.107284382579472,0,0,0
X1299.HK.EQUITY,0,0,-0.0796795072017822,0,0,0,0,0,0,0,0.120599513977316,0,0,0,0,0,0,0,0,0.175498967425121,0,0,0.178705918158122,0,0,0,0,0,0,0,0,0,0,0,0,0.0183931800559221,0,0,0.183908015866278,0,0.0808087424347705,0,0.178663840449276,0,0,0,0.143454836843714,0,0,0,0,0
X601628.CH.EQUITY,0.0495057253100997,0,0,-0.0131951676987482,0,0,0,0,0,0,0.00910149304320973,0,-0.0940698480592803,0,0,-0.227632498074382,0,0,0,0,0,0.186698933663057,0,0,0,0.137831961120811,-0.0653494891992656,0,0,0,0,0,0,0.0741631402941339,0.564299679340814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546773546783862
X601988.CH.EQUITY,0.0494578629870875,0,0.0906646709968943,0,0.358124987168512,0,0,0,-2.71050543121376e-20,0,0,0,0.213244102527439,0,0,0,0.141651036821848,0,0.0199502673198018,0,0,0,0.0117328352428395,0,0.0251916923859159,0,0,0,0,0,0.12262997877765,0,0,0,0,0,0,0,0,0,0,0,0.0084922322372463,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123354235726624,0,0,0,0,0,0,0,0,0,0,0.0028231159855141,-0.0944706192927803,0,0,0,0,0,0,0.233930321013934,0,0.19020536161569,0.140199279287048,0,0,0,0,0,0,0,0,0.0600148472401247,0,0,0,0,0,0.197769856234437,-0.0632219946228406,0.0620687317126694,-6.93889390390723e-18,0.257968464873345,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0480298107713705,0.0604865474514615,0,0,0,0,0,0,0,0.0722329916872325,0.145931122521021,0,0,0.0806232589007965,0,0,0,0,0,0,0,0,0,0,0.159023541061926,0,0.384976580760202,0,0,0,0,0,0.0289270570644247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.135769659014646,0,0.350288148620955,0,0,0,0,0,-0.0538236579867404,0,0,-0.00547369393029151,0,0,0,0,-0.163703001460229,0,0.358850629705475,0,0,0,0,0,0.0393103352723417,0,0,0,0,-0.153650520238312,0,0,0,0,0,0,0.157235543381366,0.0937881179461233,0,0,0,0,0,0,0,0,0,0.137621006642281,0
X601658.CH.Equity,0,0,0,0,0.293035448295055,-0.0816652180762,0.0808110186692117,0.20956818118854,0,0.185699819934537,0,0,0.156761197876581,0,0,0,0.395832491726809,0,0,0,0,0.247540155122772,0,0,0,0,0,0,0,0,0,-0.302576301306784,-0.000271926349842249,0,0,0,0,0,0,0,0.0275436978443059,0,0,0,0,0,0,0,0,-0.313455138540279,0,0
X000001.CH.EQUITY,0,0.0228575479374632,0,0.0839057265977213,0,0,0,0.19863651035732,0,0.491384848852781,0.0278141766969518,0,0,0,0,0,0,0,0,0,0.0671800211581788,0,0.14740630452596,0,0,0,0.366077074551644,0,0,0,0,0,-0.290076543658771,0,0,0,0,-0.0565940161272966,0,0,0,0,0,0,0,0,0,-0.0437710860405215,0,0,0.00341272641624397,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0270342464201454,0.0444551871970852,0,0,0,0,0,0,0,0.272363935601138,0,0,0,0,0,0,0,0,0,0,0,0,0.0215838602031143,0,0.043854343706637,0.0400285730927529,0.259605815073655,0.166534379374608,0.0142580381219093,0,0,0,0,0,0.218345255559436,0.0562093950300618,0,0,0,0.0542781769451306,0,0,0
X601601.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0.158580713696803,0,-0.0859655351201983,0,0.404543089568087,0,0,0,0,0.104442098924793,0,0,0.167069894498479,0,0,0,0,0,0,0,0,0,-0.0466034092151075,0,0,0,0,0,0,0,0,0,0,0.0264633037144571,0,0,0.0108001762546982,0,0,0,0.17107863341055,0,0,0
X000002.CH.EQUITY,0,-0.112857459951596,0,0.0885163218972619,0,0,0,0,0,0,-0.0435351155222073,0.104185574524334,0,0,0,0,0,0,0,0,0,0,0.0269201173064666,0,0.292249883908933,-0.159920650537396,0,0.584310281830202,0,0,0.0415035042394842,0,0,0,0,0,0,0,0,0,0,0,0,0.0322877984082438,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.140754553987637,0,0,-8.67361737988404e-19,0,0,0.290988345817768,0,0,0,0,0,0,0,0.127233222891857,0,0,0,0,0,0,0,0,0,0,0,0.149396679508421,0,0,0.0197891514578834,0,0,0,0,0,0,0,0,0,0,0
