,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X000166.CH.EQUITY,0,0,0,0,0,0,0.169448937821359,0,0,0,0,-0.040273170311079,0,0,0,0,0,0,0,0,-0.0119935369329851,0,0,0,0,0,0,0,0.00996919645612502,0,-0.012083067866396,0,0,0,0.206437081378804,0,0,0.0665343361986283,0,0.419475002147021,0,0,0,0,0.113439397205857,0,0,0,0.13165058568101,0.166749321628594,0,0.144146433016857
X823.HK.EQUITY,0,0,0,0.0279238990368177,4.33680868994202e-19,0,0,0,-0.0250166991784885,0,0,0,0,0,0,0,0,0,0,0.57755346152677,0,0,-0.318181544613788,0,0,0,0,0,0,0.236269405845482,0,-0.232125441059961,0,0,0,0.134159020389834,0,0,0,0,0.277693165565644,0.272533356574003,0,0,0,0.0434310758251438,0,0,0,0,-0.0536524873536211,-0.0179590664187518
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0129234811082345,0,0,0.0505201212708189,0,0,0,0.180610792561051,0,0,0,0,0.176579420911268,0,0,0,0,0,0,0,0.00218860589803634,0,-0.0897245606153649,0,0,0.0729684081678706,0,0,0.241052343800973,0,0,0,0,0,0,0,0,0,-0.0837301117639477,0,0.103324695301219,0.104262786780847,0
X001979.CH.EQUITY,0.041325965522609,0,0,0,0,0,0,0.0947840402045595,0.115409431609599,0,-0.0893964220988932,0,0,0,0,0.132564075024278,0,0.228130139798618,0,0,0,0.137973385055604,0.0109200225161178,0,0,0,0,0,0,0.138872244882237,0,0,0,0,0,0.0950366312529553,0,0,0,0,0,-0.16949591887414,0,-8.67361737988404e-19,0,0,0,-0.152386050291349,0,0.105763154567916,0,-0.0690335999942312
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.257437770473742,-0.212155968971572,0,0.191132383259311,0,0,0,-0.118248839080884,0,-0.250120687928968,0,0,0.213532204531027,0,0,0,0,0,0,0,0,0,0.398756083813944,0,0.166833207321595,0.0996093207672795,0,-0.0758995758878381,0,0,0,0,0,-0.269773892484353,0,0.010304054817458,0,0,0,0,0.368761353806514,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0805930115125264,0,0,0,-0.0442416313713598,0,0,0,0,0,-0.0241111086724653,0,0,0,0,0,-0.0507004685608633,0,0,0,0,0,0.0907449546073582,0,0,0.218338834433631,0,0,0,0,0,0.685041191608946,0.043254899838634,0,0,-0.0578106774661242,0,0,0,0,0,0
X601169.CH.EQUITY,0.0119516590631479,0,0,0,0,0,0,0,0,0,0.0655917473335315,0.0624900792295855,0,3.46944695195361e-18,-0.0386497429722315,0.225911387617371,0,0,0.0308646740587955,0,0,0,0,0.0581350046277027,0,0,0,0,0,0,0.0257646717722302,0,0.0826159277565936,0,0,0,0,0,0,0,0,0,0.0998816506163753,0,0,0,0.274076042154497,0,0,0,0,0.0180574903308388
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.0199683708332041,0,0.238719294006524,0,0.0611132268095924,0,0,0,0,0,0,0.0891998615991544,0,0,0,0,0,0,0,0.0481337933313122,0,0,0.152166000505164,0.0626358731116762,0,0,0,0.192648990304288,0,0.0709993786344765,0,0,0,0,0.100648575581498,0,0,0,0,0,0,0
FXI.US.EQUITY,-0.162652279102872,0,0,0,0,-0.228215308465867,0,0,0,0,0,0,0,0.265594499446375,0,0,-0.349495844673487,0,0,0.0884844037188256,0,0.42580422443999,0,0,0,0,0,0,0.0764305677766257,0,0,0.0978339516042186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185120452034838,0,0,0,-0.727801558620983
VXFXI.INDEX,0,-0.0837717857634558,0,0,0,0,0,0,0.396138980804668,0,0,0.0524641568552691,0,0,-0.225946792553347,0,-0.332865466063949,0,0,0.148823579113254,0,0.227970579739084,0,0,0,0,0,-0.13321507529207,0,-0.202824431758551,0,0,0,0,0,0,0,0,0,0,0,0,0.156787084294471,0,0,0,0,-0.124887985731163,0,0.0636975602613598,-0.565814410874842,0
