,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0442974658013279,0,0.457432026066521,0.101935805986745,0.0804473313908865,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.11282751047045,0,0,0,0,-0.0741422670638155,0,0,0,0,0.0721313878643321,0,0,0,0,0,0,0,0,0.0840920521169503,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0633549202148945,0,0.0986145926843167,0.164446460790953,-0.117061632473803,0.0201975059249196
X601318.CH.EQUITY,0,0,0,0.0860765271048442,0,0,0,0,0.142100520794513,0,5.42101086242752e-20,0,0.110818788538624,0,0,0,0,0.0406988652274765,0,0,0.139884354968044,0,0,0,0,0,0,0,0.0123734434940797,0,0.12313171904392,0,0,0,0,0,0.13133196477126,0,0,0,0,0,0,0,0,0,0,0,0.0232380187538806,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.180070624092358,0,0,0,0,-0.0666234169274574,0,0.138493927817642,0,0,0.0554548260447864,0,0,0,0,0.0194633518577764,0,-0.0191728028565383,0,0,0.518929790025027,-0.0339252210874086,0.160723653361092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492143539668613
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0764328393474897,0,0.190873201949339,0,0,0.0925204332885376,0,0.267289267398148,0,0,0,0,0,0,-0.05093173737194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680112523810557,0,0,0,0.0990727017619338,0,-0.00402309086201055,0,0,0,0,0,0,0.127155677563125,0,0,0,0.160096420837614,0,0,0,0,0,-0.0864488956461888
X601628.CH.EQUITY,0.233166293931721,0,0,-0.0544008759864248,-1.73472347597681e-18,0,0,0,0,0.137152455240031,0,0,0,0,-0.086777633220714,-0.060677525348321,0.0746435783260556,0,0.046220535925422,-0.0848677959566773,0,0.129981248906023,0,-0.0425143682541659,0,0,0,0,0,0,-0.00611111055084093,0,0,0,0,0,0,0.64344082421158,0,0,0,0,0,0,0,0,0,0,0.11622064802483,0,0,-0.018648228135853
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155003421840831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114227334718503,0,0,-0.176872725962495,0,0,0,0.0355139565728133,0,0,0,0,0,0.0896451537890566,0,0.210488917649811,0.110447633510663,0.0334499530260043,0.139033188618867,0.0557707538893639,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00998956016858387,0.0885698051694069,0.0926980794922189,0.153586927246234,0,0,0,0,0,0,0,0,0,0,0,0,0.277922754366983,0,0,0,0,0,0.194775501035206,0.0360783313198573,0.322202694701329,0,-0.0204341629644137,0,0,0.174669553092276,-0.113374201263155,0,0,0,0,0,0,0,0.0936487293581343,0,0,0,0,0,0.0342659634448937,0,0,0,3.46944695195361e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353507273767446,0,0.222291841510658,0,0.0945930350289323,-0.0613143076546708,0,0,0,0,0,0,0,0,0,0.143252470134372,0,0.12083800079102,0,0,0.267029525729145,0,0,0,0.059739059511704,-0.0650242529565915,0,0,0,0,0,0,0,0.32310864724503,-0.107667685002977,0,-6.93889390390723e-18,0,0.111498951323466,0,0,0,0,0.0742861957307355,0,0,0
X388.HK.EQUITY,0,0,-0.0172715337516956,-0.1481265406592,0,-0.158057420070071,0.161377455539677,0,0,0,0,0,0,0.462575210529637,0,0,0,0,0,-0.0872987066551331,0,0.219868627961062,0,0,0,0.150418326671131,0,0,0,0,0,0.118731313227712,-0.0148432166414274,0,0,0,0,0,0,0.00758222219909391,0,3.46944695195361e-18,0,0,0.00140727272519982,0,-0.0592941988044298,0,-0.03777600155788,0,0.158157280138295,0
X601166.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0920540369336434,0.10307287695334,0,0.0809222455926337,0,0.0142879555352739,0,0,0,0,0,0.0276365147108608,0.19545758443159,0,0,0,0,0.39570413957654,0,0,0,0,0,0,0,0,0.107365262695265,0,0,0,0,0,0,0,0,0,0,-0.0198330315607319,0,0,0
X601658.CH.Equity,0.170179889984974,0,0,0.145580144559184,0.067694989162215,0,0,0,0,-0.0727457040394872,0.424092677316751,0,3.46944695195361e-18,0,0.0854488310208689,0,0,0,0,-0.0174262137695842,0,0,0,0,0,0,0,0,0.100423449927081,0.0859484763585722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113628046441577,0,0,0.0803426106959633,0,0,0
