,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.20583511064504,0,0.0998012281060677,0,0.0251080246331447,0,-0.0757590964361996,0,0,0,0.433724582922098,0,0,0,-0.109328299937007,0,0,0,0,0,0,0,0,0,0,0,0,0.0768887845591597,0.0235830040143542,0,0,0,0,0,-0.0879137175994346,0,0.14717973614074,0,0,0,0,0,0.111246569808983,0,0,0.0694435615873665,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00255091284019427,0,0.103702075595264,0,0.0152227318226145,0,0,-0.155903891648827,0,0.0794144948410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218927086980223,0,0,0,0,-0.251825054344469,0,0.433661412180735,0.109207742401945,0.0340028445327985,0,0,0,0,0,0.180761825438723,0,0
X601939.CH.EQUITY,0.138272365732093,0,0,0.363776116215887,0,0.0718521029005857,0,-0.0783887192184129,0,0,0,0,0,0,0.0889832180630501,0,0,0,0,-0.0197941627552845,0,0.102218065532396,0,0,0,-0.088332031478469,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154248251532837,0.491690698193509,0,0,0,0,0,0,0,0,0,0.00175226119825671,0,0
X601288.CH.EQUITY,0.416139467074109,0,0.156621391772094,0,0,0.156463077024974,0,0,0.0392761966783066,0,0,0,0,0.0266540231698645,0,-0.124279248045552,0.0447317153115776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129567286518652,0,0,0,-0.00244124352214204,0,0,0,0,0.174595826652432,0,0,0,0,0,0,0,0,0.198735363700255,0,0,0
X5.HK.EQUITY,0,-0.127678886154908,0.0274421800668083,0.286140545428905,0,0,0,-0.250265952590711,0,0,0,0,0.144587249553249,0,0,0,0,0,0,0,0.54007728398853,0,0,0,0,0.303891944034163,0,-0.0108758241353039,0,0,0,0,0,0.0221800143940282,0,0,0,0,0,0,0,0,0,0,0,0,0.201553050016128,0,-0.0718372439184086,0,0,0
X601988.CH.EQUITY,0.205595706900424,0,0.0223584945117653,0.112548260695796,0,0,0,0,0.0915209292122766,0,0.066178496515365,0.117581062745334,0,-0.376441818909097,0,0,0,0,0,0,0,0,0.0473934297771955,0.377827634221003,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0746147707346522,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0808111832780515,0,0,0,0,0.00696187503326557,0,0.291957163016731,0.22382404113895,0,0.0365684647542203,0,0,0.0830600418957755,0,0.000652993806426749,0,0,0,0,0,0,0,0,0.0792098883537998,0,0,0.0369383882329871,0,0,0,0,0,0,0,0,0,0,0,0,0.117835259022591,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0335416966529038,0.0695964377853593,0,0,0,0.138511364204048,0,0,0,-0.145105722649028,0,0,0,0.370196791093197,0,0.251919052713734,0,0.0424715260322338,0,0,0,0,0.10311810023616,0,0,-0.00418299415310799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124444256567105,0.2503905096956,0,0,0,0,0,0,0,0,0.0741504504670737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939743610199514,0,0,0,0,0,0,0,0,0,-0.348280397355586,0,0,0.0276582862381894,0,0,0.198950763667419,-0.0269736119771812,0,0.217155013904843,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127271849672092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0325434217301463,0,0,0,0.463698845792348,0,0,0,0,0,0,0,0,0.232970895707331,0,0,0,0.0140876408690971,0,0,0,0,0,0,0,0,0.04813643817025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178765164061501,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0341882769110921,0,0,0.0455347040128722,0,0,0,0,0,0,0.277707098153695,0,0,0,0,0,0,0,0,0.174357408460995,-0.111584154482102,0.125630369864892,0,0.15649143094305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444647321590992,0.15695934560423,0,0,0,0,0,0,0,0,-0.0370634318241226
X600000.CH.EQUITY,0,0.0377261244593623,0,0,0,0.066229517832739,0.193588922320802,0,0,0,0,0.338916449615749,0,0,0.0657551933112003,-0.0482128132236762,0,0,0,0,-0.00427296060857899,0,0,0.0074095130983066,0,0,0,0,0.176797336965674,0,0,-0.0883832695894222,0,0,0,0.020575677871153,0,0,0,0,0,0,0,0,0,0,0,0.0595168607552003,0,0.199549708752171,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.226647419629743,0,0,0,0,0,0,0.023689619478736,0,0,0.230629435678195,0,0,0.139977552734642,0.0111642580544105,-0.0865295166155376,0,0,0,0.0131702611823427,0,0,0,0,0.172589392416505,0,0,0,0,0,0.284579224466138,0,0,0,0,0,0.0453152954626354,0.0588219003799576,0.0347012953546671,0,0,0,0,0,0.0356498730235654,0,0
X000001.CH.EQUITY,0,0.0879677253674628,0.09494847027085,0,0,0,0.127680855949386,0,0,0,0.14955263776528,0,0,0,0,0.0722972741052892,0,0,1.38777878078145e-17,0,0.120850567381802,0,0,0,0,0,0.182393364116339,0,0,0,0,0,-0.24212930079145,0,0.0383202547953008,0,0,-0.138533593671874,0.083262712698153,0,-0.0159557318278558,0,0,0,0,0,0,0.241339349473151,0,0,0,0
X601601.CH.EQUITY,-0.0690829678625051,0,0,0,0,0,0,0,0.515841735418365,0,0.0299047384509864,0,0,0,0.272342158296685,0,0,0,0,0,0,0,0,0,0,0,0,0.255015465622365,0,0,0.177605225070304,0.0142830911088503,0,0.0287211263809172,0,0.0671113332783247,0,0.143887982328122,0,0.105441961380435,0,0,0,0,0,0,-0.0248478420022308,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.334678650660521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778360533733374,0,0.181664074835998,0,0,0,0,0.194605969131606,0,0.0861612880134048,0,0,0,0.18011500554181,0,0,-0.10913535277425,0,0,0,0,0,0,0,0,0.117211457049329,0,0,0,0,0,0,0,0.0114855124281489
