,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.256437523212896,0,0.0811590068719225,0,0,0,0,0,0,0.266058075221521,0,0,0,0,0,0,0,0,0,0,0,0.082738048754911,0,0,0,0.0445864519192619,0,0,0.143877400031304,0,0,0,0,0,0,0,0,0,0,-0.083683966827287,0.0219707783483083,0,0,0,0,0,0.0402614131630345,-0.0590903999818816,0,0,-0.195900226808757
X601939.CH.EQUITY,0.205351593112344,0,0,0.331657021268677,0,0,0,0,0,0,0,0,0,0.260269264937671,-0.0215177584411057,0,0,0,0,0,0.000982240517003768,0,0,0,-0.11060493678405,0.237701749268759,0,0,0,0,-0.107777137243475,0,0,0,0,0,-0.0221472619830544,0,0,0,-0.0382709502783204,0,0,0,0,0,0,0.0797254073994568,0,0,0,0
X601318.CH.EQUITY,0.00856958145773625,0,0,0,0.234062426121618,0,0,0,0,0,0,0,0.118769503756922,0,0,0,0,0,0,0.0884872867188645,0,0,0.108314415448408,0,0.0296138859134959,0,0,0,0,0,0,0,0,0,0.128186893840522,0,0,0,0,0.0860304643884771,0,0.0130267639818898,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.135023087491419,0,0,0.305030403000424,0,0,0,0,0,0.294547316616607,0,0.273421814501767,0.0272493291873876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354958389004567,0,0,0,0,0,-0.0785331188304527,0,0,0,0,0,0,-0.0497156444131507,0,-0.0454116964753156,0,0
X601988.CH.EQUITY,0.0897445686962426,0.199302616930018,0,0.296316275614814,0,0,0,0,0,0.25373573856865,0,0,0,0,0,0.279986306002215,0,0.0934224714075689,0,0.0802366807592744,0,0,0,0,0.0169810686186372,0,0,0.0743877531403628,0,0,0,0,0,0,0,0,-0.597317073419521,0,0,0,0,0,0,0,0,0,0,0,0,0.152150223506378,0,0
X600036.CH.EQUITY,0,0.174464919547413,0,0,0,0,0,0,0.0970888846896363,0,0,0,0.0332158950849763,0,0,0,0,0.179223693530838,0,0,0,0,0.181874377009857,0,0,0,0,0,0,0,0,0,0.368706642550765,0,0,0,0,0,0,0,0,0,0.0426285564995401,0.00756400277573907,0,0,0.0892884540315912,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118897480884851,0,0,0.342351456906417,0,0,0,0,0.0462167831675208,0,0,0,0,0,0,6.93889390390723e-18,0,0.0809977756419115,0,0,0,0,0,0,0,0,0.306013567590573,0,0,0,0.0521819735990651,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717513461374897,0,0,-0.0836101699863902,0,0,0,-0.424499495426171,0,0.675686728009703,0,0.0313409448026879,0.592084487678808,0,0,0.0902066708264252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359110342163028,0,0,0.263289540076465,0.0736430980413696,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.300493930162061,0,0,0,0,0,-0.133351248670631,0,0,0,0,0.0970112425300264,0,0,0,0,0.122031192505902,0,0,0,0,0,0,0.165049310630368,0,0,0.00310187478841225,0.00319769747448036,-0.149757513691413,0,0,0,0,0,0,0,0.170197614561977,0,-0.0309476144848726,0,0,0,0,0,0.129663583483601,0.144041020510432,0
X601658.CH.Equity,0,0,0,0.0508908570604894,0.0969044977192908,0,0,0,0,0,0,-0.150827156104909,0,0.233028190390034,0,0,0,0.131145835629565,0,0.162017832268569,0,0,0,0,0,0,0,0,0,0.0644219150293796,0,0,0,0,0,0,0.140022045206164,0.300507194849361,0,-0.154105490829618,-0.112905543704519,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.113876466452578,0,0
