,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.113014456313636,0,0.0508469158113796,0,0,0,-0.0755985916163611,0,0,0,0.496001480089815,0,0,0,-0.0722175970467882,0,0,0,0,0,0,0,0,0,0,0,0,0.0561517330389029,0,0,0,0,0,0,0,0.0887767572660359,0,0,0,0,0,0.216244619234229,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0,0
X601939.CH.EQUITY,0.337114833544173,0,0,0.288730604696654,0,0.0969852353112251,0,-0.0381361341757706,0,0,0,0,0,0,0.140823188778021,0.0375681831902552,0,0,0,0,0,0,0,0.0696559666896087,0,-0.074164636959704,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0981953901817106,0,0,0.320404116345059,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0
X601288.CH.EQUITY,0.41960376188663,0,0.104822449467338,0,0,0.208592364323938,0,0,0.0737468190568256,0,0,0,0,0,0,-0.0471814245619225,0.0573869784594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15990623765305,0,0,0,0,0,0,0,0,0.176797977049836,0,0,0
X5.HK.EQUITY,8.67361737988404e-19,0,0,0.250740254386795,0,0.109650001191339,0,-0.335001013636452,0,0,0,0,0.0549155365987139,0,0,0,0,0,0,0,0.471326151226765,0,0,0,0,0.399199084677976,0,0,0,0,0,0,0,0.0353777345573919,0,0,0,0,0,0,0,0,0,0,0,0,0.203953701207252,0,-0.1066514475456,0,0,0
X601988.CH.EQUITY,0.164540682520761,0,0.258548495060938,0.0372511635568798,0,0,0,0,0.111844973515588,0,0.125788200333285,0,0,-0.222801192511505,0,0,0,0,0,0,0,0,0.0482878419784317,0.197360067078758,0,0,0,0.0316109143729902,0,0,-0.0513273279011393,0,0,0,0,0,0.0325979545074853,0,0,0,0,0,0,0.114890924182823,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.144009243343764,0,0,0,0,0.162432497724819,0,0.338426394886143,0.100899085670228,0,0,0,0,0.142810928543339,0,0,0,0,0,0,0,0,0,0,0.097647971878825,0,0,0.0311514402764114,0,0,0,0.0897559847874603,0,0.010898767643504,0,0,0,0,0,0,0.00944031665693284,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0276533742964334,0,0,0,0.20147386257038,0,0,0,-0.155085311989757,0,0,0,0,0.292956197039322,0.289720256472363,-0.0622555923500809,0.00908471476704713,0,0,0,0,0.123797368675141,0,0,0.0860125297113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830999742855845,0,0,0,0,0
X601628.CH.EQUITY,0.269555704522704,0.205446702554683,0,0,0,0,0,0,0,0.0514309602830287,0,0,0,0,0,0.0171927721149991,0,0.088990226233832,0,0,-0.10094244723495,0,0,0,0,0,0,0.15553173530309,0.0687971709502812,0,-0.255062342017367,0,0,0,0,0,-0.182680931612011,0,0,0,0,0,0.133582363842927,0,0,-0.0237679583611116,0.0575996786562881,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0528892635004413,0,0.0773968632219204,0,0,0,0,0,0,-0.19025230416143,0,0.0420684695677387,0,0,0,0,0,0,0,0,0,0,0,0,0.118824707399735,0,0,0,0,0,0,0.0611088914697942,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517789930880371,0
X601166.CH.EQUITY,0,0,0.0395937520675393,0,0,0,0.47581255378558,0,0,0,0,0,0,0,0,0.206945678761483,0,0,0,0,0,0,0,0,0,0,0,0,0.0302285460638837,0,0,0,0,0,0,0,0,0,0,0,0,0.00396183692749767,0,-1.38777878078145e-17,0.195126382774448,0,0.0064516280539364,0,0,0,0,0
X601328.CH.EQUITY,0.0268090846953501,0.0549336009324775,0.0382687466999333,0,0,0.0658047736846623,0,0,0,0,0,0,0.248594656577698,0,0,0,0,0,0,0,0,0.204151902922149,-0.140096870185005,0.0834118342619657,0,0.0823855736972271,0,0,0,0,0,0,0,0,0.0153458850065252,0,0,0,0,0,0,0.0714835369412742,0,0.1120267923591,0.0894169107447842,0,0,0,0,0,0,-0.0531886878149799
X600000.CH.EQUITY,0,-4.33680868994202e-19,0,0,0,0.0681441726197857,0.177778413009531,0,0,0,0,0.333304468206632,0,0,0.0745750474897852,0,0,0,0,0,-0.0586460691181352,0,0,0.0316988115735414,0,0,0,0,0.144857738847723,0,-1.73472347597681e-18,-0.0527476424844956,0,0,0,0.0319545049562087,0,0,0,0,0,0,0,0,0,0,0,0.0279407580839832,0,0.197421935082718,0,0
