,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0328641065443224,0.477130194647679,0.0149260359321176,0,0,0.0906748034572017,0,0,0.0829010910523132,0.0675309298534664,0,0,0.174556805005327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029287094222317,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.10205704016725,0.276404900783637,0,0,0,0,0,0,8.67361737988404e-19,0,0.333943584899782,0.0887338639383231,0,0.0795387155511229,0,0,0,0.0632030771340519,0,0,0,0,-0.035360546808835,0,0,0,0,0,0,0.0206449342964838,0,0,0.0499411941366387,0,0.000427957758132997,0,0,0,0,0,0.000936048617028537,0,0,0
X601939.CH.EQUITY,0.162826060429416,0,0,0.486798721664385,0.0638539125340555,0.0934908093060543,0,0,0,0.0574949518453016,0,0,0,-0.0318911417329653,0,0,0,-0.0203563073036548,0,0,0,0,0,0,0,0,0,0.181127090067441,0,-0.00464869619503506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271555211891836,0,0
X601288.CH.EQUITY,0,0,0.212348118253683,0,0,0,0,0,0.0119711473655553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27336103970786,0,0.195495115724223,0,0,0,0.047615861213387,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.09830727185318,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0307156395303068,0,0,0.197212434671026,0,0.223556414050651,0,0,0,0,0.165098462961747,0,0,0,0,0,0.171252375305186,0,-0.238169281968498,0,0,0,0.0463470572415978,0,0,0,-0.0874746669747312,0,0,0,0,0,0.183421127866222,0,0,0,0,0.152294137917465,0,0,0,0,0,0,0,0,0.146119804165687,0,0
X601988.CH.EQUITY,0,0,0,0,0.263379546973732,0,0,0,0.104231688717608,0,0,0,0,0,0,0.00606269496669869,0.100717521576273,0,0,0,0,0,0,0,0,0.085112569856823,0,0,0,-0.188561055068197,0,0.0801558035874409,0,0,0,0,0,0,0,0,0,0.0927146859961959,0,0,0,0,0,0,0,0.152057280873157,0
X600036.CH.EQUITY,0,0,0,0,-0.0228458295788462,0,0,0,0,0,0,0.157550582011404,0,-0.0670037851580206,-0.0147985739412437,-0.0191756400137033,0.0907617551487327,0.014680560366521,-0.0959409922606459,0,0,0,0,0,-0.0332806732409724,0.598140518605054,0,0.0703984197831311,0,0,0.116686751838489,0,0,0,0,0,0,0,0,0,0,0,0.214151464773421,0,0.0350557695750812,0,0,0,0.0777517831447835,0,0
X1299.HK.EQUITY,0,0,0,0,0.274215868728356,0,0,0,0,0,0,0,0,0.0498303470161855,0,0,0.0874406469404347,0,0,0,0,0,0,0,0,0,0.0745812013017987,0,0.229166629513051,0,0.000353751816257335,0.260148336427169,0,0,0.0111512898214607,0,0,0,0,0,0,0,0,0,-0.0723025679025106,0.0191203036590034,0,0,0,0,0
X601628.CH.EQUITY,0,0.167839898756041,0,0.0165065489161838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110760850174635,0,0,0,0,0,0,0,0.139717119056165,0,0,0,0,0,0,0,0,0,0,0,0.394344122278933,0,0,0.173380083889437,0,0.0210323516609312,0,0.039482564425042,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.391970247654144,0,0,0,0,0,0,0,0,0,0.400683651385126,0,0,0,0,0,0,0,0.0089240054783229,0.0570688627363394,0.0848872606687447,0,0,0,0,0,0,0,-0.0114705882195066,0,0,0.0256123730296196,0,0,0,0,0,0.104016789371896,0,-0.0139493323501885,0.22725900550929,0,0,0,0,0,0.0693185551257166,0,0
X601166.CH.EQUITY,0.0373490957978184,0,0.164279408458569,0,0,0,0,0,0,0.264901753022138,0,-0.0219084415128489,0.295252958486808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111986014579494,0.048654562329677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385523026180647,0
