,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.171782456579682,0,0.0890297672013468,0,0,0,0,0,0,0,0.321140114235045,0.169020021431282,0,0,0,-0.156994129257733,0,0,0,0,0,0,0,0,0,0,0,0.0240133317060974,0,0,0,0,0,0,0.172761227948302,-0.0281890941804515,0,0,0,0,0,0,0.096813965573827,0,0,0.070262136380352,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.126575547524436,0,0,0,0.0550023056994379,-0.177634673639202,0.0747472997602508,0,0.0906057894481148,0,0,0,0,0,-0.012563873123054,0,0,0,0,0,0,0,0,0,0,0.189604857996797,0,0,0,0,0,-0.234829965351908,0,0.372609909692822,0.162157719733101,0.106884841513586,0,0,0,0,0.164201078998967,0,0,-0.0254299013529275
X601939.CH.EQUITY,0.250535616996821,0,0,0.23274274041687,0,0.137696777796285,0,-0.0333185819130039,0,0,0,0,0,0,0.0343761917683763,0,0,0,0,0,-0.00631019899171616,0,0.0664913350321726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476116795148951,-0.102207994544044,0,0.0235932512551398,0,0,-0.042781594181353,0,0,0.0262706999846646,-0.0158913925163126,0,0
X601288.CH.EQUITY,0.561833682440947,0,0.168091118927011,0,0,0.0262682489359736,0,0,0.0127626485517661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243116284510272,0,0,0,0,0,0,0.107936642766548,0,0,0,0.0574900923026011,0.0961356061276004,0,0,0.0434710407919189,0,0,0,0,0,0,0.127535689154089,0,0
X5.HK.EQUITY,0,-0.112802978100688,0.0378687023509328,0.27381526167989,0,0,0,-0.241425136120904,0,0,0,0,0.147734093818174,0,0,0,0,0,0,0.627648281481222,0,0,0,0,0.302396343058243,0,0,-0.0241832405880149,0,0,0,0,0.0207424708731137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183096958504805,0,0,-0.0714751510724086,0,0
X601988.CH.EQUITY,0.181481553898786,0,0.0606266981059336,0.0285814072525798,0.0401348213662975,0,0,0,0.0353059704122272,0,0.0500357661805381,0.0497155887877935,0,-0.427025561473959,0,0,0,0,0,0,0,0.574979175832995,0,0.0164616015025708,0,0,0,0.0881766228853444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553212066453388,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00768703602365234,0,0,0,0,0,0.11200694780982,0,0,0,0,0,0,0.274950032259446,0,0.176200298421532,0.00419328559144491,0,0.088072025511892,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115652302330762,-0.00266516165365339,0,0,0,0,0,0,0,0,0.0942854697847646,0,0,0,0.129072410383367,0,0,0.0191303302867608,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0306922131651158,0.0391657180253004,0,0,0,0.189285476086596,0,0,0,-0.180974522122832,0,0,0,0.349277868246224,0.283285661021237,0,0,0,0.0356981908532963,0,0,0,0.0838330693357172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616934765178447,0,0,0,0,0
X601628.CH.EQUITY,0.54181195740902,0.231899523012827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393750748612559,0.0659101309440882,0,-0.0931749130833942,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.123782230291868,0,0,0,0,0.0928539719392778,-0.220811058030011,0,0,0,0,0,0,0,0.0166814889322419,0,-0.0782756166767153,0.0847883992507803,0,-0.140081074585676,0,0,0
X601658.CH.Equity,0,0,0,0,-0.024907532913794,0,0,0,0,0,0,0,0,0,0.0175932069270518,0,0,0,0,0,0.0028491460437267,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580652522811029,-0.0243365012131962,0,0.00343045046694751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305101067010245,0
