,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0145942465598761,-0.00656265750172433,0.239016173672641,0,0,0,0,0,0,0,0,0,0,-0.132061148226586,0,0,0,-0.199259239017963,0,0,0,0,0,-0.334281432390288,0,0,0,0.0744872147602153,0,0.758699279414664,-0.188051383175833,0.188634713985911,0,0,0,0,0,0,-0.024653172718652,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0390381124015354,0.0169545128149011,0,0,0,0.0812334472064655,0,0,0,0,0,0,0,0,0,0,0.219704713483316,0,0,0,0,0.0209516890969004,0,0,0,0,0,0,0,0.326814807312777,0,0,0,0,0.188112598068178,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.37634331917504,0,0,0,0,0.0503635400573079,0,0,0,0,0,0,0,0,0,0,0,0.309357891568192,0,0,0,0,0,0,0,0,0,0,0.00538135588034224,0.0789153051983869,0,0,0,-0.217551395425734,-0.171147386371834,0,0,0,0.461361759542218,0,0,0,-0.0307999494227318,0.0923418705561655,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0118551511055683,-0.237917267508665,0.196210716505675,0,0.392139297644787,0,0,0,0.208564947142492,0.0168941654230512,0,0,0,0,0,-0.0440189595288803,0,0,0,0,0,0,0,0,0,0,-0.535533428664993,0,0,0,0,0,0,0,0,0.271870910653983,0,0,0.0259245419606172,0,0.0884781965164909,0,0,0,-0.100085786244222
X5.HK.EQUITY,-0.140573662400153,-0.0464610632542694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394389371810339,0,0,0.227773408796354,0,0,0.208534231987122,0,0.269665727543283,0,0,0,0,0,0,0,-0.0989644986118156,0,-0.0313663749212348,0,0,0,0,0,0,-0.145183652125942,0,0.160105057791829,0,0,0,-0.0286902340783696,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0495254000858018,0.119433230266654,0,0,0,0,0,0.233805105704373,8.67361737988404e-19,0,0,0,0,0.0712179826541017,0.0332881964615716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758241130726465,0,0.201069450551701,0,0,0,0,0.340059494006875,0.131399660249047,0,0,0,0,0,-0.0364362016440154
X600036.CH.EQUITY,0,0.105104247878433,-0.0929230251623332,0,0,0,0,0,-0.056253818602004,0.235178349744145,0,0.389812210976185,0,0,0,0,0,0,0,0,-0.0612235178634215,0.250023158239322,0,0,0,0,0,0.0698915586090736,0,0,0,0.450026426870298,0,-0.260369374488711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208591325555062,0,0
X1299.HK.EQUITY,0,0.087400681886968,0,0,0.0717929938468455,0,0,0,0.0751906649724138,0,0,0,0,0.0257572222069783,0.179006303664842,0,0,0,0,0,0,0,0,0,0,0.111025586286207,0,0,0,0.0264019889606858,0.249363733059525,0,0,0,0,0,0,0,0,-0.0468644689516614,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0402623688385525,0,0.0669530193229106,0,0,0,0,0,0,0,0,0,0.313768510167786,0,0,0,0,0,0,0.100202181744978,0,0,0,0.0596683564785387,0,0,0,0,0,0,-0.0789568960749214,0,0,0,0.0698745046510245,0,0.231008681945991,0.032728891374918,0,0,0,0,0,0,0.101042733562977,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.607218311385365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283130915758616,0,0,0,0.0725099617968887,0,0,0,0,0,0,0,0,0,0,-0.0490602581778157,0,0,-0.0583782252627319,0,0,0,0,0.0496954247773439,0,0,0,-0.00382758557031299,0,0
X601166.CH.EQUITY,0,0,0,0.228023710696432,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.550990002865258,0,0,0,0,-0.0920146568782288,0,0,0,0,0,0,0,0,-0.0202899166209074,0,0,0,0,0,0,0,0,0,0,0.176859805827076,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0133135885056268,0,0,0,0,0,0.54694793949476,0,0,0.0125719571335824,0,0,0,0,0,0,0,0,0,0,0,0,0.0143271818610216,0,0,0.343147548919571,0,0,0.126471200566695,-0.0296725212100659,0,0.0473028458940823,0,0,0,-0.144154287655665,0,0,0,0.056325395320695,0,0,-0.367573270586676,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.190488165563248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137198035292182,0,0.289824155310386,0,0,0,0,0.0340069469451438,0,0,-0.120992191179337,0
X601601.CH.EQUITY,0,0,0,0,0,-0.199494341940257,0.0156490542265841,0,0.419699891196966,0,0.0181830346627979,0.0179593668189897,0,0,0,0.207668031557922,0,0.183190705678418,0,0,0,-0.04430952675589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424725188205416,0,0.123398638431592,0,0,0,0,0,0,0,0,0.224766119226265,0,-0.00460076713154563,0
X16.HK.EQUITY,0,0,0,0,0,0.0370418790324717,0,0.167236330757797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605989939445538,0,0,0,0.171360755289528,0,0,0.0166599074200398,0.194812584490935,0,0.0567954029720177,0,0.0458620069414024,0,0,0,0,0,0,0.355625940268592,0,0,0,0,0.0657109810257897,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0437005869605622,0.202221775705753,0,0,0,0,0,0,0,0,0.31201080755571,0,0,0,0,0,0,0,-0.295790943670348,0,0,0.198897115259409,0,0.457599976820978,0,0,-0.207221690897601,0,0.176139758522594,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.121293199419902,-1.38777878078145e-17,0,-0.0919680779148227,0,0,0,0.40023172131252,0
X11.HK.EQUITY,0.17211574686181,0,0,0,0.139593256292603,0.031374650681199,0,0,0,0,0,0,0,0,0,0,0,0,0.279175107137986,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.10478268279706,0,0.217591962707627,0,0,0,0,-0.0418022074261037,0,0,0,0,0,0,0,0,0,0,0,-0.0727417205912065,0,0
