,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.282534351728787,0.0432756600112681,0.0108662487173011,0,0,0.4313874186203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102305079367464,0,0,0,0.0488227610338512,0,0,0,0.0184690706587932,0,0,0,0,0,0,0.0747065486078729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.201244857420634,0,0,0,0,0,0.203805860606394,0,0,0,0.0480872452915612,0,0.0930102311391289,0,0,0.0656796836025277,0,0.0319824922164441,0,0,0,0,0,0,0,0,0.149790296524376,0,0,0.00819742882058655,0,0,0,0.132689519189638,0,0.0366629306197996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724635550610946
X601939.CH.EQUITY,0.447064070017678,0.172018762513422,0,0,0,0,0,0.235652022574274,0,0,0,0,0,0,0,0,0.0123661155635708,0,0,0,0,-0.115524624885653,0,0,0,0,0,0,0.143527957793518,0,-0.0413280789237945,0,0.139394150708394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112497189323128,0.12694189953585,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.56815554244679,0,-0.083181326097143,0,0.0386854197716524,0,0,0,0,0,0,0,0,0,0.0614627852655056,0.105253614528541,0.0758811472143448,0,0,0,0,0.114713737647981,0,0,0,0.0555055854609875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532310419895428,3.46944695195361e-18,0,0.00561495932821228,0
X600036.CH.EQUITY,0,0.143191566274485,0,0,0,0.0256517573544533,0,0.00407619294735548,0,0,0,0,0.121058933279213,0,0,0.0292883955209167,0,0,0,0,0,0,0.0944673336256838,0,0,0,0.0767457517941553,0,0,0,0.0252874211292808,0,0,0,0,0,0,0.0585982322667919,0,0,0.0645302201562388,0,0,0,0,0,0,0,0,0.360602997822853,-0.288854559080568,0
X1299.HK.EQUITY,0,0,-0.161861072793189,0,0,0,0,0,0,0.167494536714453,0,0,0,0,0,0,0,0,0,0,0,0,0.04512281464258,0.169352801701694,0,0,0,0,0,0,0,0,0.173582949553945,0,0,0.0966539329926435,0,0,0.0891940898339673,0,0,0.0553359585176798,0.311761206534797,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.115886381513408,0,0,0,0,0,0,0,0,0,0,0,-0.0191553938768611,0,0,-0.127119990846038,0,0,0,0,-0.0161762072670726,0.161293970674746,0,0,0,0,-0.120760438960436,0,0,0,0,1.73472347597681e-18,0,0,0.571608940009156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100056308474078
X601988.CH.EQUITY,0.0400959149751021,0,0.0908453877735996,0.355928860129345,0,0,0,0,0,0,0,0,0.208177523073863,0,0,0,0.149975877169339,0,0.0177432580764376,0,0,0,0.0260739065109101,0.00932302959163626,0,0,0,0,0,0.117206307148627,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.318297060801792,0,0,0,0,0,0,0,0,0,0,0,-0.223819092558248,0,0,0,0,0,0,0,0,0,0.27630214504416,0,0.135607628014094,0,0.0457173566421928,0,0,-0.0054700669398649,0,0,0,0,0,0,0,0,0,0.231203840182604,0,0.140241797860843,0,0,0,0,0.128136694361894,0,0,0.037339747235476,0
X388.HK.EQUITY,0,0,0,0,-0.123645651923767,0.260218450661224,0,0,0,0,0,0,0.0485528099473443,0,-0.0489708794520455,0,0,0,0,0,-0.138278868281755,0.457459165743574,0,0,0,0,0,0.0737684366139776,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0473115822162645,0.136885128379471,0,-0.0656192975335816,0,0.144176109643737,0,-0.347837386715726,0,0.0237396046397863,0,0,0.179139990063954,0
X601166.CH.EQUITY,0,0,0.0165168643606002,0,0,0,0,0,0,0,0,0.052267792071261,0.172186000152814,0,0,0.147000501192571,0,0,0,0,0,0,0,0,0,0.0116875505022797,0.204997135656864,0,0.367169062416529,0,0,0,0,0,0.0143882303642202,0,0.0120651134294628,0,0,0,0,0.01215401893494,0,0,0,0,-0.0175395065161341,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.254394725182696,-0.122396873103099,-0.0275693424537824,0,0.15850782017357,0,0,0.297171359733564,0,0.0642418009083569,0,0,0.043194632236303,0.462144511574639,0,0,0,0,0.31525280301725,0,0,0,0,0,0,0,0,0,-0.32227164643856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264761676530931,0,0
